Reference detector [V],Primary detector [V]
1.505579,0.000675
2.145327,0.000163
2.870034,0.000200
3.589583,-0.001066
4.250616,-0.000214
4.788332,-0.000438
5.138771,0.000521
5.284210,-0.000209
5.198400,0.001688
4.895452,0.001476
4.417430,0.000066
3.788591,0.001196
3.079193,-0.000570
2.360302,-0.000782
1.697337,-0.000127
1.139214,0.000507
0.761499,0.000058
0.589286,0.000570
0.633788,-0.000342
0.886272,-0.000494
1.335100,0.000276
1.927824,0.000505
2.616631,0.000302
3.339283,-0.000939
3.998585,0.000817
4.589185,-0.000659
5.014688,0.000328
5.248735,-0.000918
5.268305,0.000151
5.070196,0.000643
4.685018,0.000937
4.128844,0.000688
3.479872,0.000426
2.788301,-0.000122
2.094430,0.000523
1.481796,0.001309
1.001203,-0.000074
0.693088,0.000960
0.579239,0.001455
0.670501,0.000422
0.968346,-0.000722
1.441067,-0.000561
2.036732,-0.000606
2.697678,0.001236
3.396267,0.000008
4.055682,-0.000715
4.610602,0.000006
5.022738,0.000778
5.247548,-0.000465
5.271036,-0.000161
5.093087,-0.001028
4.725253,-0.000180
4.197397,0.000300
3.556619,0.001306
2.871599,0.000518
2.189710,-0.000547
1.574057,-0.000633
1.072242,0.000028
0.731962,0.001071
0.583223,-0.000464
0.640504,0.000989
0.895485,-0.000855
1.315311,-0.000359
1.886358,-0.001719
2.539795,-0.001986
3.229894,-0.001000
3.896479,-0.001068
4.482287,0.000580
4.929881,-0.000494
5.207675,-0.000712
5.285478,0.001225
5.163797,0.001365
4.846937,0.000485
4.370148,0.000287
3.776173,0.000740
3.101077,0.000234
2.406689,-0.000342
1.763893,-0.000282
1.213022,-0.002915
0.821811,-0.000856
0.610344,-0.001288
0.598988,-0.001104
0.785690,-0.001010
1.160287,-0.000158
1.679231,-0.000674
2.313569,-0.001409
2.987417,-0.001611
3.689477,-0.001030
4.296552,-0.000903
4.800671,-0.002188
5.135627,-0.002110
5.281363,-0.002888
5.225501,-0.001602
4.974605,-0.000238
4.551036,-0.000550
3.978134,-0.000164
3.321975,0.000183
2.614020,-0.001586
1.960769,0.000446
1.375347,0.000158
0.922143,0.000068
0.655061,-0.000515
0.581048,-0.000699
0.714248,-0.000903
1.044082,-0.001093
1.544719,-0.001023
2.155410,-0.001969
2.835011,-0.000569
3.544065,0.000632
4.181110,0.000993
4.725328,0.001251
5.088747,0.001474
5.273167,0.001273
5.242114,0.000565
4.998784,0.002635
4.586831,0.000797
4.006028,-0.000462
3.341640,0.000122
2.620311,0.000216
1.944602,0.001201
1.343000,0.001345
0.898459,0.001305
0.634774,0.000975
0.588497,0.002082
0.757569,0.000907
1.136289,0.000213
1.663331,0.000406
2.316519,0.000699
3.046166,0.000362
3.737190,-0.001419
4.370034,-0.002219
4.863929,-0.000663
5.176124,0.000326
5.285769,0.000096
5.179633,-0.000786
4.864618,0.001465
4.362791,0.000715
3.743432,0.001173
3.039425,-0.000906
2.329603,-0.000428
1.662801,-0.000468
1.122891,-0.000343
0.751483,0.000302
0.586687,0.000461
0.642018,-0.000793
0.907506,-0.000881
1.364222,0.000125
1.971103,0.000678
2.664345,0.001430
3.380825,0.000129
4.058326,-0.000183
4.639889,0.000263
5.051218,-0.001747
5.261873,-0.000720
5.252101,-0.001426
5.020158,-0.001230
4.586866,-0.001537
3.999943,-0.000539
3.301132,-0.000875
2.570411,0.000259
1.887398,0.001272
1.290011,0.000699
0.858208,-0.001145
0.617810,-0.001859
0.598302,-0.001389
0.797246,-0.001915
1.197402,0.000052
1.761767,-0.001956
2.436828,-0.002319
3.162905,-0.002271
3.857311,-0.002568
4.470670,-0.000198
4.940170,0.000063
5.218569,0.000020
5.280450,-0.000997
5.124122,0.000091
4.762453,-0.000228
4.228106,0.001241
3.581141,0.002278
2.864788,0.000364
2.161172,0.001101
1.526477,0.000621
1.025944,-0.000450
0.698446,0.000193
0.579690,0.001417
0.677504,-0.000004
0.980285,-0.000359
1.460230,0.000405
2.078444,-0.001067
2.775315,-0.000102
3.485483,-0.002103
4.137801,0.000093
4.686778,-0.000045
5.072041,-0.001013
5.266481,-0.001679
5.250104,-0.000926
5.022335,0.000300
4.604378,-0.000590
4.030996,-0.000436
3.371750,-0.001275
2.655753,-0.000348
1.959315,-0.001007
1.365421,0.001633
0.912036,-0.000972
0.642887,-0.000865
0.584062,-0.000253
0.740354,0.001478
1.093530,0.000286
1.618714,0.000547
2.268621,-0.000269
2.967813,-0.000530
3.669758,-0.000367
4.300508,0.000072
4.813828,0.000957
5.152624,0.000107
5.285325,-0.000703
5.196919,0.000461
4.901589,-0.000330
4.422863,-0.000617
3.796986,-0.001143
3.100396,-0.000309
2.384974,-0.000077
1.724274,-0.000201
1.167902,-0.002296
0.779187,-0.000674
0.594703,0.000491
0.625674,0.000262
0.877884,0.000201
1.321037,-0.000422
1.918799,-0.000804
2.607203,-0.001643
3.334693,-0.000379
4.015816,0.000027
4.593326,0.001273
5.025147,-0.000645
5.253680,-0.000891
5.262442,-0.001121
5.048777,-0.001456
4.632801,-0.000068
4.064924,-0.000188
3.377851,-0.000815
2.639279,-0.000736
1.942576,-0.000947
1.342248,-0.000716
0.887618,-0.001420
0.630838,-0.002201
0.593197,-0.001864
0.781841,-0.002508
1.183600,-0.001141
1.746511,-0.000072
2.413052,0.000220
3.156268,0.000022
3.863321,0.001538
4.485505,0.000698
4.961668,0.000732
5.228830,0.000602
5.273431,0.000227
5.090922,-0.000846
4.687191,-0.001114
4.111886,-0.000432
3.416264,-0.001324
2.679117,-0.001585
1.955600,-0.001593
1.330213,-0.000390
0.878304,-0.001432
0.618716,-0.000272
0.604810,-0.001503
0.828212,-0.001243
1.274418,0.000158
1.879582,-0.000974
2.609938,0.001736
3.348234,-0.000090
4.067567,-0.002492
4.671585,-0.000765
5.085523,-0.001451
5.275278,-0.001075
5.223532,-0.000146
4.936032,0.002056
4.449452,0.001142
3.794390,0.001187
3.065181,0.000733
2.323551,0.000787
1.636636,-0.000905
1.080176,0.000054
0.715550,-0.000023
0.581315,0.000200
0.686043,0.000554
1.023953,-0.000362
1.552775,-0.001031
2.234690,-0.001370
2.981850,-0.001019
3.724173,-0.001251
4.368388,-0.000094
4.890369,0.001311
5.201803,-0.000631
5.281107,-0.000560
5.120798,-0.000172
4.736012,0.000124
4.164406,0.000865
3.483567,-0.000748
2.730575,-0.000836
2.001796,-0.000192
1.361654,0.001887
0.886800,-0.001119
0.623302,-0.000545
0.602906,-0.000378
0.815933,0.000574
1.258417,-0.000592
1.871736,0.000004
2.594029,-0.002014
3.353935,-0.000299
4.065487,-0.001193
4.663515,-0.000802
5.072644,-0.001954
5.274457,-0.000929
5.223585,-0.001067
4.936628,-0.000924
4.445719,-0.000841
3.787709,0.000230
3.050080,-0.000569
2.294331,-0.000606
1.614933,0.000059
1.063238,-0.000710
0.708743,-0.000489
0.579572,-0.000354
0.687965,-0.000177
1.023224,0.000849
1.555032,0.001486
2.233300,-0.000720
2.975968,0.001590
3.712454,0.000617
4.372040,0.000355
4.884048,-0.000090
5.194569,-0.000067
5.283234,0.000021
5.142336,-0.001840
4.777859,-0.000674
4.232064,-0.001050
3.559351,-0.000309
2.825911,-0.001127
2.113238,0.000056
1.472611,0.000638
0.964094,0.001398
0.667069,-0.000042
0.581177,0.001189
0.720296,0.000469
1.071980,0.000744
1.615072,-0.000674
2.271220,0.001002
3.008083,0.000949
3.716125,0.000726
4.361664,-0.000056
4.877759,0.000077
5.192533,0.000438
5.282924,0.000442
5.148076,0.000290
4.789315,0.000019
4.240592,-0.000258
3.553034,0.001306
2.830363,-0.001439
2.108382,-0.001058
1.460618,-0.001597
0.964184,-0.001313
0.657962,-0.000315
0.584223,-0.001468
0.742048,-0.001470
1.120746,0.000455
1.684896,-0.000462
2.364958,-0.000865
3.092918,-0.001603
3.821228,-0.000118
4.451165,-0.000995
4.931741,0.000688
5.219193,0.000399
5.278675,0.001949
5.110224,0.002608
4.730462,0.000634
4.187333,-0.001726
3.519478,0.000666
2.792962,0.000284
2.073178,0.000804
1.444921,0.000058
0.960943,-0.000272
0.660893,-0.000137
0.581511,0.000485
0.724149,0.000611
1.080031,-0.000346
1.609717,-0.000706
2.274790,-0.000488
2.992783,-0.000606
3.707121,-0.002160
4.339029,-0.000899
4.851798,-0.000839
5.173593,-0.000746
5.286210,-0.001066
5.172603,0.000554
4.847735,0.001501
4.335205,-0.000765
3.688371,0.000046
2.965803,-0.001328
2.242998,-0.000115
1.582926,-0.000883
1.051716,-0.000627
0.709678,-0.000784
0.579332,-0.001039
0.676652,-0.000461
0.989316,-0.001525
1.496574,-0.001147
2.136918,0.000003
2.854358,-0.001179
3.586526,-0.000608
4.240252,-0.001597
4.775318,-0.000115
5.134713,-0.000698
5.282620,-0.000228
5.204992,0.000487
4.911684,0.000842
4.430000,-0.000876
3.807354,0.000482
3.097991,0.002725
2.362822,0.001734
1.694338,0.001947
1.146355,0.000658
0.764857,-0.000042
0.588077,0.000162
0.633261,0.001171
0.889278,-0.000252
1.330513,-0.000026
1.930019,0.000389
2.619398,0.000229
3.340573,0.001173
4.012397,-0.000169
4.588662,0.000665
5.011646,-0.000722
5.246294,0.001050
5.269996,-0.000913
5.078753,-0.000059
4.691278,-0.001025
4.139659,-0.001578
3.500599,-0.002859
2.791977,-0.000994
2.091459,-0.001506
1.480031,-0.000236
0.988048,-0.001924
0.681827,-0.000034
0.578341,0.000244
0.691738,0.000164
1.007004,0.001073
1.494467,-0.000347
2.114571,0.000291
2.805875,-0.000597
3.525305,-0.000162
4.174508,-0.001761
4.708759,-0.001574
5.090624,0.000184
5.273513,-0.000867
5.240324,-0.000369
4.999189,-0.000939
4.570076,-0.000715
3.991911,0.000457
3.330557,0.000916
2.613745,-0.000237
1.940018,-0.000741
1.353536,-0.000501
0.911039,-0.002342
0.646980,-0.002544
0.581977,-0.002024
0.729430,-0.003175
1.070653,-0.002060
1.583688,-0.000842
2.208026,-0.001266
2.879030,-0.001672
3.565591,0.000078
4.190132,-0.001255
4.720691,-0.000777
5.081925,0.000145
5.267880,0.000262
5.251624,-0.001248
5.041660,-0.001217
4.662720,-0.000707
4.130193,-0.002271
3.503133,-0.001793
2.822571,-0.000794
2.156863,-0.000016
1.553800,-0.001021
1.068017,-0.000334
0.734173,-0.000070
0.585898,-0.000827
0.629313,0.000648
0.864828,0.000966
1.276382,0.000979
1.823230,0.001444
2.450337,0.000184
3.115611,-0.000304
3.767525,-0.000990
4.359335,-0.000239
4.824255,0.000048
5.139789,0.000601
5.281572,0.000635
5.238988,0.001240
5.014510,0.000730
4.620852,0.000304
4.113321,0.000330
3.507961,-0.000243
2.852232,-0.000843
