Reference detector [V],Primary detector [V]
4.585015,-0.000989
4.944989,0.000591
5.179702,-0.000811
5.286379,-0.000039
5.258198,0.000826
5.097567,0.002005
4.813136,0.001227
4.409642,0.000119
3.922381,0.001493
3.373593,0.001216
2.792464,0.000849
2.241451,0.000987
1.717632,-0.001067
1.266045,0.001883
0.905548,-0.000038
0.670174,0.000605
0.576515,0.001003
0.628305,0.000746
0.818660,0.001619
1.137455,0.001341
1.574209,0.001174
2.094285,0.000883
2.662822,0.001638
3.269217,0.000188
3.842379,0.000103
4.356036,-0.000295
4.785408,0.000012
5.091878,-0.000051
5.262535,0.000178
5.278847,-0.001547
5.142824,-0.000676
4.855790,-0.000264
4.445311,-0.002068
3.934179,-0.001702
3.336026,-0.001080
2.726215,-0.001402
2.125934,-0.001376
1.577156,-0.000680
1.123703,-0.000839
0.789352,-0.001744
0.610828,-0.003177
0.585800,-0.001620
0.725713,-0.002123
1.022921,-0.000466
1.446620,-0.000453
1.986285,-0.000441
2.589909,-0.001392
3.217250,-0.000708
3.825567,0.001170
4.375667,-0.000311
4.826868,0.000196
5.131320,-0.000127
5.277509,-0.000893
5.259545,-0.000486
5.082479,-0.000082
4.739844,0.000334
4.270915,0.000782
3.710043,0.000037
3.088865,0.000504
2.439637,0.000224
1.840519,0.001751
1.329429,0.002225
0.924172,0.001371
0.668421,-0.000148
0.575892,0.000846
0.658220,-0.000211
0.910546,-0.000421
1.310272,0.000980
1.816697,0.002324
2.422723,0.000217
3.058779,0.002284
3.693898,0.001885
4.275986,0.001328
4.763271,0.000823
5.097791,-0.000481
5.268631,-0.001182
5.265843,-0.000854
5.077781,-0.001034
4.722810,0.000215
4.217544,-0.001834
3.619545,-0.000965
2.964885,-0.001337
2.307347,0.001390
1.692991,0.001740
1.181286,0.000941
0.807838,0.001183
0.606712,0.002781
0.593592,0.000190
0.774403,0.000883
1.129124,0.002145
1.632272,0.000139
2.245310,0.001736
2.921015,-0.000740
3.599131,-0.000866
4.215808,0.001609
4.724632,0.002618
5.082059,0.002819
5.268138,0.002582
5.259384,0.003262
5.052241,0.002775
4.672731,0.000188
4.148697,0.002487
3.513604,0.002965
2.833179,0.002568
2.167429,0.000032
1.561751,0.000215
1.073348,0.000952
0.735188,0.001860
0.583173,0.001754
0.634170,0.001625
0.877562,0.001539
1.303675,-0.000915
1.859001,0.000834
2.503355,-0.001077
3.193317,-0.001281
3.851105,-0.000308
4.446751,-0.001497
4.900887,-0.002397
5.195489,-0.002200
5.287695,-0.001653
5.177981,-0.000889
4.874631,-0.000314
4.403828,0.000863
3.807976,0.000698
3.137690,0.000818
2.438121,0.001233
1.777370,-0.000334
1.228250,0.000660
0.823366,-0.000007
0.607334,-0.002091
0.599936,-0.001450
0.792386,-0.001929
1.186474,-0.000025
1.726773,-0.001035
2.380069,-0.000532
3.082929,0.000638
3.769394,0.001352
4.392186,-0.000205
4.872020,-0.001249
5.179938,-0.000886
5.287774,-0.001191
5.186073,-0.001162
4.873693,-0.001865
4.381927,-0.001578
3.782419,-0.001914
3.098311,-0.000221
2.375356,-0.000009
1.727190,0.000239
1.185618,-0.000513
0.793913,0.000380
0.598783,-0.000785
0.612452,-0.000873
0.829474,-0.000859
1.236852,-0.002560
1.787525,-0.000810
2.441484,-0.001396
3.130892,-0.001605
3.811706,-0.001600
4.419157,-0.003201
4.885828,-0.000338
5.182778,-0.000346
5.288770,-0.000743
5.189103,-0.001537
4.885570,-0.001745
4.418572,-0.000314
3.817805,0.000752
3.131231,0.000021
2.449284,-0.000210
1.797012,-0.000403
1.246003,0.000195
0.838358,-0.000966
0.614337,-0.000072
0.595207,-0.000717
0.785692,-0.000558
1.165206,0.000870
1.704770,0.001079
2.347592,-0.000576
3.042281,-0.001309
3.730497,-0.001018
4.352434,-0.000261
4.842016,0.001214
5.164607,0.001825
5.287824,0.000848
5.198658,-0.000989
4.903948,-0.000638
4.433259,-0.000727
3.834895,0.000551
3.155398,0.000914
2.461711,0.000947
1.795162,0.001314
1.237064,0.001127
0.827283,0.000874
0.608944,0.001349
0.599151,0.001599
0.794697,-0.001095
1.181815,-0.000342
1.733816,-0.000172
2.396070,-0.000063
3.089708,0.000421
3.768418,0.000901
4.374345,0.000947
4.851352,0.001736
5.165088,0.001114
5.288388,0.001870
5.207894,0.002073
4.934224,0.000683
4.487730,0.000698
3.914070,-0.000724
3.254834,-0.000194
2.578660,0.000429
1.924345,-0.000050
1.364547,0.000616
0.932317,0.000235
0.661323,-0.000831
0.577710,0.001548
0.683889,0.002183
0.983957,0.000443
1.434151,-0.000901
2.012517,0.001834
2.664997,0.000364
3.339031,-0.000029
3.982181,-0.000040
4.537241,0.000341
4.956040,-0.000963
5.215080,-0.001028
5.289968,-0.000624
5.165340,-0.000263
4.861381,-0.001158
4.404809,0.000707
3.820306,0.002018
3.173068,0.001460
2.499789,0.000269
1.873239,0.000444
1.319083,0.000061
0.905764,-0.000145
0.649469,0.000336
0.577663,-0.000325
0.688403,-0.000548
0.979407,-0.000536
1.415205,0.001901
1.972497,0.001323
2.591464,0.001389
3.251221,0.000798
3.866457,0.000283
4.419385,0.000691
4.864314,-0.000021
5.150904,-0.000103
5.285302,-0.000851
5.243852,-0.000559
5.034230,0.000296
4.679345,-0.000580
4.204670,0.000102
3.637012,-0.000921
3.035280,0.000991
2.414528,0.000478
1.837343,-0.000153
1.335599,-0.000614
0.943774,-0.000817
0.687208,-0.001650
0.578176,-0.000855
0.623299,-0.000587
0.826222,-0.000829
1.162058,-0.000455
1.607638,-0.000706
2.138583,0.000987
2.731809,0.001150
3.328737,0.001427
3.888801,0.000919
4.392610,-0.000124
4.813103,0.000828
5.107046,-0.000652
5.264536,0.001162
5.280874,0.001224
5.152340,0.000846
4.882565,0.001325
4.488614,0.001480
4.004768,0.000911
3.450051,0.000926
2.870103,0.001696
2.303098,0.000774
1.765855,0.002575
1.304839,0.000874
0.930971,0.000895
0.686976,0.002616
0.578760,0.000410
0.615147,-0.000253
0.788697,-0.000352
1.090007,0.000212
1.503181,-0.000195
1.995925,0.000728
2.533949,-0.000019
3.116999,0.000006
3.674501,0.000106
4.179767,-0.000833
4.624662,-0.000401
4.966672,0.000416
5.192979,-0.000392
5.289717,-0.000917
5.252113,-0.000722
5.082830,0.000404
4.788554,-0.000404
4.397844,-0.000902
3.917811,-0.000261
3.394871,0.000377
2.848700,0.000538
2.296414,-0.001684
1.788445,0.000602
1.338456,0.000642
0.975334,-0.000735
0.724892,-0.000746
0.592091,-0.001275
0.589011,-0.001156
0.718228,0.000571
0.967835,-0.000775
1.326238,0.000151
1.767562,-0.000035
2.275602,-0.001051
2.826392,0.001496
3.381428,-0.000346
3.915989,0.001201
4.382841,-0.000809
4.773586,0.000036
5.066983,-0.000730
5.245355,-0.002066
5.291571,-0.002575
5.206648,-0.001117
4.997065,-0.000869
4.672984,-0.002620
4.245692,-0.001261
3.732266,-0.001593
3.183532,-0.000502
2.628047,-0.000392
2.085405,-0.000896
1.588670,-0.001229
1.169455,-0.002343
0.852006,-0.001165
0.647088,-0.001080
0.573668,-0.000701
0.641630,-0.001494
0.835393,-0.001280
1.148862,-0.000563
1.574167,-0.002720
2.063643,-0.001286
2.610730,0.000691
3.187844,-0.000992
3.729974,-0.000903
4.234064,-0.000970
4.665654,-0.002083
4.993192,-0.000973
5.204964,-0.001407
5.292039,-0.000154
5.241210,-0.000281
5.057683,-0.001091
4.751266,0.000444
4.345779,0.001418
3.853212,0.002220
3.294583,0.002516
2.738899,0.000990
2.185889,0.001420
1.666330,0.002040
1.219822,0.002778
0.891427,0.003261
0.666279,0.002627
0.576094,0.003493
0.625046,0.003159
0.813935,0.002210
1.124034,0.002382
1.538314,0.001802
2.044316,0.001660
2.603247,0.002528
3.172228,0.002259
3.745402,0.001943
4.268948,0.002847
4.704163,0.002137
5.033962,0.002328
5.233269,0.001677
5.291365,0.000729
5.206887,-0.001182
4.983381,0.000433
4.634321,-0.000038
4.175203,0.000151
3.637499,0.001470
3.055365,0.000512
2.464311,0.002051
1.908705,0.000127
1.413163,0.000508
1.013965,0.000737
0.731750,-0.000625
0.589795,0.000500
0.596221,0.000932
0.752109,0.001047
1.045632,-0.000258
1.448630,-0.000396
1.955454,-0.000750
2.531078,0.000382
3.124651,0.001011
3.704291,-0.000487
4.237601,0.000534
4.693927,-0.000235
5.023801,0.000555
5.228302,0.000398
5.292455,-0.000128
5.205714,0.001273
4.982300,0.000909
4.624516,-0.000333
4.175177,-0.000653
3.642956,-0.000412
3.060935,-0.000876
2.467487,0.001870
1.905848,-0.000375
1.409972,-0.000950
1.009146,-0.000322
0.732026,-0.000227
0.591168,-0.002082
0.594198,-0.001027
0.743473,-0.001119
1.029221,-0.002058
1.429533,-0.001710
1.933476,-0.000060
2.514619,-0.002303
3.094870,-0.002658
3.666864,-0.001268
4.206901,-0.002480
4.655649,-0.000284
5.003981,-0.001425
5.221283,-0.001481
5.293334,-0.002472
5.214097,-0.001970
4.990834,-0.002215
4.630910,-0.002283
4.166374,-0.002008
3.615277,-0.001523
3.039849,-0.000344
2.447167,0.000015
1.886889,0.001468
1.386549,0.000197
0.985985,0.000696
0.711079,0.000164
0.583866,0.000245
0.605859,-0.001114
0.776202,-0.001611
1.091730,-0.000519
1.514191,-0.000748
2.037030,-0.000494
2.607715,-0.000619
3.196172,-0.000180
3.767125,0.000703
4.287322,-0.000182
4.732658,0.002099
5.058330,-0.000689
5.246523,0.001029
5.289710,-0.001191
5.189177,0.000392
4.943241,-0.000907
4.573346,-0.001328
4.105268,-0.001362
3.558728,-0.000275
2.979275,-0.000293
2.386036,-0.000283
1.837943,-0.001080
1.348331,-0.001361
0.966776,0.000277
0.702984,0.000489
0.583261,0.000746
0.606199,-0.000514
0.780644,-0.000853
1.087243,0.000136
1.504554,-0.001035
2.028887,0.000009
2.597238,-0.000996
3.190459,0.000546
3.788191,-0.000008
4.308984,-0.000163
4.744788,0.000452
5.069702,-0.000197
5.253504,0.000301
5.283754,0.001135
5.164883,0.001477
4.898874,0.001952
4.497971,0.000217
4.007406,-0.000272
3.440259,-0.000158
2.828053,0.001759
2.234824,0.001888
1.683660,0.001778
1.208435,0.001551
0.854460,0.002770
0.640612,0.003698
0.574626,0.003547
0.668985,0.003881
0.917555,0.002507
1.294251,0.002297
1.789878,0.000733
2.356356,0.001151
2.961768,0.000854
3.580888,0.000527
4.140028,-0.000117
4.622555,-0.000220
4.986256,0.000375
5.217527,0.001947
5.291282,0.000993
5.210112,0.002195
4.979345,-0.000185
4.611816,-0.000868
4.120924,-0.000272
3.567560,0.000247
2.952522,-0.000440
2.345141,-0.001635
1.777054,-0.002123
1.284416,-0.003195
0.902776,-0.002017
0.660601,-0.000665
0.576907,-0.001802
0.649486,-0.001182
0.878623,-0.000750
1.248425,-0.001995
1.729781,-0.001892
2.305906,-0.000520
2.927597,-0.001274
3.530110,-0.002036
4.111175,-0.002850
4.592913,-0.001365
4.973927,-0.001752
5.210747,-0.001466
5.291179,0.000993
5.207201,0.001448
4.969788,0.002576
4.581871,0.002074
4.084238,0.002216
3.502727,0.000447
2.891452,0.001254
2.281951,0.001095
1.700602,0.000450
1.228333,-0.000212
0.856727,-0.000922
0.636170,0.000354
0.576993,0.000314
0.682186,0.001072
0.947625,0.002276
1.350707,0.002530
1.865999,0.001519
2.444868,0.002307
3.075366,0.000770
3.700135,0.000579
4.251845,0.000529
4.722013,-0.000752
5.061782,-0.001090
5.249828,-0.000461
5.284767,0.001587
5.159001,0.001025
4.880698,0.001026
4.463888,0.000508
3.951492,0.000803
3.358393,0.001700
2.753431,0.001060
2.150760,-0.000863
1.597850,0.000277
1.137356,0.001194
0.800482,0.000615
0.612220,-0.001803
0.583042,-0.001025
0.718354,-0.001749
1.000507,0.000475
1.417181,0.000741
1.937088,0.001132
2.521079,0.000407
3.140965,0.001055
3.736210,-0.000072
4.268959,0.000540
4.732984,-0.000058
5.061126,0.000206
5.248872,0.000186
5.284054,0.000966
5.155345,0.000961
4.872447,0.000779
4.455319,0.000401
3.940242,0.001112
3.366702,0.000293
2.744842,0.001498
2.149649,0.002497
1.604630,0.001204
1.151083,0.001561
0.819395,0.001016
0.616975,0.001263
0.579342,0.001096
0.698469,-0.000481
0.979053,0.000741
1.377011,0.000746
1.885697,0.000290
2.465575,0.000751
3.078648,0.000487
3.679492,0.000405
4.230777,0.000212
4.699559,-0.001311
5.044266,-0.000346
5.242716,-0.001830
5.289257,-0.001936
5.175019,-0.001427
4.914034,-0.000998
4.521614,-0.001158
4.015221,-0.001967
3.444345,0.000288
2.841354,0.000415
2.240306,0.000838
1.689780,0.000939
1.221111,0.000357
0.863524,0.001242
0.643408,0.000271
0.574474,0.000147
0.658428,0.000000
0.891924,-0.000111
1.250918,-0.000467
1.728742,-0.001803
2.281853,-0.001980
2.881049,-0.000379
3.484091,0.000100
4.044514,-0.002171
4.534778,0.000863
4.929732,0.001382
5.182071,-0.000318
5.288446,-0.000774
5.240993,0.001859
5.041059,-0.001287
4.700941,-0.000834
4.229105,-0.001754
3.688204,-0.001140
3.087078,-0.000622
2.475306,-0.002220
1.894790,-0.001353
1.386579,-0.000032
0.979956,0.000716
0.706139,0.002055
0.581142,0.002024
0.614126,0.000804
0.799043,0.000598
1.130792,0.001003
1.593433,-0.000117
2.141496,-0.000884
2.737836,-0.000330
3.350277,-0.000611
3.940986,-0.001106
4.457931,-0.000121
4.870174,0.001012
5.150385,-0.000382
5.283506,0.001112
5.256483,0.000493
5.072832,-0.000137
4.745563,0.000611
4.291512,-0.001105
3.746428,-0.001247
3.145718,0.000013
2.536095,-0.001699
1.957785,-0.001466
1.437204,-0.001808
1.022150,-0.001670
0.728465,0.000097
0.587582,0.000831
0.602792,0.000057
0.777840,0.001504
1.092166,0.000651
1.526562,0.000870
2.073692,0.000692
2.677227,0.001074
3.285907,-0.000414
3.879564,0.000389
4.400632,0.001967
4.824273,0.001891
5.124749,0.001125
5.274926,0.000387
5.265599,0.000470
5.090785,0.001418
4.783769,0.001929
4.340941,0.000578
3.801715,-0.000602
3.203140,-0.000744
2.586750,-0.001123
1.995183,-0.000799
1.468124,-0.000569
1.028348,-0.001655
0.727993,-0.000197
0.584872,-0.000592
0.609176,0.000844
0.790022,0.000177
1.130362,-0.000326
1.592843,-0.000684
2.147532,0.000042
2.751118,0.000509
3.381762,0.001054
3.965464,0.002477
4.493927,0.000354
4.896707,0.000429
5.175309,-0.000614
5.289675,-0.001393
5.233531,-0.001411
5.017464,-0.000091
4.654804,-0.000210
4.173182,-0.000199
3.612417,0.002112
2.999898,0.000543
2.373649,-0.000712
1.800501,0.000097
1.292512,0.000371
0.901402,0.001815
0.655066,-0.000006
0.574554,-0.000834
0.662134,0.000442
0.909649,0.001433
1.294530,0.002129
1.796700,0.000851
2.372200,0.002275
2.990034,0.002484
3.601611,0.001538
4.179312,0.001303
4.663822,0.000361
5.028843,-0.000910
5.240287,0.000598
5.286412,0.000084
5.163458,-0.000305
4.880451,0.000760
4.457479,-0.000817
3.916747,0.000106
3.300957,0.000680
2.651511,0.001823
2.035612,0.001033
1.477600,0.001296
1.026962,0.001433
0.722816,0.001141
0.584259,-0.001161
0.618326,-0.001468
0.824035,0.000540
1.183349,-0.000254
1.673643,-0.001261
2.262074,-0.000966
2.911844,-0.001203
3.561797,-0.001503
4.158073,-0.000592
4.664766,-0.001519
5.039635,-0.000772
5.248902,-0.000588
5.283951,0.000174
5.142326,0.001414
4.837005,0.000289
4.389768,-0.000682
3.833617,0.000560
3.211757,-0.000510
2.572916,0.000919
1.948760,0.000696
1.400759,0.000498
0.978839,0.002751
0.695807,0.002470
0.577442,0.002571
0.639001,0.000646
0.869835,0.001082
1.255787,0.001667
1.763714,0.001593
2.357253,0.001691
2.992044,0.000954
3.632511,0.001202
4.217243,0.001530
4.706757,0.001278
5.056905,0.001567
5.253343,0.001833
5.282163,0.002009
5.138716,0.001569
4.831851,0.001626
4.381320,0.001163
3.823260,0.000878
3.202505,0.000380
2.557314,0.000253
1.944317,-0.000156
1.404089,0.000344
0.971446,0.000945
0.693944,-0.000854
0.577517,0.000441
0.634530,-0.000028
0.862062,0.000202
1.238693,0.001284
1.739458,0.000739
2.334594,0.000865
2.972403,-0.000836
3.622383,0.000548
4.198777,-0.001032
4.692272,-0.000501
5.047915,-0.000225
5.252288,-0.001431
5.283883,-0.002378
5.144693,-0.001074
4.840793,-0.001113
4.406211,0.000165
3.848594,-0.000133
3.240490,0.000274
2.597847,-0.000372
2.001823,-0.000999
1.445990,-0.000512
1.009103,-0.001536
0.720140,-0.000775
0.583358,-0.001166
0.614272,-0.001680
0.817283,-0.000468
1.172790,-0.001315
