Reference detector [V],Primary detector [V]
0.883381,-0.000029
1.264614,0.000877
1.764802,0.001769
2.367994,0.001454
2.998053,0.001320
3.622075,0.000134
4.194938,-0.000130
4.681698,-0.000015
5.038157,-0.000232
5.246084,0.000545
5.291407,-0.000328
5.165937,0.001448
4.883289,0.000696
4.464869,0.001248
3.934564,0.000814
3.328182,0.001180
2.696267,0.001539
2.077636,0.000937
1.517194,0.000881
1.080473,0.001015
0.757748,-0.000037
0.591711,0.000710
0.592795,-0.001360
0.760192,0.000536
1.087789,-0.000397
1.541276,0.001235
2.090573,0.000490
2.696103,0.002361
3.343012,0.001719
3.947088,0.001661
4.468180,0.001068
4.892882,-0.000442
5.175701,0.000238
5.291650,0.000523
5.240164,0.000126
5.018161,0.000762
4.650302,0.000825
4.170487,0.000899
3.594356,0.002087
2.977918,0.001538
2.340382,0.001748
1.757190,0.002753
1.250229,0.001869
0.872724,0.002464
0.639168,0.001703
0.571544,0.001550
0.674644,-0.000039
0.935324,0.000981
1.340810,-0.000096
1.869755,0.000634
2.468063,0.000037
3.106742,0.000884
3.731097,0.000103
4.296377,0.001235
4.775788,0.000759
5.102139,-0.000315
5.272120,0.000521
5.276750,-0.000263
5.113449,0.000731
4.788772,-0.000175
4.332728,-0.001646
3.772780,0.001793
3.151534,-0.002246
2.525712,-0.001719
1.915502,0.000063
1.381811,0.000490
0.961257,0.000660
0.685338,-0.000121
0.573646,-0.000466
0.633232,0.000359
0.862880,0.000134
1.239305,0.000097
1.745796,-0.000765
2.323835,-0.000787
2.967938,-0.000056
3.603203,-0.000101
4.186156,-0.001403
4.685772,0.000001
5.046881,0.001788
5.252829,0.000669
5.288373,0.002512
5.153127,0.002388
4.857978,0.002220
4.412755,0.001013
3.869895,0.000880
3.250032,0.000498
2.616983,0.000181
1.990759,-0.001714
1.435980,-0.000630
0.997478,-0.001665
0.704799,0.000389
0.576434,-0.000941
0.622575,0.000140
0.844959,0.001358
1.209291,0.002179
1.704986,0.001011
2.294146,0.000921
2.935877,0.001144
3.575901,-0.000707
4.156330,0.000239
4.645089,0.001860
5.021934,-0.000035
5.243091,0.000651
5.292102,-0.000465
5.168079,-0.000150
4.884810,0.000674
4.450288,-0.000104
3.908328,0.001167
3.298557,0.000927
2.665182,0.001452
2.052249,0.000032
1.496563,-0.000026
1.046598,-0.000210
0.737176,-0.000068
0.583754,-0.000957
0.602635,-0.000814
0.790342,-0.000370
1.127767,-0.000006
1.604550,0.000862
2.164024,0.000741
2.793772,0.000233
3.431165,-0.000113
4.029736,0.000365
4.547930,-0.000165
4.950229,0.000849
5.209833,0.000579
5.295515,-0.000434
5.210067,0.001570
4.959881,0.001555
4.559216,-0.000775
4.040723,0.000269
3.430603,0.000809
2.805514,0.001531
2.180670,0.002224
1.605079,0.000259
1.122658,0.000952
0.787461,0.000740
0.600309,0.001605
0.586190,-0.001230
0.751211,-0.000701
1.069962,-0.002373
1.533219,-0.002609
2.095758,-0.000986
2.726997,-0.001374
3.369386,-0.000682
3.984661,-0.000974
4.517922,0.001730
4.929403,0.000768
5.195586,0.001544
5.296410,-0.000447
5.218842,0.001897
4.976830,-0.001281
4.583379,-0.000136
4.067151,-0.000572
3.467776,-0.000505
2.817304,-0.000302
2.193647,0.000105
1.613662,-0.000026
1.127080,0.000538
0.783008,0.001235
0.598955,0.000685
0.587756,-0.000490
0.755452,-0.000513
1.083153,0.001197
1.549011,-0.000584
2.126868,-0.001466
2.752013,-0.001459
3.396726,-0.000449
4.011405,-0.002426
4.544215,-0.000939
4.958915,-0.001516
5.214064,-0.000933
5.294803,0.000291
5.200527,0.000431
4.935129,-0.001526
4.526615,-0.000956
3.973207,-0.000552
3.352052,-0.000473
2.699140,0.000046
2.068825,-0.000874
1.502311,0.001060
1.034028,0.000917
0.721769,0.000998
0.580057,0.000884
0.618130,0.001154
0.836364,0.001515
1.212149,0.001390
1.724845,0.002112
2.327117,0.000974
2.968150,0.000364
3.611464,0.001319
4.204821,0.000597
4.702185,-0.000373
5.061916,-0.000278
5.261848,-0.001238
5.281159,0.000203
5.120362,-0.000039
4.788748,0.000154
4.321816,0.000518
3.736604,0.001150
3.093546,0.001436
2.441448,0.002381
1.824657,0.002455
1.311413,0.001162
0.901317,0.000508
0.647616,-0.000243
0.571385,0.001412
0.671168,0.000525
0.935795,-0.000974
1.367947,0.001015
1.900773,0.000822
2.530210,0.002354
3.173274,0.000555
3.808569,0.001061
4.373866,0.001343
4.829510,0.001148
5.146336,0.001640
5.289008,0.001383
5.250324,0.001949
5.046013,0.001727
4.679738,0.001346
4.178558,0.002199
3.585802,0.002888
2.938640,0.002146
2.311168,0.002840
1.708668,0.002368
1.209509,0.000751
0.838630,0.001026
0.618987,-0.000970
0.576645,-0.000717
0.712214,-0.000997
1.009309,-0.000714
1.463131,-0.002432
2.024520,-0.000619
2.643111,-0.002120
3.297787,-0.002240
3.924224,-0.001321
4.467010,0.000544
4.889047,0.000780
5.177557,-0.000447
5.293228,-0.001404
5.237673,-0.001891
5.005274,-0.000505
4.624080,-0.000526
4.120180,-0.001645
3.530625,-0.001627
2.885220,-0.002289
2.262144,-0.001913
1.668360,-0.000064
1.179400,-0.001647
0.814624,0.001343
0.612636,0.000292
0.577663,0.000065
0.712479,0.000490
1.005181,0.001339
1.434853,0.000733
1.992505,0.000281
2.597095,0.002590
3.231381,0.001294
3.849808,0.001536
4.407381,0.000923
4.854084,0.002001
5.153955,0.002746
5.289135,0.003259
5.254077,0.002286
5.052627,0.001468
4.691892,0.001448
4.201080,0.000951
3.628341,0.001698
2.998096,0.001766
2.356488,0.000924
1.761729,0.000519
1.252460,-0.001756
0.865303,0.000859
0.633313,0.001223
0.572803,0.000813
0.688652,-0.000327
0.973653,-0.000103
1.402264,0.000433
1.940668,-0.001222
2.558796,-0.001021
3.203941,-0.001833
3.825419,0.000285
4.382714,-0.000163
4.839070,0.000424
5.148387,-0.000119
5.287103,0.000147
5.256817,-0.000775
5.052206,0.000202
4.688487,0.001754
4.186552,0.001220
3.604376,0.002068
2.965138,0.000885
2.320436,0.000759
1.725225,-0.000236
1.216235,-0.001477
0.840046,-0.000522
0.620865,-0.000111
0.575670,0.000152
0.702626,-0.001342
0.999901,-0.000667
1.434629,-0.000447
2.001930,0.001198
2.637545,0.001250
3.288498,0.000404
3.920464,0.001871
4.468613,0.000148
4.901484,-0.001146
5.183271,0.000703
5.295249,-0.000584
5.221904,-0.000344
4.964413,0.000067
4.560589,-0.000246
4.027658,-0.000633
3.406854,0.000056
2.744309,0.000979
2.102900,0.000308
1.514444,0.000068
1.041917,-0.000354
0.724051,0.000085
0.579021,-0.000532
0.619783,0.000420
0.841022,0.000466
1.231859,-0.000408
1.756501,0.001190
2.392779,-0.000425
3.055441,0.000244
3.717906,-0.000376
4.310547,0.000479
4.791567,0.001606
5.130247,0.001559
5.287540,0.000087
5.251578,0.000339
5.024108,0.000323
4.633426,-0.000275
4.093879,-0.001211
3.459215,-0.001011
2.798349,0.001114
2.132210,-0.000411
1.540887,-0.000662
1.061996,-0.000575
0.733506,0.000618
0.580966,0.001543
0.620920,0.001665
0.847869,-0.000946
1.248626,0.001045
1.790304,0.000098
2.427428,0.000499
3.121410,-0.001131
3.785162,-0.000042
4.378064,-0.000606
4.854059,-0.001259
5.167079,0.001282
5.294115,0.000818
5.222027,0.001559
4.957009,0.000973
4.527929,0.001609
3.956175,0.001186
3.298807,-0.000204
2.606843,0.000404
1.948485,0.001173
1.372061,0.000972
0.930932,0.000573
0.653974,0.001875
0.573493,0.000319
0.690733,-0.000233
0.998756,0.000344
1.476845,0.000163
2.075974,0.001584
2.749506,0.001862
3.430682,0.000490
4.077700,0.000258
4.624211,0.001877
5.028136,-0.000392
5.253579,-0.000352
5.282824,0.000322
5.110876,-0.000007
4.749971,0.001031
4.238276,0.000548
3.593532,0.000264
2.928214,-0.000061
2.258644,0.000918
1.626042,0.000800
1.111372,0.002145
0.759829,0.001090
0.585497,0.000820
0.611554,0.001165
0.831189,-0.000261
1.233576,0.000333
1.776197,0.000768
2.428258,-0.000521
3.104084,0.001248
3.770170,0.001352
4.364094,0.000375
4.845253,0.002172
5.161973,0.001420
5.293492,0.001627
5.225684,0.000933
4.962641,0.001449
4.533963,-0.000270
3.966656,0.000220
3.310393,-0.000853
2.605984,-0.000862
1.940938,-0.000518
1.356548,0.000415
0.912803,-0.000184
0.644842,0.001683
0.574361,0.002510
0.705082,0.000455
1.026274,0.000178
1.508917,-0.000140
2.101916,-0.000975
2.784959,-0.000372
3.474448,-0.000862
4.126901,-0.001435
4.671016,-0.000363
5.056225,-0.001058
5.266768,-0.001031
5.275800,-0.000726
5.084847,-0.000132
4.709283,0.001447
4.182440,0.001032
3.554820,0.001996
2.855924,0.001797
2.178441,0.002270
1.567843,-0.000337
1.066897,0.000939
0.731308,-0.000108
0.579138,-0.001433
0.626050,-0.001080
0.866151,0.001289
1.278966,-0.000266
1.835471,-0.000098
2.474628,0.001159
3.159097,-0.000018
3.825244,0.000911
4.421339,0.000460
4.882120,0.000982
5.185712,0.000183
5.295950,-0.000223
5.203331,-0.000275
4.917765,0.000441
4.467015,0.000792
3.879867,0.001294
3.213238,0.000277
2.521725,0.001323
1.875657,-0.000041
1.306013,0.001421
0.882290,0.000895
0.634850,0.002068
0.575302,0.001282
0.715365,-0.000541
1.039618,-0.000803
1.529174,-0.000184
2.137469,-0.000289
2.804065,0.000476
3.477346,-0.000008
4.132860,0.001519
4.662627,-0.000055
5.048222,0.000121
5.260323,0.000684
5.280389,0.001527
5.100799,-0.000849
4.740812,-0.000773
4.225286,0.000830
3.601332,0.000763
2.938274,0.000962
2.264076,-0.000053
1.636550,0.000601
1.131684,0.000351
0.775062,0.000180
0.586825,0.001399
0.604145,0.000821
0.808067,0.000981
1.198684,0.000415
1.732769,0.000302
2.358561,-0.000404
3.026363,0.000460
3.682934,0.000658
4.299686,0.000784
4.786236,-0.000362
5.127207,-0.000031
5.286267,0.001658
5.247804,0.000904
5.018831,0.000642
4.619816,0.001506
4.081231,0.000535
3.446407,0.000827
2.768685,0.000939
2.103048,0.000772
1.514263,0.002764
1.037194,0.001721
0.710360,0.001356
0.575137,0.000777
0.635405,0.001068
0.883214,0.000469
1.306194,0.000313
1.860506,0.000187
2.503575,-0.000202
3.183584,0.003087
3.837459,0.001605
4.413460,0.001793
4.874123,0.000060
5.174263,0.001008
5.294940,-0.000715
5.218207,-0.000225
4.954890,0.000453
4.516969,-0.000562
3.955101,-0.001454
3.313633,0.000131
2.632173,-0.000252
1.973924,-0.000645
1.397862,0.000384
0.955546,-0.000293
0.671149,0.001613
0.570514,0.002772
0.661706,0.000837
0.938126,0.000106
1.383010,-0.000326
1.943659,-0.000653
2.601597,-0.000536
3.285547,0.000056
3.932707,-0.000484
4.492376,-0.001005
4.931015,0.000429
5.206296,0.000343
5.295973,0.002087
5.187164,0.001321
4.893469,0.001216
4.444658,-0.000102
3.851014,-0.000350
3.195335,0.001143
2.515179,-0.000177
1.875294,-0.000475
1.327324,0.000459
0.901505,0.000490
0.643554,-0.000091
0.573467,0.000952
0.697912,-0.000138
1.010388,0.000122
1.477414,0.000775
2.060487,0.000633
2.727839,0.001627
3.402297,0.000812
4.034360,0.000255
4.584451,0.001495
4.995830,-0.000854
5.238072,-0.000020
5.293792,-0.001103
5.153935,0.000145
4.834463,0.001307
4.356822,0.000536
3.750364,-0.000088
3.091576,0.001116
2.413227,-0.000076
1.783195,0.000820
1.243436,0.000114
0.845909,0.001037
0.616905,-0.000215
0.579236,0.000280
0.735610,-0.000844
1.071712,-0.000676
1.566943,-0.000541
2.170757,0.000362
2.816601,0.000356
3.506867,0.000115
4.133771,0.000524
4.663924,-0.000791
5.046645,-0.000072
5.260947,0.000778
5.282196,0.001107
5.107283,0.000153
4.745649,-0.000043
4.247535,-0.000844
3.631748,-0.000848
2.975134,-0.000569
2.295691,0.001119
1.684104,0.002544
1.171804,0.002169
0.798754,0.002421
0.598919,0.002920
0.592964,0.002086
0.776046,0.001108
1.137188,0.001073
1.638639,0.001804
2.249567,0.001696
2.920263,0.001247
3.588578,0.002491
4.213558,0.001060
4.716015,0.000963
5.080204,0.000664
5.270260,0.000564
5.274068,0.001368
5.085003,0.002204
4.715661,0.000085
4.212469,-0.000022
3.587589,-0.000370
2.901971,-0.001129
2.251298,-0.001103
1.636329,-0.000890
1.129158,-0.001264
0.777071,-0.001153
0.590678,0.000506
0.599360,-0.000026
0.800312,-0.000041
1.171092,-0.002096
1.694094,-0.000725
2.326694,-0.000522
3.011168,-0.000781
3.677692,0.000763
4.278769,0.000012
4.773969,-0.000486
5.117241,-0.002861
5.287175,-0.001035
5.252866,-0.000767
5.029423,0.000596
4.632792,-0.000077
4.085153,0.000366
3.443032,0.000125
2.784151,-0.000167
2.108231,-0.000423
1.509625,0.000279
1.027628,-0.000656
0.709271,-0.000687
0.574425,-0.000779
0.643120,-0.000367
0.902149,0.000093
1.328786,-0.000323
1.900561,0.002183
2.551241,0.003624
3.235417,0.001332
3.900723,0.000926
4.472514,0.001085
4.925423,0.000608
5.208589,0.000590
5.297921,-0.002370
5.188685,-0.001535
4.892766,-0.001486
4.431047,-0.001709
3.839068,-0.001485
3.181251,-0.001141
2.485672,-0.000126
1.831430,0.001980
1.273299,0.000230
0.861056,-0.001823
0.621674,0.000106
0.580276,-0.000218
0.734210,-0.001114
1.076381,-0.001089
1.579020,-0.000162
2.196253,0.000195
2.866174,-0.000712
3.554016,-0.000925
4.183199,0.001131
4.696411,-0.000133
5.078553,0.000272
5.270385,0.002277
5.271480,0.000881
5.076345,0.001530
4.699018,0.001776
4.176939,0.000873
3.539551,-0.000521
2.859737,-0.000121
2.182455,-0.000342
1.566434,-0.001139
1.072047,-0.001952
0.729609,-0.000922
0.577706,-0.001161
0.625383,-0.000270
0.861269,-0.000208
1.269617,-0.000506
1.822701,-0.001232
2.475628,-0.000413
3.155107,0.000423
3.825118,-0.000964
4.420599,-0.001224
4.877122,0.000815
5.185710,-0.001182
5.297603,-0.000799
5.209366,-0.000381
4.937005,0.000916
4.495373,0.001407
3.933232,0.002748
3.252695,0.001407
2.575128,0.001475
1.921723,0.001777
1.351797,-0.000523
0.914417,0.000730
0.646393,0.000342
0.573219,0.001765
0.697284,0.001038
1.004362,0.000892
1.475379,0.001216
2.069857,0.001463
2.729627,0.001926
3.419920,0.001825
4.056102,0.001299
4.610397,0.002631
5.014211,0.001707
5.248786,0.001717
5.289544,0.000670
5.135703,0.000434
4.795859,0.000606
4.297941,0.000759
3.694982,0.000102
3.036785,-0.001015
2.357543,-0.000134
1.720441,-0.000491
1.187752,0.000118
0.809320,0.000042
0.603749,0.000068
0.591278,-0.001231
0.776122,0.000141
1.135622,0.000328
1.647957,-0.001973
2.265358,-0.002122
2.945399,-0.001892
3.620306,-0.002391
4.250568,-0.002864
4.760657,-0.000690
5.114746,-0.001887
5.285655,-0.002130
5.257956,-0.001692
5.034106,-0.001989
4.632967,-0.001062
4.081929,-0.002107
3.449563,0.000010
2.761203,0.000187
2.088907,-0.001406
1.487334,-0.000091
1.012386,0.000455
0.700254,-0.000301
0.572644,0.001468
0.649886,0.000902
0.914066,0.001012
1.360991,0.002282
1.927064,0.001620
2.587986,0.000713
3.271266,0.001899
3.935074,0.001759
4.513880,-0.000001
4.948721,0.000359
5.217638,0.000812
5.296697,-0.000782
