Reference detector [V],Primary detector [V]
1.220685,-0.001553
1.805567,-0.000755
2.500451,0.000381
3.244563,0.000530
3.939755,0.000116
4.540932,0.000529
4.995186,0.000934
5.244107,0.000015
5.266571,-0.000617
5.062977,-0.000672
4.649482,-0.000734
4.070638,-0.000608
3.385647,0.000441
2.658006,-0.000084
1.950693,-0.003072
1.335090,-0.000405
0.888382,0.000209
0.625312,-0.001401
0.597234,-0.001539
0.795065,-0.001728
1.206133,-0.000733
1.778137,-0.001275
2.475308,-0.000871
3.220041,-0.000624
3.926207,-0.000537
4.542671,-0.000064
4.992962,-0.000381
5.242267,-0.001626
5.270430,-0.001205
5.073367,-0.000825
4.673655,-0.000652
4.088200,-0.001227
3.415360,-0.000150
2.683146,-0.002394
1.965226,-0.001198
1.356579,0.000090
0.897172,-0.001783
0.632048,-0.000894
0.591164,-0.002081
0.768201,-0.002709
1.152893,-0.000202
1.702168,-0.000489
2.362784,-0.000785
3.087099,-0.000662
3.791516,0.000198
4.423167,0.000423
4.904438,0.000944
5.203134,0.000730
5.283288,-0.000227
5.148518,-0.000800
4.808533,-0.001120
4.292782,0.001092
3.649860,-0.000582
2.943205,-0.000368
2.228593,-0.000648
1.585970,0.000214
1.067834,0.001395
0.722363,0.001586
0.581453,0.001226
0.656875,0.001103
0.940539,0.000356
1.406910,0.000680
2.017116,-0.001029
2.706147,-0.001734
3.420239,-0.000794
4.091136,0.000113
4.648510,-0.001156
5.050496,-0.000106
5.260481,-0.000473
5.259668,0.001216
5.043946,0.000617
4.638485,0.001722
4.074915,-0.000942
3.403368,-0.000725
2.701253,-0.001619
1.997423,-0.000355
1.399210,0.000606
0.937025,-0.001323
0.656687,-0.001126
0.582216,0.000668
0.719706,-0.000720
1.051393,-0.001478
1.559961,0.001026
2.190060,-0.000892
2.894742,-0.000179
3.595108,-0.001487
4.236827,-0.000997
4.764520,-0.000757
5.120096,-0.000633
5.279268,0.000153
5.229157,-0.001586
4.966225,0.000121
4.518185,-0.001751
3.930411,-0.001134
3.247271,-0.001439
2.568953,0.000825
1.889037,-0.000004
1.316746,0.000436
0.883932,-0.000105
0.633699,-0.000894
0.586411,-0.001291
0.746583,-0.001225
1.102427,-0.001214
1.629989,-0.001870
2.266547,-0.001462
2.962339,0.001244
3.656650,0.000305
4.280116,-0.000503
4.794953,0.000538
5.138665,0.000965
5.282381,0.001584
5.213334,-0.001526
4.937126,-0.000419
4.487762,-0.000186
3.901483,-0.001605
3.233452,-0.000986
2.521725,-0.002145
1.842350,-0.001150
1.279948,0.000443
0.858652,0.000151
0.621891,-0.001618
0.594509,-0.000945
0.784177,0.001119
1.167948,-0.001405
1.724021,-0.001450
2.391442,-0.001306
3.098092,-0.001812
3.790891,-0.002233
4.413607,-0.002256
4.896465,-0.000948
5.193543,-0.001897
5.283020,-0.002123
5.149565,-0.001258
4.807907,-0.001067
4.293004,0.000043
3.646472,0.000752
2.946856,-0.000293
2.236883,-0.000212
1.590423,-0.000910
1.066619,-0.001443
0.723216,-0.002092
0.582398,-0.000831
0.659748,-0.001760
0.943285,-0.002702
1.412674,-0.000789
2.038826,0.000932
2.733695,-0.000215
3.435683,0.001349
4.101480,0.000820
4.652754,0.000679
5.056631,0.000896
5.261878,0.000387
5.256056,0.002561
5.036601,0.001809
4.624600,0.000976
4.058352,0.001247
3.386878,0.002123
2.683825,0.000161
1.988419,-0.000456
1.374383,0.001352
0.923669,0.001404
0.647894,0.001379
0.583149,-0.000498
0.730841,-0.000256
1.080648,-0.000769
1.601034,0.001226
2.245461,-0.000817
2.951295,0.000900
3.666515,-0.000943
4.306070,-0.002977
4.822639,-0.000723
5.156908,-0.000489
5.285901,-0.001097
5.196120,-0.001965
4.895669,0.000289
4.414074,-0.000503
3.799853,0.000817
3.105148,0.000434
2.400601,-0.000532
1.738650,-0.001952
1.180151,-0.001794
0.791404,-0.002123
0.598424,-0.000384
0.615084,-0.000751
0.846480,-0.000869
1.267817,-0.000991
1.845156,-0.000235
2.508649,0.001025
3.227907,-0.000237
3.892501,0.001263
4.482355,0.000571
4.940416,-0.000416
5.210627,-0.000343
5.284501,-0.003095
5.148920,-0.000429
4.817884,-0.000751
4.332396,-0.001842
3.724951,-0.001260
3.043600,-0.001294
2.348411,-0.000862
1.718548,0.000242
1.181788,0.000391
0.796715,-0.000114
0.602474,0.000844
0.607319,-0.001230
0.810926,-0.001238
1.197007,-0.000282
1.742801,-0.001126
2.382722,-0.002165
3.078039,-0.001185
3.757338,-0.000981
4.363472,-0.000165
4.848091,-0.000604
5.165637,-0.000296
5.286032,0.001195
5.201702,0.000399
4.916013,0.000602
4.468542,-0.001248
3.879998,-0.000391
3.210515,-0.000272
2.514112,-0.001937
1.866864,-0.000889
1.298668,-0.001510
0.867542,-0.000478
0.626651,-0.001519
0.590652,-0.001377
0.759833,0.000574
1.117942,-0.000493
1.644763,-0.000529
2.273004,-0.000568
2.969137,-0.001159
3.662035,-0.001223
4.288454,-0.001747
4.794838,-0.002844
5.135295,-0.003329
5.282434,-0.001993
5.222065,-0.002434
4.961613,-0.001794
4.517796,-0.000608
3.944546,0.000746
3.292197,-0.000005
2.594172,0.000433
1.937418,0.000321
1.350921,0.000019
0.902471,-0.000908
0.645426,-0.000085
0.583303,-0.000293
0.729876,-0.001608
1.070547,-0.001184
1.558365,-0.002013
2.172943,-0.002198
2.867246,0.000382
3.558956,-0.000383
4.186577,0.000718
4.709326,0.000201
5.090270,-0.000064
5.272399,-0.002428
5.246597,-0.000878
5.016426,-0.000494
4.596271,-0.000784
4.026556,-0.000994
3.359685,-0.001060
2.639098,-0.001406
1.951174,-0.001246
1.356948,0.000419
0.909579,-0.000436
0.641786,-0.001538
0.586742,0.000036
0.746793,-0.001129
1.109453,-0.001053
1.641259,-0.001132
2.303131,-0.001299
3.029829,-0.001400
3.746069,-0.001085
4.384190,0.000449
4.879708,-0.000291
5.194151,-0.000129
5.284698,0.000106
5.144415,-0.000082
4.781570,-0.000150
4.247697,-0.000215
3.596548,0.000634
2.869537,0.000024
2.153516,0.000341
1.499501,0.000292
0.992155,0.000498
0.678878,0.000685
0.579297,-0.000104
0.710442,0.000940
1.047291,0.000038
1.568105,0.000836
2.220265,0.000704
2.951695,0.000266
3.677768,0.000867
4.327446,0.000936
4.846110,-0.000678
5.175666,-0.001586
5.285437,-0.001870
5.165618,0.000146
4.829111,-0.001763
4.311158,-0.001782
3.659257,-0.000353
2.926983,0.000997
2.203401,-0.001047
1.541534,0.001540
1.022651,-0.000568
0.689274,0.000375
0.580448,0.000121
0.705696,-0.000479
1.048834,-0.001130
1.589478,-0.000744
2.274190,-0.000584
3.021640,-0.000729
3.763672,-0.000322
4.416484,-0.000767
4.917076,0.000202
5.215126,0.001102
5.277119,-0.000131
5.097679,0.000604
4.693657,0.000265
4.109087,-0.000097
3.389238,0.000283
2.634289,-0.000590
1.916332,-0.001502
1.295331,-0.000288
0.844707,-0.001643
0.607736,-0.000174
0.614897,-0.000576
0.857237,-0.000308
1.299563,0.001637
1.930068,0.000614
2.648337,0.000113
3.389352,0.000515
4.096164,0.000966
4.676175,-0.000002
5.088886,-0.000480
5.274291,-0.001087
5.228207,0.000431
4.954893,0.000966
4.483278,-0.000497
3.850729,0.000621
3.145231,-0.000165
2.406878,-0.000127
1.727086,0.001024
1.161486,0.001204
0.766873,0.000648
0.589022,-0.000004
0.639383,-0.000399
0.914099,-0.000408
1.395917,-0.000608
2.006924,-0.000953
2.736979,-0.000699
3.471654,-0.000973
4.153710,-0.000743
4.714030,-0.000407
5.097612,-0.000555
5.276908,-0.000263
5.225303,-0.000552
4.951670,-0.000588
4.481169,0.000841
3.866305,-0.001749
3.154421,0.000554
2.429328,-0.001834
1.735265,-0.001638
1.165553,-0.000303
0.776677,-0.000399
0.589636,-0.001719
0.641155,-0.002987
0.912388,-0.000635
1.384033,0.000068
2.008216,-0.000179
2.717102,-0.000959
3.435383,-0.001328
4.121630,-0.000330
4.693359,-0.000973
5.085948,-0.001051
5.272973,-0.001155
5.237297,-0.001605
4.984076,-0.000562
4.537845,0.001378
3.929187,-0.001210
3.234165,0.000137
2.513107,-0.000440
1.836962,0.001188
1.261303,0.001439
0.837420,0.001242
0.612361,0.000233
0.602519,0.000356
0.803909,0.000103
1.210070,-0.000026
1.767034,-0.000941
2.428633,0.001959
3.146199,-0.000280
3.838288,-0.000821
4.456149,-0.001199
4.929000,0.000042
5.210678,-0.000134
5.284494,-0.001702
5.145444,-0.001417
4.803547,-0.000950
4.291175,-0.001997
3.659458,-0.001468
2.960346,-0.001199
2.259826,-0.001669
1.611033,0.000117
1.085957,-0.000738
0.731195,-0.000793
0.583226,-0.001896
0.654777,-0.001005
0.937391,0.000051
1.402700,0.000918
2.010753,-0.000127
2.704276,-0.000752
3.428069,-0.000955
4.093508,-0.000244
4.657839,-0.000365
5.060789,-0.002169
5.265220,-0.001865
5.252000,-0.001755
5.022325,-0.001117
4.594569,-0.001349
4.006936,-0.001235
3.320658,0.000052
2.601025,-0.000183
1.913760,0.000676
1.317324,-0.000758
0.874931,-0.000619
0.624190,-0.001728
0.593613,-0.000969
0.777572,-0.001531
1.170878,-0.001936
1.719246,-0.000543
2.379818,-0.002195
3.093067,-0.001349
3.794037,0.000619
4.415630,-0.001026
4.900783,-0.001079
5.196920,0.000561
5.285849,-0.000099
5.156696,-0.000465
4.826590,-0.001155
4.323029,0.000071
3.689903,-0.000653
2.991544,-0.002712
2.281154,-0.001702
1.636593,-0.001374
1.109062,-0.001703
0.749298,-0.000944
0.586503,-0.000309
0.638287,0.001154
0.898291,0.000577
1.342331,0.000670
1.927448,0.000371
2.601504,-0.000370
3.317804,-0.000070
3.994897,-0.000150
4.569189,-0.000347
5.002589,0.000398
5.244556,0.000420
5.272059,0.000487
5.094705,-0.000338
4.709759,0.001464
4.168926,-0.000175
3.514699,0.000834
2.797686,-0.000259
2.101662,0.001158
1.482225,0.000696
0.998446,-0.000088
0.681939,0.000932
0.579096,0.000543
0.684306,-0.000823
0.991504,-0.000308
1.469910,-0.001142
2.092408,-0.001247
2.789409,0.001053
3.482176,-0.000743
4.129144,0.000338
4.673296,-0.000088
5.062633,-0.000294
5.263689,-0.000477
5.260034,-0.001470
5.051326,-0.001335
4.644917,-0.000204
4.105806,0.000162
3.454118,-0.001769
2.755568,-0.000722
2.087837,0.000026
1.478545,-0.000662
0.998667,0.000364
0.695055,-0.000494
0.580267,0.000523
0.664330,-0.000828
0.942206,-0.000894
1.383871,-0.001109
1.974685,-0.001595
2.635433,-0.000294
3.326542,-0.001589
3.972375,0.000373
4.544459,-0.000257
4.974877,-0.001045
5.226510,0.000108
5.281472,0.000336
5.139238,0.001000
4.805923,-0.000735
4.313964,-0.001761
3.706739,-0.001256
3.028308,-0.000211
2.349250,-0.001456
1.713227,-0.001457
1.182281,-0.000497
0.804036,-0.001100
0.606450,-0.000919
0.600456,-0.000765
0.792279,0.001061
1.168533,-0.000696
1.697627,-0.000082
2.333142,-0.001257
3.007398,-0.000773
3.671047,-0.000999
4.287106,-0.001219
4.780476,-0.000770
5.118941,-0.002179
5.276832,-0.000649
5.243563,-0.001516
5.017442,-0.001192
4.629423,0.000451
4.086871,0.000201
3.455792,0.001552
2.786147,0.000701
2.131770,-0.001034
1.537319,-0.001078
1.063907,-0.000772
0.738330,-0.001513
0.586872,-0.000912
0.624490,-0.000717
0.846031,-0.000743
1.233822,0.000184
1.753415,-0.000769
2.365219,0.000558
3.003505,0.001593
3.662668,0.001241
4.250774,0.000014
4.736243,0.001230
5.085863,-0.001272
5.266149,-0.001176
5.266124,-0.000050
5.090459,-0.000994
4.740891,0.000168
4.261484,-0.001632
3.678725,-0.001163
3.050783,-0.000891
2.408466,-0.001451
1.801002,0.000011
1.292659,-0.000788
0.896397,0.000051
0.650604,-0.000594
0.578641,-0.001158
0.683776,-0.001408
0.958088,-0.001312
1.375890,-0.000894
1.910624,0.000085
2.522029,-0.000582
3.159543,-0.002190
3.783071,-0.001315
4.340913,-0.000116
4.789861,-0.000187
5.114227,0.001504
5.271690,0.000389
5.263766,0.001034
5.086500,-0.001015
4.758336,0.001744
4.292624,-0.000483
3.737273,-0.000440
3.118743,-0.001376
2.495373,0.000857
1.894008,-0.000224
1.376490,0.000725
0.975067,0.000520
0.698367,0.000033
0.579159,0.000894
0.631363,0.001074
0.849053,0.000680
1.209224,0.002585
1.691067,-0.000608
2.257756,0.000890
2.870519,0.001190
3.487294,-0.000451
4.062188,-0.000156
4.560277,-0.001174
4.949819,-0.001987
5.196961,-0.000559
5.288882,0.001128
5.219725,-0.000580
4.991634,-0.000439
4.618557,-0.000533
4.128726,-0.000878
3.568665,-0.002002
2.962109,-0.001063
2.341078,-0.001684
1.756528,-0.000998
1.275310,-0.001635
0.896732,-0.002121
0.660753,-0.001319
0.577046,-0.001447
0.656803,-0.000626
0.893180,0.000125
1.280665,0.000788
1.780777,0.001186
2.364195,-0.000285
2.989162,0.000653
3.608881,-0.000768
4.179523,-0.000759
4.663357,-0.001080
5.025962,-0.001378
5.235511,-0.000690
5.286173,-0.000935
5.175020,-0.000468
4.906183,-0.000248
4.502887,0.000645
3.988829,0.000817
3.396143,-0.000794
2.759754,-0.000397
2.139534,-0.001833
1.585515,-0.002118
1.123204,-0.000623
0.788211,-0.001298
0.606949,-0.001933
0.590806,-0.000656
0.740804,-0.000867
1.038824,0.000513
1.481914,-0.000148
2.024244,0.000154
2.627326,0.001724
3.264890,0.001397
3.867266,0.000018
4.420829,0.000923
4.852692,0.000303
5.148924,-0.002121
5.282484,-0.001302
5.245788,0.000260
5.044096,-0.000576
4.687134,-0.000175
4.194129,0.000145
3.616686,0.000237
2.985837,0.000164
2.351437,0.000806
1.755067,-0.001240
1.245624,-0.000624
0.863074,0.000430
0.636338,-0.001253
0.579181,-0.000051
0.693603,-0.001722
0.971443,-0.000921
1.400277,-0.002164
1.941491,-0.001830
2.567167,-0.001813
3.218905,-0.000816
3.840413,0.000698
4.404932,0.000455
4.854607,0.000548
5.152355,-0.000156
5.283227,-0.000688
5.235306,-0.000242
5.015910,-0.000634
4.637056,-0.000809
4.115195,0.000206
3.518274,0.000301
2.860501,0.001136
2.223879,0.000316
1.624445,0.000385
1.133058,0.000555
0.784030,0.001516
0.602719,0.001121
0.598039,-0.000941
0.773813,-0.000807
1.114418,-0.001169
1.603231,0.000266
2.202910,-0.000075
2.851452,-0.001569
3.511272,-0.001213
4.119689,-0.002182
4.643732,-0.001375
5.023164,-0.002042
5.243377,-0.000866
5.279781,-0.000556
5.134870,-0.000116
4.817851,-0.000822
4.350403,-0.001452
3.776919,-0.001062
3.122055,-0.000765
2.457746,-0.000830
1.842239,-0.002823
1.312682,-0.003016
0.895391,-0.000558
0.650256,-0.000151
0.578683,-0.000111
0.690383,0.000482
0.983914,-0.000739
1.427942,0.000638
1.979710,0.000737
2.628255,0.002719
3.281982,0.002237
3.911523,0.000815
4.463409,-0.000778
4.899558,-0.001617
5.183834,-0.000574
5.287661,0.000446
5.208083,-0.000398
4.949264,-0.000419
4.531897,0.000555
3.988764,0.002032
3.371413,0.001309
2.720317,-0.000553
2.077913,0.001968
1.499196,0.000484
1.037272,0.000669
0.725613,-0.000539
0.583990,0.000147
0.624978,-0.002240
0.849617,-0.001847
1.236885,-0.001260
1.742358,-0.000555
2.366550,-0.001343
3.016454,0.000268
3.661802,-0.001041
4.245505,-0.000132
4.733331,-0.000006
5.082035,-0.000900
5.264050,0.000063
5.269148,0.000759
5.097641,0.000047
4.763772,0.000254
4.283875,-0.000920
3.712177,0.000535
3.077740,0.000582
2.437372,0.001401
1.828191,0.000787
1.303372,0.000400
0.905334,0.000825
0.657715,-0.001055
0.576860,-0.001194
0.667495,-0.001176
0.922507,-0.002409
1.327901,-0.001875
1.852047,-0.002428
2.452811,-0.001066
3.080987,-0.001358
3.700949,0.000251
4.279919,-0.000089
4.745125,-0.000300
5.077934,-0.000099
5.260350,-0.000904
5.272734,-0.000397
5.115646,-0.001543
4.794631,-0.000844
4.331708,-0.000265
3.785355,0.000087
3.160391,-0.000150
2.531351,-0.000677
1.928913,-0.001308
1.396790,-0.000220
0.976943,0.001431
0.697475,-0.000200
0.580346,0.000267
0.632149,-0.000574
0.851022,0.000608
1.220119,-0.000655
1.711594,-0.001336
2.301484,0.000149
2.936868,0.000240
3.558799,-0.000445
4.139155,0.000121
4.649275,-0.000152
5.012672,-0.000656
5.230037,0.000741
5.287796,0.000491
5.179773,0.001893
4.910272,-0.000831
4.508969,-0.000744
3.994530,0.000094
3.407379,-0.001148
2.778615,-0.002323
2.177927,-0.000704
1.614954,0.000085
1.157987,-0.001798
0.815559,0.000179
0.619973,0.000484
0.582545,-0.001762
0.700576,-0.000359
0.964896,-0.000932
1.365931,0.000808
1.882101,-0.000077
2.455165,-0.000783
3.061822,-0.001067
3.637142,-0.000683
4.186923,-0.000612
4.655274,-0.001003
5.011036,-0.000793
5.221773,0.000163
5.290404,0.001558
5.207291,0.000562
4.979493,-0.000414
4.618939,-0.000156
4.156325,-0.001775
3.597598,-0.000989
3.009986,-0.001283
2.435578,0.000086
1.861122,-0.001814
1.372742,-0.001155
0.982823,-0.001485
0.711331,-0.001691
0.585284,-0.000386
0.605770,-0.000010
0.772201,-0.000010
1.074298,-0.001424
1.482198,-0.001010
1.988563,0.000339
2.544970,-0.000002
3.125713,0.000535
3.700732,-0.000123
4.226114,-0.001335
4.676645,-0.000445
5.018478,-0.001199
5.221729,-0.000330
5.290936,-0.000195
5.221803,-0.001687
5.005120,-0.000421
4.681695,-0.001776
4.246424,-0.000798
3.745913,-0.002139
3.194651,-0.001349
2.626221,-0.001345
2.074830,-0.001363
1.591120,-0.001206
1.169152,-0.002018
0.846999,-0.001907
0.648903,-0.000209
0.574858,0.000147
0.631163,0.001220
0.811702,0.000296
1.104829,-0.000298
1.497640,0.000734
1.966496,0.000813
2.486940,-0.001151
3.029224,0.001336
3.574644,-0.000517
4.075341,-0.000847
4.518194,-0.000656
4.875994,0.000398
5.123160,-0.000890
5.265105,-0.000495
5.284632,0.001099
5.181295,0.000736
4.961647,-0.000175
4.639946,0.000502
4.221754,0.000740
3.747944,0.001048
3.225878,0.001421
2.687219,0.000463
2.165433,-0.000040
1.687699,-0.000533
1.268135,-0.000364
0.934811,-0.000328
0.704967,0.000850
0.588295,0.000781
0.591321,0.001069
0.714659,0.001668
0.943766,0.000759
1.282375,0.002589
1.689095,0.002235
2.155056,-0.000281
2.654789,0.001180
3.173883,0.000770
3.692347,-0.000182
4.175050,-0.001142
4.587403,0.000786
4.912761,0.000578
5.142368,0.000082
5.268188,-0.000928
5.284850,0.000416
5.188784,0.000326
4.985713,-0.000188
4.686281,-0.000321
4.294382,0.000389
3.842716,-0.000870
3.348053,0.001253
2.828984,-0.000452
2.321237,-0.001046
1.849702,-0.001367
1.414233,-0.002003
1.055511,-0.001788
0.789712,0.000990
0.627125,-0.001599
0.573945,-0.001169
0.636070,-0.001004
0.807727,-0.000363
1.084159,-0.000529
1.448196,-0.000333
1.888950,-0.000487
2.376394,-0.002161
2.889727,-0.000494
3.418774,-0.000347
3.918983,-0.001815
4.368659,-0.000366
4.749033,-0.000938
5.036110,-0.001391
5.221166,-0.001693
5.291369,-0.000317
5.242121,-0.000809
5.071948,-0.000785
4.803463,-0.001902
4.422244,-0.002572
3.960931,-0.000241
3.472299,-0.002507
2.931161,-0.001859
2.408536,-0.001453
1.902887,-0.000568
1.446750,0.000444
1.068838,-0.000364
0.793445,-0.000600
0.625841,-0.000212
0.575745,0.000613
0.654703,0.000832
0.850160,0.002159
1.159612,0.001031
1.556141,0.000785
2.045019,-0.000899
2.564335,0.000903
3.116420,0.000173
3.665772,0.000553
4.174670,0.000585
4.592257,0.000290
4.938427,0.000612
5.172625,0.001269
5.282412,0.001568
5.260707,0.001418
5.107507,-0.000342
4.830108,0.000154
4.445938,-0.000349
3.973350,-0.000003
3.432352,0.000032
2.880290,0.000291
2.312676,-0.001296
1.786263,0.000473
1.317046,0.001013
0.950192,0.001354
0.699503,-0.000381
0.582248,0.000912
0.610433,-0.000146
0.778514,0.000018
1.077764,-0.002164
1.497145,-0.002315
1.999358,-0.001614
2.562616,-0.002239
3.162266,-0.000736
3.720319,-0.000992
4.268547,-0.001476
4.720736,-0.000559
5.051861,0.000884
5.245013,0.000448
5.285147,0.000213
5.166733,-0.000079
4.914960,-0.000495
4.527542,-0.000260
4.028211,-0.000151
3.462243,-0.000149
2.850411,-0.000703
2.249111,0.000579
1.688798,-0.000426
1.232767,-0.000914
0.868963,0.000317
0.640392,0.001768
0.577352,0.001384
0.673855,0.001248
0.919972,0.001226
1.310093,0.000518
1.796430,0.000102
2.381088,0.001183
2.997540,0.000650
3.610747,0.000948
4.177726,0.000127
4.650991,-0.000299
5.015209,-0.000787
5.226823,-0.000850
5.287788,0.000142
5.187958,0.003195
4.924299,0.001731
4.528618,-0.000520
4.007710,-0.001041
3.415916,-0.000315
2.800474,0.000724
2.182833,0.000076
1.615318,-0.000972
1.143511,-0.001641
0.797215,-0.001189
0.607368,-0.000743
0.590754,-0.002504
0.742037,0.000236
1.046496,0.001828
1.502429,0.001021
2.051069,0.000021
2.687363,0.000108
3.335802,-0.000093
3.948045,-0.000627
4.482663,-0.001261
4.911990,0.000140
5.183034,-0.002274
5.287269,-0.002632
5.215416,-0.000873
4.975725,0.000769
4.571710,0.000947
4.049282,0.000701
3.432379,0.000891
2.790143,0.000043
2.161861,0.000836
1.574059,0.000471
1.101418,-0.000097
0.765946,-0.000843
0.596465,-0.000806
0.604790,-0.002225
0.795023,-0.001443
1.143847,-0.000545
1.638115,-0.001615
2.224591,-0.000690
2.860349,0.000481
3.493767,-0.000211
4.112085,-0.000404
4.627208,0.000820
5.008178,-0.000827
5.235702,-0.000908
5.280955,0.000366
5.141815,-0.001396
4.821448,-0.000341
4.355222,0.000416
3.790766,0.000087
3.143797,0.000498
2.477871,-0.000003
1.841178,0.000796
1.306150,0.001294
0.900460,-0.001596
0.647661,-0.000670
0.581378,0.000330
0.708115,0.000084
1.009730,0.000079
1.478657,-0.001217
2.063206,-0.000371
2.716659,-0.000335
3.403834,-0.000517
4.038951,-0.000210
4.579940,0.000780
4.999353,0.001360
5.240633,0.001037
5.277799,0.002955
5.120048,0.000740
4.772238,-0.001417
4.265380,0.000544
3.652607,0.000501
2.974302,0.001250
2.295708,0.000270
1.666020,0.000359
1.143256,-0.000916
0.775118,0.000653
0.594212,-0.000665
0.615244,-0.000403
0.838506,0.000228
1.237806,0.001323
1.780887,-0.000717
2.428742,-0.000317
3.117616,0.000074
3.793941,-0.001798
4.397160,-0.003035
4.870020,-0.002077
5.175463,-0.001732
5.287596,-0.002362
5.205209,-0.001545
4.927438,-0.001508
4.479613,-0.001474
3.904616,-0.001344
3.240674,-0.000708
2.564414,-0.000606
1.901254,-0.000419
1.332096,-0.000658
0.897904,-0.001351
0.644268,-0.000863
0.582442,-0.001220
0.721356,-0.000816
1.050925,-0.003058
1.554929,0.000190
2.168750,-0.002546
2.850243,-0.000459
3.549095,0.000216
4.174769,-0.000078
4.702110,0.000019
5.076729,-0.000256
5.269382,-0.001026
5.255304,0.000654
5.040960,0.001123
4.644249,0.000695
4.101739,-0.001047
3.452085,0.000549
2.764400,-0.000791
2.095965,0.000788
1.490430,0.000357
1.006520,-0.000598
0.697166,0.000636
0.580103,0.001513
0.667866,-0.001242
0.954854,0.001463
1.419801,-0.000001
2.016258,-0.001347
2.683384,-0.002173
3.369521,-0.000158
4.018711,-0.000964
4.585399,-0.001144
5.002500,0.000577
5.239012,0.001747
5.278577,-0.000609
5.115633,0.000831
4.762547,0.001196
4.258302,-0.000630
3.643212,0.000862
2.976156,0.000391
2.290169,-0.000160
1.661242,0.001873
1.135555,0.000414
0.773532,0.000140
0.595179,-0.000106
0.612525,0.000741
0.825765,0.001617
1.212463,0.000903
1.754647,0.000260
2.381769,-0.000217
3.070941,-0.000663
3.733705,0.000551
4.325443,-0.000485
4.823145,-0.000005
5.145349,-0.000517
5.284100,-0.000366
5.224737,-0.001280
4.972320,-0.000735
4.555572,-0.000524
3.992859,-0.000222
3.345482,0.000767
2.660125,0.000442
2.005129,-0.000086
1.427800,0.001345
0.976140,-0.000290
0.680462,0.000264
0.578478,0.001729
0.672332,0.000193
0.966518,-0.000713
1.413773,-0.001517
1.984813,-0.001536
2.649975,-0.000739
3.325944,-0.000198
3.973928,0.000851
4.539927,0.000779
4.961107,0.000996
5.219254,0.000211
5.286364,-0.000238
5.153601,-0.000846
4.839444,0.000193
4.382310,-0.001419
3.790423,-0.001357
3.127056,-0.000996
2.459994,-0.001946
1.823201,-0.002062
1.283409,-0.001273
0.869710,0.000571
0.634210,0.000556
0.582431,-0.000713
0.717823,0.001083
1.033326,0.000691
1.510468,-0.000977
2.087422,-0.000376
2.744856,-0.000345
3.411450,0.000291
4.042184,0.000887
4.586243,-0.000176
4.990746,-0.000215
5.226674,0.000467
5.285827,0.000014
5.156865,0.000622
