Reference detector [V],Primary detector [V]
0.686484,0.000448
0.576938,0.001386
0.637040,0.001590
0.858586,0.000419
1.225544,0.000507
1.712192,-0.000489
2.281928,-0.001023
2.904221,-0.002266
3.515191,-0.000183
4.094094,-0.000422
4.594680,-0.000063
4.972247,0.000307
5.214104,0.000008
5.293245,-0.000042
5.209361,-0.001117
4.967081,-0.001203
4.582135,0.000180
4.094851,-0.000696
3.521851,-0.000761
2.917568,-0.001595
2.305058,-0.001666
1.735270,-0.000387
1.249868,-0.000067
0.875261,-0.000863
0.647557,-0.000232
0.576022,-0.000275
0.662902,0.000138
0.906206,0.000452
1.284931,-0.001010
1.775602,0.001762
2.346510,-0.000135
2.958564,0.000271
3.555926,0.002412
4.120470,0.001592
4.613908,0.001333
4.988480,0.001833
5.221329,-0.000584
5.293527,0.001320
5.207903,0.001217
4.976155,0.002968
4.598151,0.000025
4.126865,-0.001015
3.565377,0.002863
2.960239,0.000624
2.360070,-0.001398
1.799790,0.000379
1.307564,0.000524
0.925104,0.000743
0.676406,0.000326
0.576216,0.000545
0.631962,-0.000213
0.840152,0.000904
1.182973,-0.001030
1.646309,0.000664
2.190667,-0.000945
2.777867,-0.000429
3.379549,-0.001640
3.949884,-0.002423
4.451980,-0.000757
4.857870,-0.001284
5.142980,-0.001585
5.279738,0.000132
5.266688,0.001058
5.105128,0.000863
4.802761,0.000122
4.382049,-0.000988
3.855979,0.000609
3.283749,0.000814
2.691521,-0.000449
2.110179,0.000101
1.574804,-0.000495
1.134604,-0.001339
0.808949,-0.001388
0.620689,-0.000135
0.578019,-0.000470
0.686130,-0.001108
0.940770,0.000324
1.328628,-0.000071
1.823681,0.000550
2.369688,0.001460
2.964828,0.000962
3.567623,-0.000762
4.116197,0.000228
4.595274,0.001272
4.966733,0.000215
5.198890,0.000793
5.292776,-0.000551
5.229873,0.001330
5.018283,0.002270
4.669566,0.002323
4.210884,0.000779
3.663414,0.001850
3.075434,0.000595
2.481975,-0.000717
1.917959,-0.001333
1.409041,-0.000047
0.999728,-0.001894
0.725685,0.000336
0.586985,-0.000007
0.602114,-0.000312
0.771241,-0.000709
1.078097,0.000838
1.513382,-0.000443
2.050755,0.001383
2.627287,0.001487
3.234104,0.000912
3.800442,0.000551
4.332314,-0.000141
4.769426,-0.002145
5.089496,0.000381
5.262070,-0.000104
5.281416,0.000540
5.152082,-0.001576
4.871931,0.000309
4.456270,0.000157
3.945318,0.000555
3.364043,0.001260
2.744937,0.001592
2.134345,0.001002
1.593568,0.001411
1.139081,0.000362
0.798729,0.000093
0.611218,0.000293
0.583494,0.000403
0.713232,0.000451
0.992371,-0.000975
1.416843,-0.001825
1.927336,-0.000869
2.524641,0.001016
3.144408,0.000839
3.742485,-0.001125
4.281360,-0.000678
4.739232,-0.002912
5.073177,-0.000341
5.260890,-0.000574
5.281387,-0.001607
5.139017,-0.000913
4.838155,-0.000179
4.403174,-0.000982
3.872718,-0.000135
3.273127,-0.000233
2.650847,0.000773
2.054439,0.001766
1.510185,0.000287
1.065834,0.000978
0.751663,0.001146
0.593421,-0.001101
0.599855,-0.000287
0.775346,-0.000756
1.095875,-0.001751
1.553477,-0.000704
2.100851,-0.001649
2.714132,-0.000615
3.345084,-0.001864
3.943559,-0.000624
4.476263,0.001299
4.896492,-0.000992
5.173243,0.001447
5.289781,0.002866
5.236115,-0.000550
5.017679,-0.001251
4.645924,0.000147
4.143166,-0.001183
3.561225,0.000694
2.939593,-0.000240
2.308564,0.000187
1.716399,0.001417
1.211304,0.002909
0.845043,0.001056
0.625553,0.000796
0.580637,0.001015
0.711388,0.000687
1.010493,0.001507
1.452597,0.000852
2.006747,0.000243
2.633892,-0.001267
3.276934,-0.001414
3.895145,-0.000995
4.445007,-0.000284
4.886330,0.000805
5.170457,0.000645
5.289470,-0.000519
5.237130,0.000221
5.012269,-0.001088
4.628970,0.000215
4.110933,-0.001923
3.518513,-0.000381
2.867751,-0.002712
2.243852,-0.001557
1.661597,-0.001291
1.184081,0.000714
0.815454,0.000424
0.612377,0.001033
0.587093,0.000527
0.739867,0.001670
1.057922,0.001339
1.514165,-0.000479
2.065812,0.001677
2.705691,0.001110
3.345732,0.000140
3.970057,-0.001704
4.510584,0.000008
4.929733,0.000660
5.195970,-0.000864
5.292925,-0.000390
5.209888,-0.000055
4.951870,0.000711
4.541745,0.000248
4.012650,0.001289
3.380239,0.000074
2.729151,-0.001602
2.090024,-0.000033
1.525113,-0.000075
1.059540,0.000530
0.742286,-0.001119
0.588651,-0.000947
0.615069,-0.000176
0.816761,-0.000145
1.183278,0.001059
1.692203,0.000326
2.286541,0.000771
2.928778,0.000359
3.568320,0.000814
4.170653,0.000717
4.668058,-0.000025
5.040658,0.001898
5.250297,0.000196
5.285065,0.001470
5.135577,0.000941
4.829894,0.000917
4.368952,0.001027
3.808314,0.001399
3.177445,0.002127
2.541146,0.002977
1.933120,0.002085
1.393035,0.002441
0.972738,0.001693
0.690379,0.001069
0.578075,0.000034
0.634460,-0.000620
0.855211,0.000403
1.235497,0.001069
1.750598,0.001183
2.331739,0.001769
2.968360,0.002198
3.604135,0.000773
4.172119,0.002443
4.661721,0.002215
5.030181,-0.000201
5.241875,-0.000499
5.288862,-0.000121
5.163556,-0.000970
4.885594,-0.000607
4.458097,-0.001264
3.914438,-0.000721
3.298866,-0.000692
2.663588,-0.001437
2.058414,-0.001114
1.492918,-0.002454
1.043327,-0.000724
0.740179,-0.000787
0.588542,-0.001635
0.606575,-0.000191
0.799632,-0.000504
1.132553,0.000096
1.608950,-0.000498
2.171838,0.000971
2.792222,0.000945
3.419263,-0.000152
4.020313,-0.001263
4.538583,-0.001765
4.930098,0.000770
5.197230,0.001148
5.293507,0.000383
5.219372,0.000094
4.979274,0.001849
4.593698,0.001362
4.088653,0.000294
3.514562,0.001655
2.886931,0.001787
2.271436,0.001312
1.696374,0.000009
1.209475,0.000507
0.842270,0.001053
0.630370,0.000855
0.577303,0.000491
0.697508,0.001447
0.973593,-0.000168
1.391606,0.000594
1.920812,0.000636
2.524472,-0.000416
3.158050,0.000672
3.763337,-0.001196
4.333125,-0.002388
4.788304,-0.002592
5.112080,-0.000451
5.273885,-0.000705
5.272594,0.000078
5.099095,0.000132
4.773880,0.001777
4.298960,-0.001164
3.742835,-0.000550
3.112760,0.000484
2.479602,-0.000159
1.872100,-0.000929
1.346724,-0.000653
0.940260,-0.000863
0.672237,-0.001256
0.575182,-0.000420
0.655685,-0.001085
0.904366,-0.001846
1.303666,-0.000858
1.822127,-0.000493
2.411306,-0.000355
3.077332,-0.000368
3.708351,-0.000471
4.283429,-0.000728
4.751727,0.000880
5.090013,-0.000255
5.269428,0.000224
5.272290,0.000310
5.091255,0.000662
4.754520,0.000822
4.283540,0.000693
3.699339,0.000826
3.062154,0.001839
2.414366,0.000338
1.815872,0.001941
1.290319,-0.000274
0.891188,-0.000806
0.646534,0.000195
0.576894,0.001249
0.682270,0.000145
0.968302,0.000156
1.387280,-0.000507
1.940884,0.001056
2.568823,0.000962
3.216287,0.001661
3.841684,0.001807
4.406860,0.001142
4.861389,-0.000037
5.162155,-0.000534
5.289106,0.001163
5.235351,0.001817
5.005860,0.003294
4.601666,0.000139
4.075507,0.000043
3.457667,-0.000385
2.798314,-0.000592
2.160975,-0.000087
1.572075,0.000508
1.088104,0.001521
0.754319,0.001466
0.589043,-0.000023
0.612686,0.002052
0.816785,0.001686
1.199505,0.001275
1.711358,-0.000353
2.325786,-0.001064
3.002811,0.000089
3.660403,-0.000121
4.251992,0.000600
4.753471,0.001829
5.102753,0.000093
5.275305,-0.000306
5.264019,-0.000930
5.063094,-0.000188
4.695330,-0.001571
4.179289,0.000468
3.563698,-0.001359
2.907152,-0.001836
2.240273,0.001018
1.622737,0.000375
1.125459,0.000603
0.771454,-0.000179
0.593632,0.000116
0.607450,0.001429
0.810450,0.002243
1.182532,0.000474
1.697924,0.000862
2.315326,0.002484
2.990978,0.000314
3.647632,0.000061
4.254306,0.001400
4.754347,-0.000609
5.107122,-0.001330
5.277570,-0.000141
5.260183,-0.000627
5.050366,0.002074
4.664657,0.001345
4.142876,-0.000453
3.516507,0.000873
2.850277,-0.000603
2.168656,-0.000125
1.571884,0.000336
1.077590,-0.000887
0.739351,-0.000858
0.584371,-0.000640
0.628225,-0.000605
0.862184,-0.000793
1.270278,-0.000586
1.806001,0.000532
2.450731,0.001733
3.124007,0.000347
3.786000,-0.000354
4.386870,-0.000588
4.862283,-0.000350
5.166864,-0.001058
5.290290,0.000066
5.218989,-0.000357
4.954966,0.000474
4.523899,0.000064
3.946590,0.000121
3.296023,0.000980
2.614960,-0.000638
1.964909,-0.001826
1.397027,0.001617
0.942955,0.001462
0.663541,-0.001224
0.577305,0.001143
0.683242,0.001262
0.983171,-0.001491
1.438606,-0.000574
2.020221,-0.000302
2.684274,-0.000033
3.369224,0.000854
4.013803,-0.000334
4.575686,-0.000776
4.991562,0.000680
5.235239,0.001214
5.288013,0.001214
5.147553,0.000803
4.816154,-0.000564
4.334298,-0.000187
3.729278,0.002163
3.063021,0.000952
2.380592,-0.000520
1.753773,0.000246
1.211888,0.000165
0.826016,-0.000200
0.612655,-0.001103
0.592006,-0.001198
0.763036,0.001395
1.119296,0.001183
1.626262,-0.000404
2.251746,0.000235
2.919590,-0.000722
3.603002,-0.000323
4.218264,0.000364
4.725571,-0.001106
5.089594,0.000255
5.272858,-0.000336
5.264750,-0.000344
5.060698,0.000551
4.685157,0.001174
4.157926,0.003217
3.527253,0.000008
2.856497,-0.000609
2.188402,0.000166
1.576770,0.001368
1.076010,0.000631
0.738683,0.000659
0.584529,0.000465
0.625925,0.000323
0.863677,0.000962
1.265558,0.000263
1.805410,0.001015
2.453229,0.002473
3.119467,0.001523
3.765793,0.002391
4.361681,0.002332
4.842473,0.000542
5.156435,0.000532
5.290508,-0.001471
5.226142,-0.000275
4.970887,0.001163
4.557803,0.002383
3.993661,0.000785
3.362427,0.000138
2.681398,-0.000152
2.029798,0.001237
1.445216,-0.000756
0.983559,0.001158
0.690010,0.000367
0.577155,0.000646
0.655859,-0.000390
0.920897,-0.000938
1.344231,-0.001700
1.912776,-0.000680
2.561059,-0.000319
3.240316,-0.000562
3.884872,0.000333
4.444948,0.000531
4.898449,0.001848
5.188633,0.002227
5.293161,0.001423
5.202777,0.002029
4.922085,-0.001124
4.480422,0.001416
3.912308,0.000783
3.265711,-0.000850
2.591693,-0.000413
1.951170,-0.002440
1.383965,-0.000236
0.944060,-0.000143
0.668573,-0.000139
0.575610,0.000869
0.675305,-0.000802
0.963554,0.000338
1.411498,0.001826
1.989770,-0.000314
2.637570,0.000361
3.317747,-0.000692
3.966060,-0.000440
4.522491,-0.000588
4.957292,-0.000331
5.213408,0.000663
5.291487,-0.000579
5.169832,-0.001330
4.865571,0.000470
4.398711,0.000200
3.819470,0.001150
3.168498,0.001511
2.483676,0.001083
1.847671,0.001372
1.300153,0.002231
0.884827,0.002454
0.634230,0.001207
0.581471,0.001828
0.725789,0.000209
1.051014,0.000761
1.540819,-0.000244
2.137849,0.001714
2.800853,0.000731
3.485227,0.000691
4.118750,0.000698
4.651302,0.000106
5.046095,0.000857
5.258657,0.000653
5.278135,0.000910
5.108820,0.001354
4.763927,0.000889
4.257263,0.000614
3.650477,0.000613
2.982835,0.001590
2.307020,0.003029
1.679895,0.001766
1.162174,0.001832
0.790753,-0.000864
0.598512,0.000410
0.603322,0.000198
0.807471,0.000324
1.179955,0.000690
1.711255,0.002495
2.353398,-0.000244
3.028149,-0.000407
3.707987,0.000857
4.318542,0.001745
4.811335,0.001354
5.137016,-0.000520
5.285820,0.000655
5.242002,0.000394
5.009162,-0.000707
4.600801,-0.000650
4.053590,-0.000365
3.413804,-0.001369
2.741875,-0.002087
2.062708,-0.000857
1.466292,-0.001450
0.993947,-0.001728
0.686821,-0.000501
0.576947,-0.000212
0.667116,-0.001688
0.947092,-0.001633
1.398677,0.000120
1.971861,-0.000769
2.634316,-0.001794
3.311038,-0.001497
3.967829,-0.001381
4.531163,-0.002301
4.961148,-0.001077
5.221447,-0.002768
5.292634,-0.000567
5.168478,0.000707
4.855902,0.000869
4.383285,-0.000458
3.795028,-0.000233
3.133663,0.000142
2.450680,-0.000851
1.805737,-0.000207
1.269559,-0.000140
0.861846,-0.001508
0.626287,-0.000775
0.583386,-0.000400
0.731092,0.000272
1.063790,0.000161
1.550122,0.001368
2.154966,0.000403
2.823022,-0.000524
3.496290,0.000913
4.126575,0.000763
4.657411,-0.000825
5.044902,-0.000177
5.258297,-0.000735
5.280244,0.001413
5.108197,0.000728
4.752020,0.001363
4.247284,-0.000415
3.629047,0.001027
2.949305,0.001778
2.276518,0.001319
1.658749,0.000310
1.142634,-0.000098
0.780426,0.000956
0.595255,0.000862
0.606371,0.001418
0.809312,0.000190
1.189647,-0.000090
1.715112,0.000026
2.332524,0.002188
2.994353,0.001404
3.672515,-0.000147
4.281626,0.000444
4.774999,0.000463
5.115686,0.000870
5.280550,0.001613
5.257141,-0.000783
5.038694,-0.000603
4.648128,-0.000254
4.114484,-0.001012
3.504326,0.000742
2.839869,0.001601
2.167447,0.000639
1.573762,0.000369
1.090345,0.001248
0.746008,0.001224
0.586915,0.002069
0.615074,0.002645
0.833130,0.002892
1.216969,-0.000450
1.746031,0.000852
2.364553,0.000826
3.027966,0.001347
3.690090,0.000560
4.278084,0.000384
4.766708,0.000107
5.106537,0.000252
5.277406,0.000655
5.261508,-0.000057
5.058040,0.002143
4.682195,0.000705
4.181927,0.002170
3.581102,0.001040
2.909446,0.000276
2.245635,0.000277
1.639458,-0.000600
1.139298,-0.000633
0.778474,0.000100
0.596802,-0.000859
0.601892,0.000185
0.793949,-0.000861
1.153676,-0.000380
1.657627,0.000630
2.257481,-0.000797
2.915497,-0.000238
3.588486,0.000444
4.191769,-0.001022
4.695868,-0.001938
5.064741,-0.000984
5.266509,0.000642
5.274767,0.000342
5.093721,-0.000806
4.732632,-0.000888
4.245552,-0.000289
3.638170,0.000427
2.982258,0.001236
2.321007,0.001229
1.703390,0.001876
1.192791,0.002313
0.820003,0.000416
0.613477,-0.000727
0.587143,-0.000537
0.750077,-0.001276
1.083736,0.000507
1.562732,-0.000021
2.153035,0.000775
2.802096,0.000621
3.451057,0.000124
4.084555,0.000569
4.610382,0.000374
5.011740,0.000152
5.240018,0.000953
5.288189,-0.000756
5.146042,-0.000096
4.824165,0.000208
4.341607,0.000183
3.747452,0.000842
3.108817,-0.001372
2.431117,0.000114
1.801332,0.000504
1.259351,0.001307
0.858361,0.001214
0.623797,0.001086
0.584622,0.000996
0.736365,0.002010
1.066525,-0.000399
1.557443,-0.001233
2.171259,-0.000248
2.833438,-0.000598
3.527848,-0.001772
4.159629,-0.001262
4.691826,-0.001191
5.071405,-0.001076
5.269453,-0.000255
5.269371,0.001984
5.077079,0.000779
4.700278,0.000783
4.184265,0.001489
3.549220,0.002259
2.857235,0.001097
2.178763,0.000115
1.564076,0.001992
1.075545,0.000267
0.734294,0.001677
0.585579,-0.000277
0.630903,0.000598
0.869621,-0.000570
1.280921,0.001162
1.831113,0.001098
2.475978,0.002000
3.165536,0.001632
3.819378,0.000816
4.414177,-0.000079
4.885190,0.000067
5.185914,-0.000191
5.294407,-0.000622
5.204587,-0.000460
4.922922,-0.001374
4.479095,0.001145
3.904945,-0.000174
3.247754,0.001738
2.571752,0.002011
1.903151,0.001833
1.345154,0.000619
0.909998,0.000473
0.651443,-0.000018
0.579064,-0.000959
0.708485,0.000790
1.028325,0.000526
1.513364,0.001571
2.101027,0.000799
2.783604,-0.000537
3.470755,0.000752
4.108482,-0.000741
4.648286,0.000736
5.045632,-0.000058
5.260428,0.000642
5.278496,-0.000270
5.096774,-0.000745
4.733751,-0.000415
4.210859,-0.000181
3.575594,-0.001796
2.898144,-0.001756
2.219475,-0.001450
1.603784,-0.001954
1.091968,-0.001846
0.749423,-0.001580
0.586506,-0.000950
0.625837,-0.000750
0.855588,0.000242
1.258073,0.000330
1.788999,-0.001365
2.457824,-0.001101
3.122744,-0.000148
3.790186,-0.000764
4.383475,-0.001593
4.854604,-0.000362
5.167989,-0.001423
5.292696,-0.001627
5.222824,-0.000031
4.955279,0.001033
4.525680,0.002162
3.972446,0.001566
3.333649,0.001792
2.640287,0.002419
1.990545,0.002098
1.392492,0.001204
0.949729,0.000816
0.666205,0.000840
0.576361,0.001580
0.685625,-0.001114
0.984471,0.000208
1.446164,0.000780
2.038406,0.001275
2.710197,-0.000232
3.403378,0.000356
4.035821,0.000601
4.584072,0.000325
4.994460,0.000079
5.238679,-0.000598
5.286671,-0.000913
5.134766,0.000108
4.792556,-0.000343
4.290698,-0.000651
3.668981,0.000455
2.977451,-0.000242
2.287781,0.000404
1.659107,-0.000258
1.135541,-0.000091
0.767526,-0.001505
0.590736,-0.001626
0.614567,-0.000484
0.837392,-0.002735
1.231014,-0.000295
1.783796,-0.001221
2.436928,-0.000305
3.137474,-0.001103
3.810061,0.001010
4.411579,0.001181
4.884466,0.000128
5.185971,0.000773
5.294036,0.000024
5.200522,0.000654
4.905568,-0.000426
4.434433,0.001095
3.839984,0.001639
3.169430,0.001524
2.464031,0.000405
1.809754,0.000981
1.252269,0.000022
0.841491,0.000648
0.616211,0.000795
0.590731,0.000714
0.765996,0.000105
1.130892,0.000893
1.654654,-0.000234
2.290606,0.000822
2.979100,-0.000373
3.662363,-0.000756
4.291426,0.000746
4.797419,0.000780
5.139644,0.000334
5.288950,-0.001003
5.228580,-0.000994
4.956604,0.000469
4.504364,0.000547
3.911742,0.000386
3.236092,-0.000299
2.526523,0.001021
1.863857,-0.000469
1.287612,-0.000788
0.863566,-0.002037
0.623459,0.000648
0.589626,-0.000420
0.770923,-0.001149
1.134122,-0.000401
1.682404,-0.001623
2.355697,-0.000037
3.063018,0.001418
3.751045,0.001429
4.377056,0.000724
4.874614,0.001065
5.187249,0.002637
5.294659,0.001828
5.184646,-0.001143
4.870892,-0.000340
4.378192,0.000383
3.747233,0.000523
3.049530,0.001812
2.332406,-0.000299
1.684723,-0.000004
1.139947,0.001184
0.764309,0.001190
0.588412,-0.000534
0.625684,0.000221
0.872060,-0.000367
1.304100,0.001798
1.898024,0.000378
2.569700,0.000431
3.275844,0.000180
3.950827,0.001641
4.549362,-0.000510
4.994510,-0.001012
5.245973,0.000045
5.283470,0.000503
5.098695,0.001208
4.723998,0.001736
4.186586,0.002326
3.533830,0.001190
2.815801,0.001399
2.120683,0.000789
1.499111,-0.000445
0.998710,0.001342
0.682461,0.001125
0.576175,0.000914
0.685264,0.001246
1.007202,0.001236
1.502783,0.000590
2.134149,0.000727
2.847739,0.000285
3.554225,-0.000151
4.210472,0.000297
4.752317,-0.000093
5.116677,-0.000664
5.284990,-0.001544
5.236332,-0.000714
4.969214,0.000347
4.516940,0.000496
3.913603,-0.000286
3.221965,0.000789
2.496714,-0.000916
1.821297,0.000552
1.248018,0.001143
0.827448,-0.000078
0.606991,0.000879
0.601893,0.000973
0.816776,0.000515
1.222840,0.001296
1.793199,-0.000125
2.468163,0.000270
3.193524,0.000042
3.887991,0.001942
4.489949,0.000478
4.953346,0.001053
5.225945,0.000469
5.288910,0.001334
5.132939,0.001936
4.770520,0.001246
4.229408,-0.000041
3.587774,0.000208
2.870006,0.000516
2.151378,0.001378
1.517075,0.000576
1.018356,0.000450
0.694357,0.000251
0.577497,0.000769
0.682456,0.000796
0.995468,0.001067
1.490387,0.002606
2.113343,0.001818
2.811590,0.001588
3.523332,-0.000187
4.182224,-0.000066
4.735736,-0.001052
5.112821,-0.000700
5.285135,-0.000333
5.244417,-0.001783
4.985668,-0.000466
4.545536,-0.001482
3.942758,0.000264
3.256722,0.000900
2.554121,-0.000127
1.879493,-0.000614
1.298822,-0.000792
0.861874,0.000259
0.620188,-0.000177
0.591824,0.000202
0.778561,-0.000880
1.160547,-0.000961
1.711329,-0.001771
2.379222,-0.002463
3.082500,-0.002619
3.780017,-0.000239
4.398581,0.001509
4.884614,0.001191
5.193475,-0.000142
5.294522,-0.000086
5.174084,0.000430
4.850102,0.000518
4.349634,-0.000195
3.715259,0.001072
3.023778,0.000288
2.305936,-0.000004
1.653098,0.003418
1.117581,0.001441
0.754320,0.001580
0.586023,0.003487
0.631962,0.002473
0.897931,0.000398
1.348766,0.000623
1.948722,0.000373
2.635472,0.000649
3.348165,0.000229
4.028404,0.000920
4.605760,0.000925
5.028558,0.000298
5.259004,0.000359
5.273267,-0.000223
5.069129,-0.000722
4.675204,0.000333
4.104016,0.000493
3.440640,0.000574
2.736628,-0.000891
2.037313,-0.000280
1.427702,0.000011
0.951157,-0.000631
0.659236,-0.001294
0.577945,-0.001159
0.720368,0.000359
1.068096,-0.000775
1.589394,-0.000513
2.236181,0.000232
2.943964,0.000513
3.639961,0.000704
4.282139,-0.001145
4.804432,-0.001109
5.151756,-0.000168
5.292199,-0.000750
5.211835,-0.000298
4.917104,0.000064
4.448949,0.000267
3.835821,0.000022
3.131050,0.000946
2.396508,0.000712
1.721983,0.000364
1.172101,0.001344
0.778264,0.000676
0.593115,0.000855
0.623620,0.001609
0.875385,0.001680
1.312461,-0.000222
1.907974,0.001472
2.609713,0.000128
3.336078,0.000169
4.020135,-0.001511
4.607168,0.000078
5.035091,-0.000566
5.262719,-0.000308
5.269443,0.001077
5.054272,0.000945
4.645989,0.000670
4.076118,0.000055
3.399024,0.000622
2.675240,0.000222
1.974904,0.000305
1.357751,-0.000231
0.894371,0.000338
0.634903,-0.001343
0.586600,-0.000590
0.761887,-0.000042
1.136511,0.002764
1.677516,0.000187
2.336964,0.000156
3.066453,0.001188
3.765765,0.000797
4.392642,0.000527
4.883298,-0.000659
5.199837,-0.000904
5.294847,0.001097
5.166011,0.000503
4.828055,-0.000354
4.308950,0.000200
3.676934,0.000255
2.967599,0.001971
2.244745,0.000611
1.599726,0.001619
1.074466,0.000521
0.720779,0.002230
0.578932,0.001191
0.661321,0.000191
0.954146,-0.000063
1.432529,0.000515
2.056658,-0.000834
2.768626,0.000570
3.483318,0.000176
4.155704,-0.000188
4.709332,0.000674
5.091854,0.001126
5.279841,0.000006
5.253533,0.002156
5.015548,-0.000161
4.582712,-0.000607
3.998905,-0.001233
3.311685,0.000073
2.598137,-0.000939
1.909063,0.000209
1.323574,0.000381
0.886095,0.000044
0.628692,0.001528
0.587340,0.001803
0.762420,0.000769
1.142207,0.001564
1.680705,0.000978
2.329447,0.001869
3.035482,0.001306
3.732946,0.000837
4.351581,0.001947
4.849409,0.001349
5.172519,0.000759
5.294491,0.001027
5.211396,0.000783
4.923718,0.000032
4.461017,0.000087
3.861037,0.000606
3.176759,-0.000351
2.480138,0.000668
1.813345,0.000728
1.250045,0.001822
0.837579,-0.001780
0.610232,-0.000447
0.595336,0.000241
0.782777,-0.000667
1.170230,-0.000423
1.699767,0.000706
2.332341,-0.000633
3.022117,-0.000339
3.720010,0.000685
4.337203,0.000153
4.833976,0.000227
5.169463,0.001286
5.293878,0.000347
5.210179,-0.000972
4.930936,-0.001179
4.472739,-0.000589
3.878687,-0.000240
3.194525,-0.000267
2.491075,0.001810
1.832805,-0.000211
1.260971,-0.001131
0.844278,-0.000182
0.615809,0.001111
0.593439,0.000776
0.781076,-0.001162
1.167729,0.000598
1.711382,-0.001669
2.365071,-0.001098
3.062490,-0.001055
3.749143,-0.000992
4.367692,0.000163
4.850888,0.000394
5.168463,-0.000143
5.294850,0.001367
5.212599,0.000937
4.928981,0.001659
4.473365,0.000988
3.880322,0.000331
3.213511,0.000722
2.511655,0.000210
1.846190,0.000710
1.281807,-0.001036
0.864410,0.000782
0.621750,-0.000206
0.586918,0.000220
0.758477,0.000930
1.127972,0.002415
1.640668,0.002582
2.277851,0.001179
2.976383,0.002551
3.657677,0.000737
4.299547,0.000958
4.804770,0.001218
5.145018,0.001452
5.290566,0.001905
5.224869,-0.000243
4.953462,0.001991
4.500946,0.001964
3.916533,0.000602
3.227555,-0.000072
2.517249,0.000295
1.847402,-0.000290
1.274598,0.002644
0.848632,0.001429
0.616341,0.001232
0.592562,0.000671
0.782655,-0.000098
1.170777,0.000872
1.696714,-0.001931
2.364597,-0.000619
3.065877,0.000033
3.776084,0.000370
4.397372,0.000053
4.888791,-0.000680
5.194225,-0.001725
5.294942,-0.000586
5.180599,-0.000830
4.866328,-0.002103
4.379996,-0.002022
3.756034,-0.001412
3.065085,-0.001063
2.370098,-0.002268
1.722697,-0.000933
1.168753,-0.000846
0.788856,-0.001185
0.594851,-0.000096
0.616308,-0.000578
0.847238,0.000271
1.260685,0.001495
1.831021,0.000735
2.499467,0.000988
3.211567,0.001816
3.885643,0.001537
4.484061,0.002518
4.940930,0.001040
5.221034,0.001310
5.292400,0.000926
5.159058,0.001628
4.832112,0.002640
4.326266,0.001696
3.695657,0.000920
