Reference detector [V],Primary detector [V]
4.922858,-0.000130
5.190874,-0.001546
5.290880,0.000603
5.223412,0.000849
4.985780,0.001515
4.607885,0.001092
4.104216,-0.000352
3.525358,0.000060
2.892657,-0.001099
2.269407,0.000080
1.704607,-0.000324
1.214836,0.001199
0.849157,-0.000513
0.626919,-0.000804
0.573038,-0.002558
0.682655,0.000518
0.942886,-0.000030
1.338107,0.000223
1.859694,0.000752
2.441744,0.001360
3.057061,-0.001115
3.680835,-0.002005
4.236606,-0.000958
4.706830,-0.001444
5.047157,-0.000658
5.246296,0.000132
5.288575,-0.000368
5.169621,0.000769
4.899888,-0.000653
4.496747,0.000791
3.988182,0.001777
3.409602,0.001912
2.804451,0.002362
2.202749,0.001267
1.644210,-0.000232
1.182555,-0.000285
0.829607,-0.001684
0.624448,0.000012
0.574460,-0.000947
0.683536,-0.001529
0.943008,-0.000489
1.342501,0.000025
1.842054,0.000989
2.414464,0.000019
3.013042,0.002662
3.609803,0.000967
4.167636,0.002001
4.641324,0.000867
5.001898,0.000904
5.222775,0.001700
5.292947,0.000401
5.212457,0.000482
4.980628,-0.000723
4.617309,-0.001350
4.155890,0.000555
3.603453,-0.000372
3.008943,-0.000095
2.412457,-0.000116
1.838125,-0.000542
1.348290,-0.000569
0.966179,-0.000213
0.702312,0.001556
0.578209,-0.000281
0.607115,-0.000894
0.781072,-0.000015
1.091516,-0.002892
1.524122,-0.000174
2.027083,-0.000792
2.607928,-0.000427
3.199106,-0.000486
3.774712,0.000830
4.293080,-0.000018
4.730135,0.000511
5.051547,0.000453
5.243602,0.000384
5.290810,-0.000090
5.188208,0.000428
4.941367,0.000388
4.573353,-0.001019
4.104510,0.000165
3.547105,0.000272
2.970686,0.000600
2.379019,0.000388
1.826611,0.000921
1.341380,0.001556
0.954058,0.000375
0.696670,-0.000339
0.577469,0.000197
0.605345,-0.000454
0.781920,-0.002196
1.089500,-0.000665
1.516481,-0.001234
2.026640,-0.001567
2.601719,-0.001868
3.179526,0.000662
3.753057,0.000666
4.269945,-0.000669
4.709267,-0.001216
5.038484,-0.000810
5.237789,-0.000067
5.293046,-0.000687
5.211761,-0.001016
4.999155,-0.000275
4.650503,-0.000697
4.202598,-0.001423
3.683717,-0.000487
3.119419,0.000304
2.561630,-0.000199
2.010838,0.000902
1.507471,0.000209
1.095213,0.000508
0.800135,0.002052
0.619675,0.000329
0.571105,0.000149
0.660011,-0.001068
0.876796,-0.001404
1.205027,0.000344
1.644435,0.002043
2.148898,0.000572
2.692446,-0.001238
3.269847,0.000433
3.810385,0.000143
4.306268,-0.000348
4.715352,0.000749
5.030851,0.000706
5.227972,0.000705
5.294084,0.000388
5.229259,0.000079
5.030204,0.000461
4.728014,-0.000532
4.305242,0.000426
3.823524,-0.000999
3.274854,-0.000980
2.719378,0.000804
2.149273,0.001100
1.650207,0.001669
1.220578,0.000813
0.886007,-0.000093
0.665416,0.001087
0.572657,0.002403
0.611432,-0.000144
0.782052,-0.000042
1.077731,-0.000490
1.478192,-0.000238
1.951788,0.001175
2.474926,0.000423
3.027007,0.001181
3.591237,0.000409
4.103907,-0.000339
4.561771,0.001560
4.914557,0.000465
5.161581,-0.000767
5.283965,0.001225
5.269669,-0.000336
5.127100,-0.000351
4.862036,0.000162
4.484649,-0.001055
4.032797,-0.001180
3.503533,-0.000148
2.937845,-0.000987
2.372557,0.000769
1.844619,0.001828
1.373932,-0.000878
0.995424,0.000349
0.727693,-0.001128
0.590114,-0.000698
0.584572,-0.000797
0.717097,0.000011
0.973405,-0.001109
1.350465,-0.000209
1.817610,-0.001306
2.350427,-0.000811
2.911886,-0.000041
3.479776,0.000156
4.024082,0.001343
4.502150,0.000786
4.885963,0.001032
5.147692,0.000086
5.280108,-0.001875
5.268873,-0.000950
5.118757,-0.001454
4.836464,-0.001374
4.427994,-0.001221
3.923283,-0.001698
3.361305,-0.001141
2.779474,-0.000042
2.200632,-0.001296
1.666049,0.000563
1.203970,-0.000306
0.858534,-0.001207
0.639515,-0.000190
0.570770,-0.000132
0.649500,0.000011
0.874978,-0.000185
1.230427,-0.000670
1.695163,-0.000277
2.245209,-0.001148
2.843287,-0.001400
3.437937,-0.001645
4.010535,-0.001211
4.509800,0.000669
4.905756,-0.000358
5.170253,0.000474
5.288468,0.000215
5.248279,0.000300
5.051334,0.000150
4.723586,0.000267
4.257115,0.000368
3.720710,0.001400
3.115369,0.000571
2.495116,0.000960
1.914879,-0.000554
1.395381,0.001145
0.989362,0.000841
0.701498,0.001687
0.577797,0.001227
0.615080,0.000718
0.813314,0.000330
1.165792,0.000302
1.632589,-0.000559
2.183198,-0.001121
2.814321,-0.001307
3.426126,-0.000579
4.022515,-0.000093
4.538756,-0.000638
4.939247,0.000345
5.197762,0.000235
5.292012,0.000470
5.221678,-0.000917
4.988700,0.001008
4.605244,0.001050
4.102931,0.000847
3.523113,-0.000130
2.909204,-0.000059
2.269274,0.000179
1.695395,0.001617
1.202543,0.002460
0.837487,0.002157
0.622387,0.000006
0.577755,0.000366
0.701727,0.000976
0.997879,0.001728
1.417153,0.000667
1.968450,0.001825
2.583523,0.001464
3.232297,0.000823
3.860015,0.000280
4.400460,0.000766
4.843498,0.000347
5.152447,0.000142
5.285676,0.000395
5.241911,0.001045
5.027859,-0.000507
4.651423,0.000272
4.160069,0.000360
3.564629,0.001563
2.923468,-0.000677
2.293016,-0.002650
1.699199,-0.000989
1.192704,-0.000153
0.824456,-0.000034
0.617208,-0.000542
0.580948,-0.001354
0.722187,-0.000069
1.026851,0.001675
1.470053,-0.000228
2.031531,0.000050
2.659550,0.000318
3.290848,0.000160
3.918063,0.000571
4.462149,-0.000918
4.891798,0.001288
5.176907,0.001307
5.289184,-0.000117
5.226435,0.001048
4.984671,0.002020
4.584032,0.001945
4.067475,0.002329
3.458483,0.002420
2.824129,0.001204
2.178046,0.000981
1.605352,0.001928
1.123603,-0.000322
0.776937,0.000426
0.596472,-0.000772
0.592983,-0.000351
0.769700,-0.000303
1.113662,0.000666
1.601851,-0.000150
2.180719,-0.001565
2.845523,-0.000297
3.487082,-0.000549
4.100476,0.000279
4.630728,0.000858
5.019857,-0.000272
5.246136,0.000298
5.283934,0.000310
5.140758,-0.001955
4.810669,-0.001792
4.333329,-0.001113
3.745820,-0.000020
3.089341,-0.000239
2.428684,-0.000292
1.806787,-0.000415
1.277195,-0.000145
0.877468,-0.000492
0.632955,0.000705
0.577466,0.000799
0.712139,0.000416
1.029303,-0.000077
1.483791,0.001477
2.081784,0.000362
2.726542,0.000904
3.388824,0.002361
4.020663,0.002209
4.567914,0.002081
4.983481,0.002937
5.228857,0.001445
5.288126,0.002921
5.152868,0.000720
4.838409,-0.000100
4.367793,0.000735
3.778373,0.000169
3.120023,-0.000672
2.429234,-0.000513
1.791897,-0.000767
1.241000,0.000486
0.842449,-0.000345
0.617602,-0.000059
0.586707,0.000777
0.757380,0.001093
1.111429,0.002046
1.623720,0.001902
2.254601,0.000380
2.936168,0.001308
3.609663,0.000433
4.243845,-0.001865
4.760743,-0.001693
5.114382,-0.000670
5.280353,-0.001331
5.242903,-0.000712
4.999090,0.000137
4.566706,0.000605
4.000115,-0.000511
3.328779,-0.000983
2.636668,-0.000829
1.954530,-0.002299
1.362887,-0.001272
0.915851,-0.001148
0.646489,-0.001450
0.576547,-0.001795
0.715261,-0.001404
1.049836,-0.000006
1.550056,0.000385
2.178013,0.001310
2.873528,0.000701
3.562374,0.000073
4.203787,-0.000527
4.731061,-0.000853
5.100270,0.001288
5.277387,-0.000472
5.249737,-0.000900
5.021767,-0.002002
4.612246,-0.000764
4.048380,-0.000076
3.390055,-0.000946
2.687691,-0.000738
2.014230,-0.002490
1.418221,-0.000424
0.954688,0.000714
0.664201,0.000822
0.573880,0.001108
0.689574,0.000786
0.999684,0.000548
1.488391,-0.000749
2.094286,-0.000859
2.781372,-0.000378
3.468340,-0.000311
4.123419,0.000799
4.667795,-0.000235
5.057295,0.000913
5.263261,0.000335
5.265825,0.001274
5.060705,0.000947
4.666163,0.001962
4.119232,0.001320
3.447840,-0.000891
2.754823,0.001256
2.073121,0.000947
1.467395,-0.000029
0.985427,-0.000264
0.680063,-0.001844
0.573492,-0.001207
0.677575,-0.000823
0.976530,0.001061
1.433852,0.001244
2.028753,0.002260
2.700224,0.001655
3.394563,0.001248
4.050096,0.000080
4.603105,0.000319
5.014515,0.000937
5.247912,0.000271
5.280559,0.000124
5.116323,-0.000518
4.768476,-0.001201
4.269395,0.000707
3.652246,0.000771
2.985386,-0.000297
2.306537,0.001595
1.685571,0.001159
1.160614,-0.000138
0.788028,0.000391
0.596145,0.001174
0.599923,0.000971
0.795672,0.000696
1.167018,0.001173
1.686360,0.000569
2.303968,0.001632
2.959382,0.000615
3.621147,0.000826
4.228534,0.002567
4.737225,0.001473
5.082578,0.000658
5.271441,-0.000322
5.265833,-0.000913
5.067595,-0.000025
4.702681,0.000628
4.189648,-0.000411
3.578029,-0.000643
2.923054,0.000562
2.248152,-0.000248
1.630557,-0.000729
1.137417,-0.000207
0.780633,-0.000085
0.594346,0.001796
0.597516,0.001169
0.791612,0.001460
1.153959,0.001148
1.655680,-0.000298
2.270011,-0.000226
2.928397,0.000303
3.589609,0.000490
4.193692,-0.002171
4.699929,-0.000848
5.063448,-0.000826
5.260343,-0.001217
5.277173,-0.000367
5.109553,0.000465
4.767526,0.000264
4.293219,-0.001085
3.706908,-0.002124
3.064678,-0.000649
2.415377,-0.000019
1.803970,-0.000393
1.277386,0.000729
0.882793,-0.000044
0.638075,0.001082
0.573857,-0.000612
0.684029,-0.001449
0.966626,0.000241
1.399039,-0.000079
1.950675,0.000350
2.569336,0.000166
3.213649,-0.000018
3.836164,0.000035
4.404254,-0.001072
4.842529,-0.001002
5.148760,-0.000066
5.287280,0.000405
5.243659,-0.000056
5.026865,0.001108
4.645869,0.000662
4.130061,0.001886
3.539897,0.000911
2.895955,0.000537
2.263819,0.001434
1.677409,0.000709
1.182640,-0.000571
0.820718,0.001085
0.615225,-0.000979
0.578630,0.001670
0.714564,-0.000130
1.007812,-0.001171
1.445271,-0.000363
1.976081,-0.000136
2.584874,0.001534
3.220630,-0.001251
3.838859,0.001400
4.387071,0.001306
4.831195,0.000447
5.133113,-0.000011
5.281012,0.000099
5.263152,0.000840
5.079373,0.000294
4.751274,0.002854
4.291508,0.001011
3.734730,-0.000445
3.128653,0.001508
2.519752,0.000102
1.933395,0.001655
1.413064,0.000703
1.002939,-0.000023
0.713516,0.002279
0.580652,0.000753
0.605955,-0.000394
0.784570,0.001021
1.103089,-0.001363
1.548959,0.000467
2.079688,0.000759
2.673384,0.000379
3.278986,-0.001366
3.864474,0.000154
4.382292,0.000309
4.802099,-0.000367
5.107890,-0.000108
5.268909,0.000211
5.280973,-0.002215
5.141119,0.000410
4.859919,-0.000972
4.456467,-0.000918
3.956055,0.000305
3.404820,-0.001869
2.827616,-0.001357
2.250590,-0.001428
1.712371,-0.001006
1.245599,0.000294
0.895191,0.000242
0.663721,0.001479
0.571340,0.000820
0.629100,-0.000342
0.827016,-0.000601
1.153538,-0.001056
1.592296,0.000132
2.092139,-0.001028
2.651787,-0.001407
3.222011,0.000194
3.791768,0.000581
4.292857,0.001200
4.718357,-0.000398
5.039525,0.000923
5.237240,0.001708
5.295019,-0.001077
5.218212,0.000048
5.017629,0.001129
4.689680,0.000618
4.265265,-0.000025
3.760388,0.000707
3.211378,0.000381
2.652056,0.000661
2.110494,0.000213
1.610507,-0.001113
1.182622,0.000550
0.862041,-0.000571
0.653964,-0.002180
0.570992,-0.000291
0.617694,-0.000584
0.794181,-0.001177
1.084250,-0.001638
1.471023,-0.002184
1.951597,-0.000753
2.485268,-0.000756
3.020760,-0.001337
3.564313,0.000049
4.079436,0.001250
4.522257,0.002260
4.887046,0.000798
5.143213,0.000646
5.276579,0.000334
5.284056,-0.001016
5.163785,0.000628
4.924583,-0.000468
4.576148,0.000521
4.143783,-0.000019
3.644580,0.000529
3.106786,-0.000625
2.548389,0.001598
2.037910,0.002258
1.567129,0.001985
1.164275,0.001452
0.847840,0.002558
0.649980,0.000949
0.570396,0.000871
0.618358,-0.000502
0.786504,0.000401
1.077851,0.001394
1.469508,0.001955
1.932984,0.001326
2.454007,0.001677
3.004658,0.002475
3.543625,0.001172
4.050668,0.002330
4.504453,0.003200
4.864074,0.001769
5.124578,0.001724
5.269337,0.001414
5.285914,0.001339
5.170590,0.001101
4.943335,-0.000299
4.598452,-0.000564
4.159930,-0.000249
3.655760,-0.000044
3.121400,-0.000098
2.568590,-0.000875
2.031907,-0.000323
1.550914,0.000546
1.134796,0.000060
0.826539,0.000428
0.634240,-0.000190
0.569766,-0.000823
0.634057,-0.001522
0.828351,-0.000251
1.143641,-0.000214
1.548167,-0.000006
2.037263,-0.000045
2.571198,0.000676
3.129092,-0.000273
3.692192,0.002476
4.193363,0.001777
4.626786,0.001495
4.973438,0.000312
5.199134,0.000771
5.292211,0.001733
5.244691,0.001346
5.057753,0.000907
4.753829,0.001121
4.337194,0.002309
3.847801,0.000320
3.291536,0.001172
2.705127,0.002681
2.135468,0.003175
1.614256,0.003097
1.170907,0.000945
0.841512,0.002475
0.637568,-0.000059
0.569860,0.000726
0.644327,-0.000473
0.857856,-0.000720
1.197519,-0.001631
1.648817,-0.000155
2.162430,-0.000354
2.730640,-0.000250
3.323058,-0.000133
3.883803,-0.000468
4.390582,-0.000443
4.802895,0.000273
5.102862,-0.000685
5.266130,-0.002019
5.284417,-0.003053
5.161629,-0.000666
4.901253,-0.002025
4.524440,-0.001043
4.036207,-0.000511
3.481052,-0.000259
2.889264,-0.000857
2.310693,-0.000850
1.765858,-0.001338
1.294436,0.000489
0.919796,0.000015
0.674881,-0.000014
0.573337,-0.000087
0.619652,-0.002543
0.809329,-0.001055
1.124375,-0.001026
1.568066,-0.000924
2.092646,-0.000773
2.662177,0.000283
3.258860,-0.000005
3.839192,-0.002046
4.358835,0.001257
4.782346,0.002055
5.092820,0.001318
5.264226,0.001190
5.283921,0.001354
5.152451,0.001362
4.878952,0.002151
4.477641,-0.000325
3.978881,0.000098
3.412661,0.000597
2.813470,0.001454
2.212945,-0.001241
1.671271,0.000093
1.209579,-0.001252
0.860242,0.000221
0.641867,0.001330
0.570257,0.000132
0.657724,-0.000122
0.893978,0.000489
1.264056,0.000141
1.755542,0.001071
2.311381,0.000222
2.910027,-0.001831
3.514376,-0.000695
4.083333,-0.000193
4.574409,-0.000180
4.947192,0.000308
5.194865,-0.000439
5.293896,0.001226
5.235106,0.001738
5.022512,0.002042
4.678512,-0.000022
4.215618,0.001111
3.659420,0.000947
3.067528,0.000836
2.466352,-0.000164
1.900802,-0.000328
1.390024,-0.000085
0.984365,0.000847
0.705529,0.001389
0.578422,0.001613
0.604130,0.002003
0.785000,0.003102
1.098416,0.001581
1.560853,0.000560
2.093401,-0.000671
2.677978,0.001346
3.283738,0.001370
3.881964,0.000998
4.400891,0.001178
4.818456,-0.000426
5.125506,0.000880
5.277154,0.000851
5.270092,0.000886
5.104240,0.001190
4.789281,0.000074
4.346644,-0.000258
3.829485,0.001738
3.220887,0.002190
2.612318,0.000024
2.018849,-0.001133
1.489898,-0.001439
1.049442,-0.001164
0.737171,0.000459
0.587436,0.000056
0.596115,-0.000917
0.769929,0.000873
1.093686,-0.001282
1.546402,0.000422
2.095722,-0.000218
2.705369,-0.001297
3.315034,-0.001187
3.930060,-0.002239
4.455033,-0.000502
4.884471,-0.001669
5.162097,0.000617
5.288397,-0.002167
5.247056,-0.000074
5.051176,-0.000211
4.690263,0.002403
4.234488,0.000446
3.682551,0.000160
3.069187,0.000502
2.438151,0.000029
1.850017,0.001337
1.339722,-0.000585
0.931517,-0.000852
0.675178,-0.001211
0.571448,0.000624
0.636281,-0.001153
0.860955,-0.001623
1.229173,-0.001497
1.713559,-0.002021
2.305187,-0.000800
2.919958,0.000300
3.537386,-0.000609
4.116603,0.001145
4.616522,0.000663
4.993536,-0.001384
5.223915,0.000707
5.292388,-0.001634
5.188181,-0.001498
4.926442,-0.001516
4.521519,-0.002498
3.998905,-0.000757
3.394293,-0.000014
2.774754,0.000473
2.139364,0.000296
1.568943,0.001482
1.097152,0.001481
0.766205,-0.000537
0.593440,-0.000174
0.594148,-0.001293
0.764115,0.001380
1.096541,0.000137
1.558600,-0.001180
2.132403,0.001116
2.762988,-0.001825
3.411876,0.000559
4.015502,0.001473
4.530127,0.000815
4.944199,0.000601
5.204496,0.000560
5.293240,0.001807
5.203237,0.001531
4.939743,-0.000098
4.530514,0.000679
4.015539,0.000991
3.379674,0.000336
2.751403,-0.000241
2.122903,0.000472
1.552833,0.001480
1.083335,0.001613
0.754370,0.000822
0.588928,0.001135
0.598548,0.001331
0.780137,0.001121
1.117776,0.001249
1.597221,0.001319
2.177402,0.000331
2.806062,0.001143
3.440133,0.000359
4.047404,0.001707
4.566020,0.000950
4.963243,0.001283
5.213803,0.000426
5.292889,0.000703
5.201419,0.000740
4.932250,-0.000630
4.521122,-0.000368
3.999533,-0.002026
3.389684,-0.000051
2.727251,-0.000044
2.091941,0.000203
1.530486,-0.001530
1.069049,-0.002079
0.743812,-0.001686
0.585280,-0.001746
0.605300,-0.001639
0.801508,-0.000464
1.163290,0.000342
1.647271,0.000563
2.234751,0.001056
2.879312,-0.000325
3.515390,-0.000215
4.117361,-0.000149
4.631433,0.000040
5.012619,0.001087
5.238577,-0.001343
5.288287,-0.000169
5.155810,-0.000007
4.857974,0.001576
4.398382,0.002143
3.833066,0.001966
3.206774,0.000368
2.563930,0.001008
1.935902,0.001179
1.399914,0.000469
0.963972,-0.000114
0.680121,-0.000168
0.572398,0.000015
0.637331,-0.000770
0.870057,-0.000172
1.261091,-0.000605
1.778761,0.001027
2.386042,0.001716
3.027944,0.000576
3.664657,0.000327
4.249149,0.000809
4.729699,0.001377
5.079381,0.000550
5.264915,-0.000355
5.277733,-0.000284
5.118009,-0.000993
4.795952,-0.000241
4.332031,0.000780
3.763778,-0.000018
3.135012,0.002418
2.485336,0.000741
1.869207,0.000034
1.341592,0.000669
0.929256,0.001534
0.666321,0.000453
0.572013,0.001162
0.652029,0.000919
0.908532,0.002919
1.316411,0.000821
1.842573,0.001425
2.467130,0.002665
3.114491,0.001432
3.758484,0.001915
4.337567,0.003404
4.803124,0.003415
5.125935,0.001741
5.282699,0.001364
5.254816,0.000595
5.045327,0.000119
4.675551,-0.000083
4.164924,-0.000680
3.559429,-0.000688
2.914938,-0.000506
2.261579,-0.000881
1.658534,-0.001148
1.166070,0.001912
0.799370,0.000270
0.604312,-0.000592
0.585581,0.000318
0.746939,-0.000132
1.081828,-0.000133
1.542962,-0.000152
2.117905,-0.000883
2.751739,-0.001970
3.390812,-0.002044
4.003340,-0.000563
4.542057,-0.000515
4.952684,-0.001353
5.209938,-0.000196
5.293833,0.003352
5.199868,0.001047
4.930444,0.001642
4.524602,0.000157
3.995101,0.001899
3.373114,0.001492
2.723391,0.001068
