Reference detector [V],Primary detector [V]
5.233123,0.001347
4.965089,0.001514
4.510939,-0.001632
3.930681,-0.000749
3.251281,0.000586
2.532249,0.001638
1.857355,-0.001853
1.285113,-0.000044
0.860111,0.000157
0.618887,-0.001632
0.583642,-0.001447
0.758332,-0.000110
1.125279,0.000494
1.665136,0.000188
2.314980,0.001331
3.015417,0.000436
3.709922,0.000014
4.337463,-0.000677
4.839166,0.001235
5.169411,0.000702
5.299045,0.001177
5.212601,-0.000418
4.921305,-0.001384
4.451487,0.000009
3.839846,0.001336
3.162162,0.001615
2.451599,0.002045
1.790485,0.001500
1.220272,0.000075
0.817341,0.000896
0.602635,0.001554
0.594409,-0.001242
0.787908,-0.001589
1.173366,-0.002330
1.717756,-0.000060
2.378840,0.000416
3.073489,0.000152
3.758710,-0.000417
4.381012,0.000464
4.867003,0.000029
5.184268,-0.000081
5.301032,0.000361
5.202839,0.000883
4.901246,0.001437
4.432667,0.000222
3.827565,-0.000538
3.134902,0.000177
2.423828,0.000558
1.766887,0.001068
1.213704,0.000390
0.812395,0.001682
0.601402,0.002330
0.597317,0.002643
0.804491,0.002734
1.193875,0.001553
1.749739,0.002603
2.418169,0.002108
3.124824,0.001964
3.816169,0.001711
4.428396,0.001868
4.908758,0.001798
5.204446,0.001229
5.300647,-0.000710
5.175476,0.001033
4.850742,-0.000348
4.357722,-0.000256
3.739078,-0.000334
3.039757,0.000669
2.328623,-0.000217
1.689049,0.000221
1.146481,-0.001135
0.768452,-0.001876
0.586365,-0.000173
0.616111,-0.001738
0.853251,-0.001235
1.281127,-0.001138
1.847340,-0.001298
2.526271,-0.001212
3.238781,0.000547
3.923757,0.000408
4.516736,0.001142
4.971896,0.001274
5.236107,0.001910
5.294914,0.002534
5.144650,-0.000317
4.794658,0.000973
4.286519,-0.000099
3.651928,0.000754
2.942804,0.001941
2.240039,0.000698
1.603492,0.000743
1.083029,0.001141
0.730906,0.001122
0.577746,0.002720
0.636953,0.001407
0.900616,0.000269
1.356555,0.000719
1.950161,0.000712
2.635350,0.000033
3.340307,-0.000177
4.008910,-0.000680
4.593875,0.000158
5.024212,-0.000683
5.260370,-0.000036
5.282346,-0.000003
5.088603,0.001073
4.685116,0.001484
4.129492,0.001529
3.452221,0.001089
2.727243,-0.000785
2.029956,-0.000066
1.415745,-0.000744
0.931293,-0.001220
0.646394,-0.000535
0.576935,-0.000871
0.730501,-0.000820
1.089239,-0.001012
1.629557,-0.000620
2.288138,0.001329
3.009501,0.001709
3.722354,0.000806
4.374710,0.001614
4.867617,0.002714
5.196556,0.002304
5.299431,-0.000206
5.183475,0.000350
4.847304,0.000493
4.338300,0.000201
3.700390,0.000171
2.968551,-0.000711
2.253254,-0.001110
1.587406,0.001315
1.063975,0.001302
0.717003,0.001263
0.573967,0.000813
0.657978,0.000601
0.948539,-0.000336
1.439340,-0.000263
2.071356,0.000545
2.787154,0.000264
3.518874,0.000268
4.200656,-0.000739
4.743178,-0.000817
5.124047,-0.000408
5.292200,-0.000521
5.236401,0.000049
4.959280,-0.000626
4.497231,-0.001825
3.864057,-0.000093
3.167569,-0.000056
2.420871,-0.000225
1.742329,-0.001086
1.165797,0.000550
0.770882,-0.000127
0.583468,0.000038
0.630062,0.000357
0.903173,0.000389
1.370728,0.000039
1.999838,0.001106
2.713575,0.002386
3.463821,0.001861
4.160438,0.001360
4.737391,0.002035
5.123128,0.001328
5.293940,0.001678
5.233737,0.000435
4.940021,0.000855
4.452821,-0.000339
3.817064,-0.000891
3.101337,0.001896
2.348873,0.000326
1.669982,0.001497
1.114437,0.001150
0.735692,0.000776
0.576966,0.000055
0.651712,0.000396
0.949205,-0.000757
1.440779,0.000427
2.085622,-0.001261
2.796059,-0.001569
3.526109,-0.000955
4.201954,-0.000683
4.750503,-0.000699
5.128798,-0.001176
5.294686,-0.002009
5.232200,0.000414
4.952969,0.000503
4.466424,0.000824
3.835143,-0.000096
3.130585,0.000027
2.395111,-0.000191
1.721223,0.000168
1.164548,-0.000484
0.766759,-0.000673
0.583266,-0.000338
0.622065,-0.000040
0.878320,0.000666
1.339487,0.000275
1.952715,0.000234
2.657982,-0.000387
3.389474,-0.000233
4.094408,0.000380
4.671478,0.000808
5.079178,-0.000452
5.281806,-0.001160
5.257869,-0.002389
5.010286,-0.000265
4.563958,0.000210
3.957248,0.001369
3.239821,0.001287
2.505018,-0.000039
1.808186,0.000010
1.222820,-0.000338
0.807380,0.001740
0.594417,0.000674
0.609673,0.001010
0.849216,0.000417
1.295347,-0.001068
1.884539,-0.000124
2.580631,-0.000308
3.316930,0.000059
4.022216,0.000763
4.619820,0.000757
5.044877,0.001294
5.271560,0.001028
5.273293,0.000683
5.054346,0.000984
4.645551,0.000854
4.063340,0.000719
3.380095,0.001604
2.642914,-0.000580
1.947004,-0.000669
1.345637,0.001810
0.892769,0.000218
0.628285,0.000088
0.579939,0.002273
0.753173,0.000560
1.121864,0.001116
1.656858,0.000325
2.311636,0.001394
3.026281,0.001224
3.738363,-0.000313
4.365757,-0.001123
4.861415,-0.000326
5.184039,-0.000301
5.300607,0.000552
5.194841,-0.000890
4.881007,-0.001832
4.376373,-0.001110
3.752827,-0.000214
3.041860,0.001690
2.318462,0.000557
1.657309,-0.001257
1.115033,0.000196
0.740726,0.001051
0.579518,0.001605
0.631830,0.000962
0.894401,0.000984
1.358783,0.000169
1.966143,0.000380
2.660778,0.001222
3.380601,0.001678
4.064580,0.001187
4.639899,0.001436
5.053820,0.001895
5.273172,0.001087
5.275312,0.001500
5.061041,0.001766
4.642222,-0.000531
4.071162,0.000113
3.408722,-0.000087
2.685017,0.000163
1.985085,0.000637
1.378976,0.000992
0.920105,0.000993
0.641315,0.000211
0.576193,0.001468
0.725278,0.000534
1.077899,0.000269
1.595487,-0.000459
2.241305,-0.000638
2.958496,0.000034
3.673549,-0.000938
4.309391,-0.001927
4.807451,-0.004029
5.156079,-0.003171
5.299399,-0.001897
5.225122,-0.000645
4.943406,-0.000382
4.476091,0.000638
3.880465,-0.000778
3.201012,-0.000431
2.482805,0.001099
1.815640,0.001339
1.247019,-0.000470
0.830833,-0.001899
0.604142,-0.000609
0.593198,-0.001338
0.796031,-0.001339
1.200275,-0.001634
1.758516,-0.000803
2.424629,-0.001688
3.145546,0.000799
3.840524,0.001119
4.455939,0.000995
4.921502,0.001417
5.216748,0.000549
5.298187,0.000326
5.161047,-0.001699
4.815033,-0.001295
4.295950,0.000357
3.647008,-0.002142
2.926948,0.000513
2.213213,0.000896
1.568810,-0.001138
1.055884,0.000155
0.709580,-0.000805
0.574124,-0.000006
0.656967,0.000115
0.953246,0.000044
1.438931,-0.000751
2.067177,-0.000501
2.769356,0.000690
3.491151,-0.000039
4.158240,-0.000978
4.713819,-0.001121
5.095953,0.000375
5.285371,-0.000051
5.256495,0.001010
5.018694,0.000965
4.593492,0.002873
4.011803,0.003471
3.323573,0.002897
2.604099,0.000269
1.929893,-0.001087
1.328484,-0.000172
0.882010,0.001369
0.625278,0.001222
0.583424,0.000546
0.752057,-0.000075
1.121690,0.001671
1.656274,0.001946
2.296742,0.001276
3.009390,0.001155
3.711623,0.000173
4.352400,0.000152
4.851346,-0.000206
5.181126,0.000036
5.300261,-0.001434
5.201191,0.000132
4.894567,0.000161
4.411551,-0.000348
3.792339,0.000312
3.092966,0.001479
2.383083,-0.000225
1.705278,0.000722
1.151767,-0.000034
0.771520,-0.000646
0.585630,-0.001924
0.621357,-0.001117
0.876199,0.000090
1.310692,-0.001477
1.915934,-0.000606
2.593805,0.000321
3.307217,0.001368
3.988345,0.000382
4.577580,-0.000611
5.009910,0.001391
5.255605,0.001088
5.288383,0.001474
5.105554,0.001010
4.722979,-0.000470
4.183739,0.000721
3.522117,-0.000616
2.810701,-0.000042
2.113367,0.001345
1.495873,0.001218
1.007715,-0.000374
0.688529,0.000548
0.572218,0.001610
0.666477,0.001407
0.963678,0.001292
1.438405,0.000720
2.046239,0.002115
2.727774,0.000567
3.418839,-0.000960
4.089437,-0.001156
4.638498,-0.000227
5.047910,0.001036
5.268219,-0.001739
5.282592,-0.001473
5.094535,-0.000516
4.716615,-0.001132
4.182976,0.000051
3.533472,0.000294
2.845090,-0.001132
2.159725,-0.000423
1.524746,-0.000655
1.038132,-0.000981
0.705290,-0.000346
0.572230,-0.001725
0.648291,-0.001515
0.917783,-0.001212
1.365442,-0.000790
1.944010,-0.000069
2.605044,-0.000688
3.297225,0.000371
3.964303,0.000212
4.533569,0.001025
4.969512,0.001866
5.233309,0.000568
5.299228,0.000546
5.160758,-0.000255
4.825710,0.000147
4.331098,-0.001220
3.710047,-0.001059
3.035081,-0.000703
2.351085,-0.000716
1.712356,0.000555
1.177251,0.000896
0.796384,-0.000126
0.595196,0.001344
0.594126,0.000603
0.789976,0.001616
1.159126,0.000145
1.677474,0.001126
2.293077,0.000054
2.969558,-0.000090
3.642376,-0.001049
4.256948,-0.000905
4.762545,0.001890
5.117330,0.000346
5.289188,0.001699
5.269218,0.000518
5.058097,0.001876
4.666282,0.000831
4.142541,0.000503
3.523066,0.001627
2.858915,-0.001203
2.192839,-0.001807
1.583002,0.001161
1.092448,0.000469
0.748507,-0.000700
0.582868,-0.000804
0.611014,-0.001016
0.827824,-0.000021
1.209655,0.001524
1.722536,0.000353
2.350831,0.000854
3.006412,-0.000033
3.657763,-0.000311
4.265542,0.000273
4.765409,-0.002080
5.110168,-0.000198
5.287059,-0.001176
5.270060,0.000731
5.072045,-0.000192
4.696417,-0.000506
4.182515,-0.000163
3.559592,0.000338
2.883850,-0.000381
2.210844,0.000760
1.614050,0.000100
1.108045,-0.000150
0.760170,0.000367
0.584463,0.000064
0.606182,-0.000757
0.815635,-0.000966
1.196591,-0.001074
1.718349,-0.001404
2.331549,0.000525
3.002052,0.000125
3.673707,0.002806
4.273489,0.002241
4.767008,-0.000042
5.112523,0.000645
5.288127,0.000281
5.265305,-0.001216
5.049223,-0.000590
4.661712,-0.000811
4.128929,-0.000933
3.510593,0.000714
2.848705,-0.000516
2.195209,-0.000100
1.576748,0.000108
1.084818,0.000535
0.746368,0.001258
0.582139,0.000855
0.609781,0.002352
0.827506,0.001844
1.213239,0.001402
1.745418,0.000883
2.362204,0.000767
3.036217,0.000092
3.711841,-0.000438
4.309925,-0.000257
4.798447,-0.000585
5.136904,-0.000979
5.293188,0.000813
5.254784,0.001860
5.024729,-0.000736
4.614589,0.000146
4.066436,-0.000957
3.413179,-0.001202
2.729423,0.000230
2.051150,-0.001526
1.453764,-0.002520
0.984396,-0.001776
0.682225,-0.001068
0.570886,-0.001012
0.662502,-0.000795
0.945101,-0.001446
1.401269,0.001254
1.984649,-0.000001
2.650235,0.000160
3.360199,-0.000358
4.008065,0.001358
4.582132,-0.000484
5.000596,0.000037
5.247621,-0.000535
5.294734,0.000795
5.139981,0.000251
4.780982,-0.000162
4.264719,0.001365
3.648875,0.001119
2.952260,0.001784
2.273957,0.000363
1.642211,0.002908
1.117949,0.002140
0.757703,0.001632
0.583754,-0.000904
0.613525,-0.000741
0.844761,0.000458
1.252587,-0.001532
1.810264,-0.001016
2.451936,-0.001150
3.141378,0.000693
3.820940,0.001075
4.428765,0.000381
4.897635,0.001619
5.198360,-0.000067
5.302475,0.000352
5.202179,0.000775
4.908097,-0.001357
4.442698,0.000973
3.839826,-0.001240
3.164475,-0.001097
2.471349,-0.001558
1.798438,0.000135
1.243260,0.001554
0.831059,0.001352
0.607584,-0.000156
0.588623,0.001659
0.779837,0.001353
1.161186,0.000740
1.705223,0.000553
2.354568,-0.001071
3.058216,-0.001060
3.760568,-0.000754
4.374720,-0.001172
4.872007,0.000133
5.191040,-0.000243
5.301757,-0.000460
5.198007,-0.000202
4.889066,-0.001086
4.388481,0.001891
3.769547,0.000342
3.072764,0.001465
2.370165,0.000397
1.718545,-0.000387
1.165311,-0.000203
0.781858,-0.002100
0.588588,-0.001041
0.609054,0.000146
0.833638,0.001193
1.244543,-0.000011
1.822197,-0.000214
2.486727,0.002791
3.192966,0.000455
3.883122,-0.000405
4.479349,-0.000015
4.936744,0.001297
5.221446,-0.001143
5.300488,0.000560
5.173348,-0.000453
4.843996,0.000542
4.353236,-0.000300
3.720628,-0.000215
3.034423,0.000015
2.313375,0.000746
1.660773,0.001385
1.126787,0.001661
0.752973,0.001337
0.583753,0.001432
0.617231,0.000521
0.856402,0.001383
1.277220,0.000236
1.862265,0.000601
2.535808,0.000148
3.249651,0.000881
3.939296,0.000316
4.530940,-0.000034
4.982297,-0.000280
5.245487,0.000424
5.294067,0.000533
5.124499,0.000462
4.761266,0.002044
4.227598,0.000814
3.569436,0.002717
2.867274,-0.000109
2.168262,0.000020
1.530319,-0.001079
1.023897,0.000775
0.694970,0.000136
0.571628,0.000923
0.658505,0.001275
0.946773,0.000834
1.421832,0.000579
2.022035,0.000846
2.715285,0.000203
3.420519,0.000559
4.077742,0.000593
4.646823,0.000150
5.045202,0.000583
5.267667,-0.000166
5.283245,-0.000755
5.088757,-0.000617
4.702561,-0.001716
4.161005,0.000101
3.520633,0.001999
2.819849,-0.000516
2.148830,0.000738
1.524887,-0.000452
1.027518,-0.001031
0.703943,-0.000963
0.572917,-0.000871
0.642846,-0.002282
0.911026,-0.002608
1.348607,-0.002956
1.925661,-0.001462
2.595139,-0.002152
3.290049,-0.001050
3.949934,-0.001171
4.536141,-0.000666
4.973302,-0.001456
5.233632,-0.001141
5.299873,-0.002039
5.163498,-0.001258
4.830379,-0.000572
4.338070,-0.001278
3.722969,0.000193
3.033726,0.000769
2.339470,-0.000626
1.686936,-0.000338
1.156596,-0.001502
0.778645,0.001351
0.588739,-0.000143
0.606720,0.001159
0.830869,-0.000276
1.234914,0.000051
1.795851,-0.000620
2.447615,0.000040
3.152367,-0.001163
3.827471,-0.001056
4.423527,0.000148
4.892966,0.000479
5.197359,0.000076
5.303479,0.002108
5.204411,0.002582
4.919403,0.001503
4.453824,0.002770
3.861822,0.001893
3.194839,0.001783
2.499676,0.000419
1.840569,0.000156
1.277188,0.001048
0.856038,0.000497
0.620959,0.000236
0.581169,-0.000026
0.739699,0.000999
1.092921,0.000271
1.600033,0.002025
2.213747,0.001433
2.902365,0.000151
3.580518,0.000400
4.212505,-0.000351
4.729631,0.000138
5.102005,0.000611
5.288064,0.000096
5.264803,0.000841
5.041655,-0.000590
4.641156,0.000184
4.095039,-0.000944
3.435155,-0.000577
2.753783,0.001037
2.060648,0.001521
1.469756,0.001193
0.990602,0.000847
0.680896,0.000130
0.569472,-0.001035
0.663512,-0.001271
0.951708,0.000345
1.409428,0.000360
2.003750,-0.001044
2.665573,-0.002057
3.367765,-0.002012
4.025553,-0.000353
4.583433,0.000185
5.016672,-0.000317
5.253103,0.000986
5.293909,-0.000257
5.125990,-0.001255
4.769522,-0.001232
4.259420,0.000149
3.623955,-0.001072
2.932039,-0.000892
2.256149,0.001137
1.624272,0.000750
1.110007,0.000062
0.753101,0.001461
0.582512,0.000453
0.614246,0.002431
0.848477,0.002055
1.255529,0.002247
1.798585,0.000437
2.446537,0.001823
3.148353,0.001320
3.830230,0.001703
4.413054,0.000476
4.891266,0.001087
5.196549,-0.000505
5.303497,0.001047
5.206537,0.001116
4.912340,0.001859
4.448865,0.000147
3.874328,0.001005
3.196913,-0.000502
2.492260,0.000604
1.838348,0.001143
1.273945,-0.000714
0.856246,0.000733
0.617487,-0.000255
0.582703,0.000378
0.747425,-0.000233
1.108120,0.001887
1.627967,0.001108
2.256324,-0.000309
2.942731,0.000765
3.623549,-0.000200
4.250828,-0.000391
4.773949,-0.000215
5.131357,0.000155
5.294472,0.000535
5.247036,-0.000031
4.985831,-0.001276
4.538427,-0.000614
3.961490,0.001315
3.278134,-0.000994
2.568069,-0.000074
1.892354,0.000368
1.312085,0.000403
0.874801,0.000093
0.624363,0.000855
0.578690,0.001333
0.739061,0.000547
1.093298,0.000128
1.610818,0.000377
2.258537,-0.000063
2.962641,0.000579
3.664095,-0.000210
4.285182,-0.000533
4.805227,-0.000173
5.155654,0.000085
5.298558,-0.000019
5.225584,0.000596
4.947878,0.001394
4.494499,-0.000676
3.913470,-0.001612
3.217744,-0.000285
2.512551,-0.001619
1.845088,-0.000871
1.271077,-0.002141
0.846924,-0.001086
0.612099,-0.001465
0.586975,-0.000566
0.774546,-0.001098
1.167360,0.000542
1.702240,0.000066
2.370666,-0.000029
3.085356,0.000105
3.773578,-0.000551
4.380077,0.000850
4.889102,0.000014
5.200454,0.000693
5.303045,0.001043
5.188713,-0.000485
4.865241,0.000954
4.356350,0.000688
3.738653,-0.000148
3.012387,0.001191
2.294985,-0.000379
1.643191,-0.000701
1.101107,-0.001074
0.731816,0.000477
0.575897,0.001799
0.632370,0.000712
0.906147,0.000399
1.360167,0.001486
1.971719,0.000710
2.660692,0.000446
3.389251,0.000536
4.076656,0.002497
4.627575,0.001425
5.054353,0.001709
5.271566,0.001736
5.278323,-0.000526
5.069047,-0.002008
4.648078,-0.000816
4.081647,-0.000824
3.424347,-0.000456
2.698406,-0.001344
2.001704,-0.000978
1.404566,-0.002293
0.936443,-0.001154
0.651803,-0.001283
0.572691,0.001085
0.713651,-0.000609
1.052022,0.000861
1.568183,-0.000617
2.198923,0.000207
2.891642,0.000493
3.586204,-0.000593
4.233225,-0.000220
4.757965,0.000352
5.123437,0.000439
5.293587,0.000159
5.249664,-0.001200
4.996596,-0.000031
4.560989,0.000352
3.975655,-0.000512
3.297559,0.000009
2.592362,-0.001128
1.915502,-0.000514
1.341963,-0.001372
0.894085,-0.000547
0.634045,-0.001135
0.575728,-0.000002
0.727603,-0.000500
1.080831,-0.000356
1.607507,0.000165
2.235560,0.000337
2.939419,0.001142
3.628406,-0.000793
4.263291,0.001057
4.784462,-0.000103
5.133768,-0.000295
5.295900,0.000259
5.248219,-0.000871
5.005686,-0.000359
4.589890,-0.000398
4.021970,0.000522
3.368545,-0.000361
2.680208,0.000858
2.011874,-0.000739
1.422252,0.001697
0.961655,0.000856
0.667523,0.000965
0.570549,0.001203
0.671359,0.000749
0.960035,0.000942
1.418211,0.001015
1.999496,0.000937
2.657879,0.001761
3.343160,0.001477
3.994604,0.000884
4.552639,0.001499
4.974333,0.001524
5.232333,0.001253
5.301221,0.002615
5.173481,0.000289
4.864676,-0.000164
4.389537,-0.000308
3.792452,-0.001434
3.141016,0.001350
2.461891,-0.001344
1.833182,0.001029
1.280123,-0.001451
0.872742,-0.000730
0.626596,-0.001409
0.575692,0.001248
0.719577,-0.000732
1.047011,0.000980
1.528401,0.002274
2.132386,-0.000718
2.800614,-0.001097
3.484740,-0.003032
4.122930,-0.002558
4.653798,-0.001626
5.039349,-0.002014
5.264043,-0.001860
5.290521,-0.000763
5.124764,-0.000936
4.778248,0.000178
4.275146,0.000820
3.664901,0.001702
2.987625,0.001925
2.313566,0.001691
1.690512,0.001690
1.169387,0.001113
0.792154,0.001653
0.596753,-0.000966
0.591666,-0.000194
0.778038,0.000709
1.145596,-0.000068
1.651951,0.001743
2.269925,0.002632
2.940267,0.001478
3.620590,0.000145
4.224929,0.001800
4.732720,0.000155
5.095168,0.001429
5.281899,0.001137
5.276105,0.000504
5.078438,0.000004
4.709591,0.001272
4.191157,-0.000693
3.563664,0.000467
2.883335,-0.000945
2.210815,-0.000811
1.595896,0.000406
1.095535,0.000858
0.749550,-0.000121
0.581290,0.000841
0.614243,0.000704
0.838351,-0.000007
1.237765,0.000117
1.776657,0.000196
2.420520,0.000699
3.101432,0.000097
3.785230,-0.000326
4.388392,0.000361
4.867156,0.000585
5.182413,0.000846
5.303876,-0.000257
5.216892,0.002915
4.941071,0.001557
4.491014,0.000047
3.903126,0.000985
3.235064,-0.000728
2.545102,0.000039
1.898489,-0.002896
1.323789,-0.000757
0.892830,-0.001428
0.632499,-0.000139
0.575869,-0.000483
0.722100,-0.000349
1.057025,0.001947
1.554593,0.000254
2.167424,0.001925
2.848401,-0.000833
3.529675,0.000209
4.172163,0.000239
4.702125,-0.000644
5.080671,-0.000939
5.280484,-0.000438
5.278097,-0.000623
5.078537,-0.001331
4.695722,-0.000678
4.156979,-0.000843
3.526608,-0.001458
2.841229,0.001288
2.161210,0.001277
1.560943,0.000829
1.064873,-0.000122
0.727886,-0.000523
