Reference detector [V],Primary detector [V]
5.289470,0.001699
5.226091,0.001346
4.966471,-0.000489
4.543176,-0.001116
3.982347,-0.000425
3.332679,-0.000126
2.642004,-0.000380
1.979126,-0.000444
1.398283,-0.000621
0.953833,-0.000219
0.671114,0.000398
0.580735,0.001738
0.688500,0.000801
0.988539,-0.000871
1.452127,0.000180
2.043488,0.001055
2.695676,0.001406
3.369434,0.001630
4.028695,0.001476
4.574149,0.000500
4.983347,-0.001046
5.229797,-0.000430
5.287992,0.000311
5.147298,0.001690
4.825347,0.001761
4.339808,0.000130
3.751022,-0.000582
3.075958,0.000211
2.399425,-0.000253
1.764220,0.000854
1.229980,-0.000976
0.842975,-0.002054
0.621751,-0.000571
0.593249,-0.001607
0.760210,0.000888
1.108008,0.001085
1.606027,0.000700
2.212533,0.000333
2.902682,0.001989
3.563635,0.001190
4.193728,0.001025
4.709873,0.001378
5.083828,0.000908
5.270917,0.000547
5.263855,-0.000807
5.053814,-0.000158
4.665602,-0.000787
4.125556,0.000106
3.502478,-0.001555
2.820009,-0.000290
2.143448,0.000894
1.536953,0.000169
1.042400,0.001950
0.717070,0.001001
0.583152,0.000290
0.650094,0.000128
0.914954,0.000999
1.357264,-0.000714
1.931405,0.000336
2.591558,0.000507
3.288795,0.001239
3.944793,0.000068
4.514747,0.001687
4.959007,0.000444
5.224498,0.002505
5.289488,0.002926
5.155188,0.001436
4.819669,0.000790
4.338190,0.001214
3.736631,0.000521
3.057123,0.000301
2.372039,-0.000881
1.742123,0.001736
1.202155,-0.000637
0.816954,0.000894
0.609894,0.000634
0.602980,-0.000248
0.790388,0.000568
1.171468,0.001579
1.695114,-0.000308
2.330148,0.001680
3.016907,0.000506
3.686258,0.000218
4.310076,0.000648
4.801505,-0.000652
5.135270,-0.000865
5.285965,-0.002034
5.233122,-0.001469
4.987400,0.000099
4.555908,0.000604
3.993836,-0.000800
3.335963,-0.001654
2.642095,-0.000936
1.968342,0.000348
1.385718,0.001180
0.935898,0.000038
0.654877,-0.002917
0.583364,-0.001186
0.716937,-0.002029
1.036662,-0.000601
1.537571,-0.000335
2.156027,0.001622
2.837655,0.000384
3.531674,-0.000988
4.167865,0.001669
4.702181,0.002889
5.088277,0.000689
5.274362,-0.000780
5.260174,0.001480
5.042267,0.000915
4.640868,0.000502
4.093101,-0.000283
3.439169,0.000829
2.742580,-0.000701
2.053007,-0.000868
1.459325,0.000193
0.990992,0.000527
0.687925,0.001139
0.581149,0.000370
0.676945,0.001692
0.966475,0.001240
1.415986,-0.001510
1.991471,-0.000141
2.659215,-0.001256
3.331961,-0.000858
3.994049,0.000116
4.562788,-0.000424
4.987539,-0.000208
5.236029,0.000506
5.289364,-0.000374
5.146173,0.000090
4.804538,-0.000450
4.320366,-0.000884
3.715162,0.000630
3.039825,0.000381
2.360238,-0.001106
1.723919,0.001257
1.187006,-0.001426
0.804439,-0.000921
0.604183,0.001117
0.606170,0.000051
0.805802,-0.000052
1.182871,0.001165
1.712499,0.001702
2.360940,0.002447
3.042984,0.003523
3.711775,0.001219
4.328309,0.000647
4.820586,-0.000027
5.152822,0.001102
5.289896,-0.000530
5.223079,0.000725
4.959559,-0.000161
4.521834,0.000309
3.941581,0.000260
3.278905,0.000516
2.597953,0.000728
1.936147,0.001963
1.367971,0.000144
0.927150,-0.000074
0.660150,0.000803
0.581826,-0.000323
0.711040,0.000689
1.028319,0.000420
1.504245,-0.000794
2.112750,0.000482
2.775605,0.000747
3.469110,0.000340
4.104631,0.000878
4.643457,0.001258
5.042711,0.001425
5.257988,-0.000035
5.276928,0.001091
5.102941,-0.000075
4.741371,0.000023
4.234593,0.000045
3.625234,0.001748
2.953943,0.000881
2.271330,-0.001131
1.659160,-0.001493
1.150339,-0.000163
0.774210,0.000578
0.598066,0.001037
0.615442,-0.000698
0.832480,-0.000426
1.223909,-0.000233
1.759517,-0.000079
2.401629,-0.000735
3.091431,0.000538
3.770792,-0.001149
4.365578,-0.000572
4.843599,-0.000672
5.165649,-0.001243
5.291362,-0.000263
5.216931,0.000192
4.940700,0.001189
4.506720,-0.001188
3.921445,0.000701
3.257772,-0.000749
2.572877,0.000039
1.906173,0.000030
1.334919,-0.000454
0.899290,-0.000725
0.643435,-0.001135
0.585454,-0.000411
0.728566,-0.000783
1.061991,0.000251
1.547563,0.000458
2.159974,-0.000092
