Reference detector [V],Primary detector [V]
5.298182,0.000854
5.215219,-0.000754
4.980308,0.001406
4.592428,0.000562
4.104574,0.000496
3.528190,-0.000408
2.913816,-0.000289
2.304750,0.001463
1.736841,-0.001253
1.248050,-0.001217
0.864119,-0.000695
0.640733,-0.000868
0.573883,-0.001323
0.665848,0.000767
0.914126,-0.000096
1.300508,0.000475
1.799231,-0.002608
2.363865,-0.001212
2.990550,-0.000383
3.601265,-0.001259
4.164399,-0.001023
4.646350,-0.000717
5.010279,-0.000428
5.235045,0.000453
5.296581,0.001098
5.192204,0.001963
4.933057,0.001720
4.534165,-0.000633
4.027384,-0.000322
3.440679,0.000357
2.825808,-0.001222
2.224005,-0.000874
1.646801,-0.000636
1.175364,0.001077
0.819064,-0.000275
0.621080,0.002394
0.577457,0.001352
0.695972,0.002405
0.971649,0.002927
1.381755,0.001643
1.900511,0.001528
2.492099,0.000932
3.113177,0.001519
3.728498,0.001145
4.273714,0.000401
4.734615,0.001032
5.070672,0.000825
5.261497,0.001581
5.288572,0.001255
5.151269,0.002043
4.857979,0.001825
4.429108,0.001889
3.904508,-0.001873
3.317762,-0.000265
2.686409,-0.000158
2.088067,-0.000379
1.546558,-0.000923
1.101393,-0.001739
0.775427,-0.001028
0.599986,-0.002366
0.585637,-0.000836
0.735370,-0.000018
1.026140,-0.000505
1.447411,-0.001068
1.971973,-0.001941
2.566077,0.000211
3.178008,-0.001093
3.783046,0.000245
4.331395,-0.001876
4.778932,-0.000959
5.092355,-0.001249
5.267932,-0.002212
5.285947,-0.002103
5.142079,-0.001400
4.843376,-0.001887
4.417680,-0.000792
3.890041,0.000556
3.287822,0.000384
2.673700,0.000249
2.054504,-0.000228
1.534455,0.000326
1.082061,0.000595
0.772935,0.000372
0.598387,-0.000494
0.589548,-0.000821
0.739581,-0.001130
1.048029,-0.000274
1.478276,-0.001772
2.015418,-0.000392
2.617739,-0.000808
3.232975,-0.000175
3.838441,-0.000828
4.375511,-0.000476
4.812973,-0.000230
5.120870,0.000303
5.281035,-0.000052
5.272604,-0.000982
5.103122,-0.001072
4.784333,-0.001959
4.337361,-0.002610
3.796666,0.000943
3.205252,0.000021
2.582662,-0.000035
1.965167,0.001439
1.438553,0.000878
1.007264,0.000057
0.717840,0.001752
0.582283,0.001937
0.605401,0.000347
0.791062,0.000622
1.120424,-0.000247
1.575252,0.000194
2.127366,-0.000641
2.732426,0.000899
3.358164,-0.000713
3.932311,0.001635
4.458100,0.001782
4.874734,0.001975
5.161318,0.003059
5.289557,0.003655
5.260373,0.003040
5.068263,0.001181
4.737000,0.002723
4.279984,0.001619
3.727674,0.002042
3.120805,0.000812
2.503947,0.000703
1.915028,0.000025
1.395983,0.000875
0.980476,0.001385
0.701409,0.002055
0.577269,0.001535
0.617952,0.001851
0.817511,0.000937
1.163313,0.000465
1.633439,0.000800
2.202874,-0.001225
2.826040,-0.001075
3.439493,0.000569
4.021483,-0.000312
4.529235,0.000506
4.927999,0.001068
5.190887,0.001664
5.295985,0.001920
5.243296,0.002261
5.024689,0.001008
4.673371,-0.000012
4.201605,-0.000424
3.641760,0.000831
3.026483,-0.001791
2.416132,-0.000858
1.828777,-0.000408
1.329408,-0.000840
0.931412,0.001041
0.674323,0.000453
0.572979,-0.000204
0.632084,0.001029
0.840724,0.001319
1.198100,0.000449
1.679322,0.001458
2.239646,-0.000359
2.836583,-0.000046
3.452767,-0.001574
4.026552,-0.002240
4.530734,-0.000839
4.926649,-0.001557
5.192582,-0.000360
5.296537,-0.000168
5.241404,-0.000445
5.029609,0.000587
4.674432,-0.001064
4.191450,-0.000278
3.629878,-0.000792
3.016830,0.000925
2.398606,-0.000446
1.824745,0.001603
1.309457,0.000424
0.920978,-0.000669
0.667053,0.000151
0.572519,0.000893
0.641203,-0.000129
0.863421,0.000831
1.232758,0.001394
1.714551,0.000179
2.289731,-0.000786
2.911281,0.000873
3.517334,0.000030
4.103704,0.000765
4.599614,-0.001155
4.978434,-0.001160
5.219462,-0.000849
5.297973,0.000023
5.214378,0.001203
4.964602,0.001344
4.578897,0.000399
4.076994,0.001261
3.481091,0.001328
2.861391,-0.000605
2.245755,-0.000523
1.677590,0.000222
1.198664,0.001267
0.839885,0.001035
0.625804,-0.001402
0.575777,0.000160
0.693859,0.002774
0.979795,0.000865
1.399077,0.002759
1.929863,0.001923
2.538146,0.001920
3.159167,0.001302
3.778046,0.002076
4.334439,0.000765
4.790120,0.000568
5.109063,-0.000631
5.278653,0.000065
5.273714,-0.000574
5.094791,0.000106
4.756439,-0.001401
4.286141,-0.000497
3.720458,0.000548
3.079328,0.000411
2.433285,0.000769
1.834443,0.000614
1.308237,-0.000895
0.903822,-0.000090
0.654873,0.000244
0.573287,-0.001202
0.661802,0.000228
0.923417,-0.000310
1.335009,0.000952
1.877626,0.000122
2.493158,0.001270
3.138066,0.000765
3.768772,0.001947
4.338733,0.002465
4.806690,0.003392
5.123783,0.000396
5.284696,-0.000404
5.263348,0.002122
5.059273,0.000534
4.701888,0.000817
4.204333,0.000393
3.611053,-0.000747
2.963101,-0.000805
2.314359,-0.000426
1.716519,-0.000810
1.213843,-0.001170
0.834482,-0.000948
0.614828,-0.001930
0.582179,0.000811
0.732646,-0.000855
1.055282,0.000368
1.512868,-0.000428
2.090421,-0.001476
2.722980,-0.001478
3.382855,-0.001559
4.023117,-0.000349
4.549831,-0.001761
4.967640,0.000483
5.219015,0.000268
5.294187,-0.000568
5.188509,0.000102
4.905314,0.000938
4.460731,-0.001270
3.911765,-0.000982
3.269141,-0.000585
2.611741,-0.001411
1.962771,-0.001068
1.404444,0.000939
0.964162,-0.002182
0.680534,-0.002614
0.572356,-0.002059
0.659055,-0.000787
0.921890,0.000432
1.341398,-0.000953
1.877150,0.000181
2.513217,-0.001441
3.186455,-0.002078
3.830188,-0.002248
4.408051,-0.000748
4.872133,-0.001458
5.173115,0.000228
5.296142,-0.002653
5.233703,-0.001340
4.990126,-0.000817
4.577634,-0.000476
4.042210,-0.000050
3.408594,-0.000836
2.742479,-0.000542
2.087052,0.002174
1.515225,-0.000219
1.049309,0.000281
0.724675,0.001798
0.580536,0.001180
0.622880,0.000606
0.847412,0.000724
1.241946,0.001301
1.782827,0.000844
2.404393,0.002150
3.059867,0.001633
3.719110,0.002013
4.300821,0.000407
4.787861,0.000808
5.126888,0.001584
5.286427,-0.000743
5.257171,0.000598
5.039448,0.001101
4.657712,0.000997
4.133748,-0.000284
3.521996,-0.001024
2.850320,-0.000303
2.202405,0.001372
1.603055,-0.000041
1.114536,0.000989
0.768560,-0.000931
0.589250,-0.000102
0.604967,-0.000353
0.805916,-0.000299
1.175376,-0.000953
1.683984,-0.001227
2.268275,-0.000931
2.938341,-0.000191
3.585498,0.000153
4.194522,-0.000473
4.701229,-0.000326
5.065647,0.001397
5.265465,0.000649
5.280902,-0.000849
5.121675,0.000852
4.786265,0.000524
4.299510,0.000600
3.717363,0.002337
3.069729,0.001683
2.409414,0.001146
1.788970,0.001235
1.263973,0.002423
0.868022,0.001670
0.633717,0.002176
0.576290,0.003907
0.702021,0.003389
0.993488,0.001983
1.448242,0.001762
2.002065,0.001228
2.652428,0.001170
3.312811,0.001169
3.938378,0.000294
4.484355,-0.000902
4.919394,0.000346
5.198514,0.001268
5.297779,0.000385
5.215512,0.000757
4.964054,-0.000019
4.552752,0.002500
4.018599,0.000850
3.398838,0.001038
2.736643,0.002378
2.098909,-0.001524
1.520726,-0.001261
1.059368,-0.001448
0.736627,0.000026
0.584609,-0.001708
0.610135,-0.001388
0.813742,-0.001324
1.177185,-0.001895
1.674215,0.000016
2.275006,-0.000277
2.914109,0.000633
3.552418,0.000387
4.146038,0.000666
4.653412,0.000650
5.030251,0.000174
5.249633,-0.000611
5.293277,-0.000470
5.163237,-0.001840
4.863174,0.000105
4.423466,-0.002904
3.886281,-0.000065
3.265422,-0.000054
2.630985,0.000108
2.002274,-0.000169
1.454289,0.000398
1.019229,0.000020
0.716856,0.000242
0.579185,-0.000003
0.618068,0.000359
0.831329,-0.000412
1.199652,0.000097
1.690042,-0.000069
2.276851,-0.000469
2.911895,-0.000449
3.541778,0.000533
4.138334,0.000313
4.635921,0.002291
5.014060,0.000548
5.237995,0.000314
5.296400,-0.000728
5.184774,-0.000224
4.908133,0.000083
4.482482,0.000628
3.952236,0.000535
3.343712,0.000101
2.708170,0.000143
2.088638,0.000047
1.526579,0.001227
1.064086,0.000559
0.743644,0.000365
0.587456,0.000620
0.601918,0.000207
0.786682,0.000611
1.130590,-0.000640
1.604688,-0.001131
2.176526,0.000145
2.806260,0.000736
3.436317,-0.000058
4.039127,-0.001037
4.550039,-0.001490
4.959648,-0.000977
5.212574,0.001082
5.298380,0.000651
5.210968,0.000987
4.961291,0.000564
4.572127,0.000925
4.043001,0.000220
3.453418,-0.000866
2.801838,-0.000928
2.169841,-0.000170
1.607293,-0.000243
1.126281,-0.001714
0.793478,-0.001525
0.604966,-0.000804
0.585855,0.000289
0.741460,0.000333
1.057364,0.000426
1.500284,-0.000794
2.061521,0.001624
2.690544,0.000583
3.328769,0.000139
3.941382,0.000989
4.483883,0.000502
4.910969,0.000305
5.188880,-0.001421
5.297525,0.000820
5.233135,-0.000601
5.000235,-0.001232
4.612184,-0.000059
4.097833,0.000489
3.498460,-0.000047
2.848436,0.000349
2.217569,-0.000025
1.633295,-0.001021
1.146295,-0.000540
0.793244,0.001393
0.603351,0.000066
0.588146,-0.000278
0.749573,-0.001290
1.083698,-0.001918
1.543524,-0.000378
2.114754,0.001792
2.751544,0.002470
3.391724,0.000190
3.998391,-0.000047
4.545540,0.000931
4.956394,0.001119
5.212788,0.001257
5.297940,-0.000310
5.202305,-0.001869
4.935456,0.000016
4.516750,-0.000003
3.980137,0.000315
3.353250,-0.000294
2.703702,-0.001243
2.078294,0.000820
1.495031,0.001586
1.034171,0.000048
0.725496,-0.000047
0.580478,0.001105
0.618201,-0.000976
0.840471,-0.000860
1.222788,-0.000159
1.740193,0.000430
2.338619,0.000009
2.985815,-0.000237
3.633018,-0.000590
4.226609,0.000098
4.730538,-0.000202
5.086922,0.000461
5.273205,0.001269
5.278954,0.000960
5.107167,0.000035
4.764609,0.000377
4.284874,0.000530
3.704875,0.000642
3.062228,0.000744
2.414214,0.000785
1.794188,0.000284
1.265499,-0.000648
0.873611,0.000048
0.636215,0.000391
0.574193,0.001360
0.691635,0.000350
0.985686,0.000414
1.426587,0.001521
1.982155,-0.000370
2.623220,0.000226
3.278638,0.001532
3.901698,-0.000254
4.450422,0.001012
4.891999,0.000730
5.182709,0.000459
5.296863,0.000396
5.228292,0.000629
4.985584,0.000061
4.570221,0.000190
4.056547,-0.001411
3.440438,-0.000069
2.793190,-0.000101
2.168144,0.000194
1.590851,-0.001583
1.109130,-0.000487
0.766381,0.000085
0.592734,-0.000556
0.597135,0.000681
0.770545,0.001122
1.108149,0.001281
1.568254,-0.000262
2.139199,-0.000296
2.776659,0.001097
3.426114,0.001872
4.016857,0.001169
4.552571,0.000197
4.954760,0.000316
5.211134,0.000690
5.298392,0.000538
5.210872,0.001264
4.964564,0.000547
4.565189,0.002336
4.049132,0.001255
3.439052,0.000378
2.805013,0.000312
2.167912,-0.000367
1.607436,-0.001716
1.128932,-0.001167
0.790114,0.000191
0.606164,-0.001785
0.582566,-0.000617
0.725919,-0.001342
1.030041,-0.000817
1.469326,0.000656
2.008888,-0.000782
2.622929,0.000471
3.252756,0.000032
3.859768,0.000642
4.392535,0.000054
4.842693,0.000334
5.140119,-0.000473
5.285218,0.000350
5.267171,-0.000407
5.085333,0.000781
4.752193,-0.000152
4.289224,0.000656
3.740444,0.002048
3.131678,-0.000055
2.491359,0.001764
1.900708,0.001698
1.386635,0.000375
0.965468,0.000819
0.695484,0.001243
0.575292,-0.000815
0.624306,-0.000730
0.831061,0.000698
1.182101,0.000962
1.661932,-0.000693
2.222342,0.000545
2.833151,-0.000504
3.453763,0.000032
4.029427,0.001251
4.538926,0.000309
4.936130,0.000521
5.194477,0.000472
5.298153,0.000078
5.237240,0.000696
5.016872,-0.000067
4.658177,-0.000748
4.182637,-0.000411
3.616464,-0.000776
3.004596,-0.001556
2.380948,-0.000105
1.802489,0.001730
1.299071,0.001207
0.912158,0.001428
0.665435,0.002581
0.572040,0.000387
0.640407,0.002013
0.866765,0.000280
1.231223,0.000848
1.716376,0.000456
2.285319,0.001320
2.912823,-0.000346
3.529469,-0.001439
4.112956,-0.000372
4.612646,0.000377
4.986557,0.001363
5.220325,-0.000300
5.299647,0.000663
5.212801,-0.000220
4.962645,-0.000909
4.570062,-0.000323
4.065549,-0.000987
3.485562,-0.000070
2.850308,-0.000667
2.229179,-0.000008
1.653473,-0.000661
1.173321,0.002170
0.816612,0.000648
0.614932,0.002071
0.578589,0.001245
0.707226,0.001716
0.994479,0.001639
1.423754,0.000630
1.952758,0.001780
2.559303,0.001626
3.197730,0.000139
3.814480,0.000176
4.368671,-0.000473
4.813718,0.000354
5.130087,0.001855
5.283483,0.000859
5.269235,0.001206
5.083759,0.000626
4.738267,-0.000146
4.261120,0.000188
3.688500,0.000240
3.060764,0.000896
2.419322,-0.001301
1.820173,-0.000206
1.308124,-0.000114
0.905778,0.000124
0.653566,-0.000892
0.572096,0.000680
0.667987,-0.000248
0.934336,-0.000066
1.342382,0.000880
1.882123,-0.000307
2.509758,0.000846
3.152272,0.001063
3.786504,0.000604
4.351356,-0.000003
4.812386,0.000445
5.132730,0.000423
5.288061,0.000351
5.261405,-0.001418
5.063785,-0.001087
4.699316,0.000500
4.207502,-0.000383
3.628109,0.000279
2.977488,0.000957
2.322502,-0.000739
1.718023,-0.000705
1.213977,0.000850
0.839988,0.000761
0.619817,-0.000320
0.579668,0.001194
0.717940,0.000863
1.029460,0.000407
1.489121,0.000971
2.056171,0.002313
2.684776,0.002247
3.336093,0.001392
3.949175,0.000871
4.503561,0.001668
4.931314,0.002350
5.201375,-0.000480
5.298961,0.001653
5.213726,-0.000463
4.951008,0.000504
4.539379,-0.001387
3.990420,0.000474
3.379780,0.000281
2.722349,0.001979
2.081551,0.002675
1.501423,0.002233
1.040516,0.000346
0.726321,-0.000023
0.581948,-0.001069
0.614550,-0.000767
0.836930,0.000288
1.218357,-0.000575
1.729497,0.000064
2.344331,0.000915
2.992565,0.000076
3.647557,0.001314
4.240988,0.000751
4.734856,0.001217
5.089161,0.002332
5.272733,-0.000540
5.278488,0.000078
5.101743,0.001139
4.754137,-0.001138
4.270530,0.000878
3.677014,0.001804
3.030399,-0.000641
2.366576,0.001531
1.756123,-0.000307
1.241628,-0.001553
0.852319,0.000688
0.628312,0.000982
0.577469,0.000236
0.713950,0.001236
1.018085,-0.000020
1.476518,-0.000519
2.044244,0.000381
2.674879,-0.001510
3.332787,0.000309
3.967324,-0.000445
4.507919,0.000577
4.923726,-0.000665
5.200937,0.000568
5.297167,-0.000302
5.213612,0.002197
4.954151,0.000937
4.539362,-0.000008
4.003726,0.001042
3.387029,-0.000130
2.738765,-0.001233
2.102033,-0.002008
1.521190,-0.002069
1.056463,-0.002705
0.733592,-0.002577
0.583237,0.000181
0.604156,-0.000822
0.807787,0.000401
1.171085,0.000746
1.659059,0.000085
2.242895,-0.000147
2.888300,-0.000228
3.526807,0.000325
4.124170,0.000002
4.632226,-0.001068
5.007897,0.000524
5.241191,-0.000616
5.295697,-0.000779
5.175493,-0.001099
4.888187,-0.001362
4.457525,-0.000888
3.912266,-0.000523
3.300146,0.000497
2.660085,0.000371
2.046284,0.002006
1.482881,0.002501
1.029762,0.001555
0.721431,0.003023
0.580211,0.000470
0.612819,-0.000394
0.814132,0.000404
1.173561,-0.000572
1.663248,0.001167
2.240819,0.001547
2.853416,0.002462
3.497270,0.003861
4.084224,0.002314
4.596993,0.001260
4.987970,0.001480
5.228960,0.001100
5.298473,0.001809
5.196214,0.000621
4.921490,0.000889
4.512630,0.001020
3.986392,0.000529
3.367382,0.001333
2.727100,0.000296
2.101790,0.000436
1.554897,0.001017
1.084449,0.000224
0.760947,-0.000639
0.591026,-0.000020
0.593560,-0.001200
0.765763,-0.002102
1.087888,-0.001621
1.540035,-0.000887
2.116183,-0.000537
2.735155,-0.001159
3.372550,-0.002055
3.973030,-0.001680
4.501502,-0.000293
4.918314,0.000096
5.185543,-0.000213
5.296814,0.000175
5.235365,0.000596
5.008201,0.000495
4.635919,-0.000413
4.133864,-0.000764
3.554684,0.000306
2.934951,-0.001664
2.292870,-0.000789
1.708787,-0.000483
1.222394,-0.001671
0.847399,-0.000916
0.629326,0.001564
0.573602,0.000767
0.690423,-0.000074
0.976400,0.000266
1.399000,0.000729
1.928799,0.001466
2.531565,0.000882
3.169166,0.001719
3.780673,0.000881
4.347207,0.000131
4.811226,0.000715
5.123147,0.001156
5.285322,0.002002
5.270005,0.001690
5.085941,0.002011
4.741993,0.002207
4.264533,0.000494
3.684529,-0.000156
3.041233,0.001278
2.399435,-0.000473
1.804502,-0.001199
1.282424,-0.001712
0.886753,-0.001268
0.646020,-0.001675
0.572895,-0.000814
0.672019,-0.000871
0.930666,-0.001004
1.342591,-0.000602
1.874221,-0.001072
2.487864,-0.000363
3.133773,-0.001522
3.767244,-0.000518
4.340219,-0.001468
4.803210,-0.001019
5.128235,0.000289
5.285376,0.000396
5.267619,0.001008
5.074935,-0.000361
4.719202,0.000143
4.230786,0.000069
3.647657,0.001376
3.008297,0.002471
2.379332,0.003253
1.774041,0.000611
1.255080,0.001254
0.859560,0.001417
0.628534,0.001808
0.575045,0.000920
0.702108,0.001701
1.006705,0.002704
1.453420,0.000082
2.016662,0.001424
2.660210,0.001917
3.322823,0.000331
3.952939,0.000272
4.509061,0.001262
4.937281,-0.000750
5.208684,0.000111
5.299005,0.001293
5.203672,0.000238
4.929841,-0.000293
4.504484,-0.000984
3.942183,-0.001992
3.304394,-0.001124
2.634143,-0.001583
1.987315,-0.001226
1.417566,0.001374
0.966775,0.001395
0.678322,0.000043
0.573207,0.000296
0.655199,0.000154
0.923440,-0.002138
1.348480,-0.001137
1.917100,-0.000539
2.550698,-0.000188
3.216842,-0.000870
3.874118,-0.000071
4.451558,0.000405
4.906876,0.000784
5.193350,0.001954
5.297595,0.001820
5.212565,0.001046
4.939598,0.000279
4.499524,0.000647
3.934474,-0.000646
3.286510,0.000007
2.613335,0.000286
1.962286,0.000569
1.397094,0.000908
0.949484,0.001298
0.667323,0.000071
0.573516,0.000770
0.676531,0.000964
0.966037,0.000445
1.420118,0.000725
2.004450,-0.000417
2.662491,0.001238
3.342990,0.000224
3.989817,-0.000600
4.545473,0.000595
4.976278,-0.000464
5.233816,-0.000061
5.294034,-0.000724
5.157475,-0.002039
4.834235,0.000005
4.342104,0.000984
3.736051,0.001251
3.062851,0.002063
2.381733,0.001969
1.736420,0.000608
1.207983,0.001012
0.816901,0.000909
0.605069,0.000907
0.590828,-0.000059
0.779227,0.001239
1.144812,0.001443
1.663409,0.000890
2.289188,0.001735
2.974920,0.000404
3.662626,0.000942
4.290790,0.001917
4.784475,0.001518
5.131547,0.001622
5.290959,0.000423
5.246712,-0.000196
5.009877,-0.000542
4.586746,0.000296
4.024122,-0.000056
3.381244,-0.001020
2.697761,-0.000277
2.028118,-0.000764
1.438215,0.001214
0.979464,0.000272
0.680417,0.001053
0.573732,0.000075
0.664384,-0.000481
0.945956,-0.001414
1.395105,0.000799
1.969442,-0.000912
2.629599,-0.001115
3.325323,-0.000358
3.983417,0.001254
4.539764,-0.000988
4.972990,0.000467
5.232018,0.000411
5.296254,0.002270
5.163591,0.002409
4.848547,0.001317
4.373249,0.000964
3.772313,0.001338
3.104355,0.000338
2.423043,0.000727
1.786959,0.000100
1.243121,0.000880
0.843714,-0.000587
0.615544,-0.000519
0.584159,0.000174
0.748528,0.001127
1.095850,0.001121
1.597300,0.001788
2.213500,0.001781
2.878817,0.001119
3.564889,0.000446
4.191835,0.000373
4.704189,0.000067
5.079070,-0.002187
5.276147,-0.000305
5.272567,-0.000914
5.075603,-0.000370
4.703740,-0.001868
4.177177,-0.000942
3.554249,-0.000169
2.883546,0.000938
2.215743,0.000903
1.614957,0.000073
1.108093,0.000186
0.757189,-0.000642
0.586891,0.000297
0.609039,-0.000558
0.827492,0.000203
1.215373,0.000056
1.735454,-0.000529
2.372099,-0.000458
3.040218,0.001067
3.698882,0.000426
4.302792,0.001481
4.794449,0.001943
5.137663,0.001593
5.291022,0.000045
5.251070,0.001100
5.022010,0.001382
4.627418,0.000830
4.099160,0.001831
3.473158,0.000781
2.786281,0.002246
2.121262,0.000071
1.531913,0.000506
1.048444,0.000627
0.718267,0.002429
0.578473,0.001308
0.631358,0.001170
0.873367,0.000353
1.290630,0.001400
1.852988,0.001132
2.496946,0.001162
3.175528,-0.000743
3.834322,0.000011
4.421029,0.000743
4.883811,-0.001124
5.185631,-0.000603
5.299257,0.000294
5.216859,0.000782
4.948815,0.000369
4.519037,0.001634
3.949412,0.001735
3.290995,0.000266
2.603342,-0.000769
1.946220,-0.001179
1.382640,-0.002076
0.939474,-0.001984
0.664201,-0.000819
0.573968,-0.000921
0.677232,-0.001160
0.966981,0.000102
1.426095,0.000249
1.999020,0.001409
2.656883,0.002874
3.321552,-0.001409
3.959411,0.000154
4.522724,0.000615
4.953218,-0.000093
5.221447,-0.001634
5.297824,-0.001259
5.177171,-0.000278
4.878095,0.000534
4.422296,0.000496
3.833549,0.000912
3.168342,0.001756
2.478998,0.002088
1.833400,0.003737
1.282846,0.002305
0.870497,0.002496
0.629596,0.001211
0.577495,0.001483
0.716799,0.001462
1.042140,0.000789
1.521427,0.001704
2.123217,0.001666
2.798230,0.000163
3.488100,0.000012
4.128337,-0.000194
4.664348,0.000367
5.056887,-0.002009
5.268414,0.000170
5.279826,0.000040
5.093759,-0.000223
4.729171,0.000633
4.208036,0.000545
3.583204,0.000113
2.900553,0.000138
2.226277,-0.000696
1.599747,0.000903
1.092349,0.001585
0.745382,0.001684
0.583100,0.001336
0.622981,0.001650
0.858988,0.001711
1.268905,0.001289
1.829744,-0.000418
2.475245,0.000002
3.174450,-0.000881
3.845268,-0.000404
4.435227,-0.000270
4.899049,0.000273
5.193639,-0.000084
5.298599,0.000451
5.200469,-0.000615
4.903809,0.000274
4.447276,0.001966
3.855860,0.001217
3.186612,0.001231
2.497443,0.000269
1.842859,0.000613
1.286398,0.000482
0.865289,-0.000193
0.625944,-0.000400
0.580917,-0.000756
0.741851,-0.000152
1.091703,0.000736
1.594920,0.000740
2.220322,-0.000509
2.907895,0.000755
3.597817,0.001291
4.234098,0.001664
4.753198,-0.001478
5.114964,-0.000502
5.285153,0.000148
5.255716,-0.000029
5.020627,0.000541
4.608682,-0.001301
4.052375,0.001272
3.392983,0.000544
2.689816,0.000845
2.012378,0.002734
1.416873,0.001456
0.960683,0.001040
0.667592,0.000644
0.573082,0.000764
0.684073,-0.000484
0.988669,-0.000359
1.468509,-0.001222
2.066497,0.000563
2.760719,0.000276
3.456253,0.000397
4.101189,-0.000471
4.649416,0.000960
5.051736,0.001947
5.267184,0.001288
5.278011,0.001098
5.082605,0.000315
4.688704,0.000439
4.146093,-0.000648
3.499202,-0.000260
2.809392,-0.001775
2.121053,-0.000666
1.506752,-0.000751
1.020615,0.000881
0.698470,-0.000071
0.573019,0.000417
0.658176,0.001928
0.938501,0.001091
1.389613,0.001428
1.975478,0.003325
2.655591,0.001619
3.338984,-0.000885
4.003630,0.001184
4.585971,0.001138
5.008568,-0.000166
5.252039,-0.001111
5.288517,-0.001065
5.118193,-0.002363
4.758625,-0.002149
4.231475,-0.001688
3.614203,-0.001614
2.929969,0.000539
2.238749,-0.001252
1.608264,0.000140
1.090359,-0.001344
0.745661,-0.000962
0.581733,-0.001264
0.623022,-0.002122
0.869173,-0.001833
1.290785,-0.001811
1.855402,-0.000935
2.501729,-0.001315
3.178197,-0.001392
3.861924,0.000361
4.453707,0.002082
4.918471,0.001108
5.205283,-0.000589
5.298177,-0.000432
5.186965,0.000219
4.888277,0.000780
4.421308,-0.001047
3.839869,-0.000058
3.163830,0.000174
2.472144,-0.000095
1.823899,-0.000605
1.266821,0.000819
0.859027,0.000594
0.622758,0.000599
0.579700,-0.000913
0.733568,0.000138
1.076588,0.000069
1.572466,0.000072
2.181551,-0.000942
2.836986,-0.001118
3.521138,-0.001639
4.155622,-0.000651
4.683809,-0.000830
5.064596,-0.001655
5.267899,-0.000219
5.277548,-0.000130
5.097582,0.001818
4.734820,0.001065
4.218346,0.000132
3.591914,0.001035
2.909135,-0.000143
2.236243,0.002219
1.623823,0.000749
1.127714,0.000651
0.767862,0.001288
0.590811,0.001135
0.605289,0.001412
0.812462,0.001214
1.195264,0.001704
1.722758,0.002602
2.348238,0.002598
3.016826,0.002051
3.667341,0.000998
4.277311,0.001139
4.774632,0.001187
5.120612,-0.000590
5.286909,0.001298
5.262827,0.001777
5.047279,0.000847
4.661722,0.001435
4.127486,0.001683
3.503207,0.001040
2.828653,0.002270
2.163000,0.001490
1.566935,0.001458
1.078656,0.001214
0.741491,-0.001568
0.581277,0.000005
0.616498,-0.001585
0.838774,-0.000509
1.235198,-0.000862
1.770251,-0.000982
