Reference detector [V],Primary detector [V]
4.272296,-0.001809
4.671674,-0.002237
4.975772,-0.001405
5.192124,-0.000979
5.287881,0.000510
5.265055,0.000999
5.124368,0.000556
4.872966,-0.000098
4.524494,0.000123
4.108752,0.001084
3.608930,0.000380
3.080953,0.001074
2.543908,-0.000241
2.027682,-0.000838
1.554665,-0.000953
1.154124,-0.002385
0.853971,-0.001568
0.651188,-0.000654
0.573370,-0.000232
0.621613,0.001297
0.792950,0.000669
1.086092,0.000546
1.475512,0.000224
1.950246,-0.000587
2.473361,-0.000893
3.032511,-0.000508
3.583321,-0.000648
4.100458,0.000062
4.563323,0.000154
4.922340,0.000491
5.164871,0.002466
5.285249,0.002738
5.268331,0.001622
5.116467,0.001223
4.834784,0.000635
4.445928,0.000190
3.968292,-0.000067
3.452038,-0.000618
2.882344,0.000713
2.305735,-0.001091
1.772426,0.000189
1.317178,-0.001257
0.951162,0.000779
0.701282,0.000476
0.583091,0.000172
0.602240,0.000412
0.754476,0.000632
1.038850,0.000360
1.434158,0.000148
1.918038,-0.000891
2.462561,-0.000828
3.040560,0.000367
3.613294,-0.000925
4.159975,0.000492
4.617392,0.001304
4.972600,0.000798
5.202571,0.001781
5.292428,0.000109
5.237159,0.000701
5.040335,0.000312
4.714155,0.000432
4.265393,-0.000214
3.729189,-0.000969
3.148007,-0.000407
2.542202,0.000337
1.970632,-0.000357
1.447102,0.000826
1.039049,0.000146
0.743651,0.001703
0.591650,0.002530
0.596156,0.001174
0.755815,0.001999
1.059500,0.001515
1.495869,0.001979
2.023771,0.000600
2.614182,-0.000563
3.232651,0.000749
3.836221,0.000379
4.371010,-0.000696
4.812406,-0.001494
5.121177,-0.000604
5.275092,-0.000064
5.267703,0.000882
5.095474,-0.000543
4.767302,-0.000707
4.314779,-0.001619
3.766203,-0.000351
3.161277,-0.000283
2.536262,0.000158
1.934718,-0.000366
1.405931,0.000088
0.985632,0.000228
0.705451,-0.000955
0.579621,0.000389
0.621157,0.000250
0.823465,-0.000200
1.180961,-0.000536
1.659489,-0.000959
2.228714,-0.000227
2.851600,-0.000810
3.489399,-0.000518
4.083148,-0.001472
4.596135,0.000330
4.984276,0.000754
5.224919,-0.003075
5.290073,-0.001831
5.176454,-0.000719
4.894219,-0.000320
4.467453,0.000517
3.911024,0.001223
3.276779,0.000466
2.626513,-0.000025
1.992799,0.000080
1.434058,0.000630
0.985313,-0.000097
0.693473,-0.000603
0.577011,0.001503
0.649232,0.001089
0.900483,0.001631
1.310208,0.001086
1.866707,0.000413
2.487048,0.000865
3.162526,0.002651
3.814146,0.001314
4.402805,0.002746
4.868412,0.000599
5.168106,-0.000028
5.288655,0.000047
5.213866,0.000537
4.950121,-0.000387
4.514784,0.000371
3.952984,0.000140
3.297787,-0.000707
2.623711,0.000267
1.974949,0.000756
1.406792,0.000218
0.955068,0.000871
0.672632,0.000835
0.574863,0.000444
0.677324,0.001320
0.964952,-0.000921
1.412784,-0.000331
2.007138,0.001005
2.673349,-0.000273
3.360650,0.000563
4.018049,-0.000274
4.572435,0.000432
4.994718,-0.000262
5.238693,0.001056
5.282945,0.000833
5.124243,0.001599
4.771313,0.000319
4.265573,-0.000804
3.646791,-0.000182
2.947783,-0.000253
2.254381,-0.000449
1.622999,-0.000010
1.108038,-0.001973
0.748073,0.000232
0.585709,-0.000247
0.629923,0.000787
0.878579,-0.000386
1.309966,0.000398
1.874841,0.000920
2.546808,0.000862
3.241694,0.000463
3.913179,0.001204
4.506197,0.000098
4.955764,0.000024
5.222733,-0.000604
5.286684,-0.000542
5.139813,0.001682
4.798802,0.000114
4.296064,-0.000023
3.679402,0.000305
2.991748,-0.000102
2.301278,0.002052
1.663524,-0.000116
1.144348,0.001539
0.771021,-0.000775
0.590449,0.000332
0.616686,0.000396
0.847061,-0.000466
1.255487,-0.001132
1.809412,-0.001109
2.464740,0.000248
3.162901,-0.001146
3.833282,-0.000805
4.422152,-0.000073
4.887827,-0.002106
5.187081,-0.000560
5.291169,-0.000648
5.193525,-0.001142
4.897765,-0.001082
4.436455,-0.000433
3.842253,-0.001121
3.168375,-0.000322
2.480192,-0.000528
1.823555,-0.002711
1.269291,0.000393
0.856418,0.000613
0.622354,0.000238
0.586550,-0.001458
0.756294,0.000019
1.108220,-0.000334
1.618267,-0.002138
2.240364,-0.000369
2.933025,0.000747
3.623284,0.000167
4.245249,-0.000368
4.759157,-0.000795
5.114189,-0.001534
5.280296,0.000310
5.243652,0.000453
5.009504,0.000893
4.597320,0.001791
4.043518,0.000656
3.391505,0.001371
2.696276,0.000327
2.026304,0.000997
1.436644,0.000399
0.974346,0.001130
0.677682,-0.000518
0.575686,0.001683
0.668311,-0.000515
0.945438,-0.000578
1.399665,-0.000286
1.982460,0.001405
2.634031,0.001033
3.320376,0.002283
3.963025,0.000845
4.536178,-0.001196
4.957813,0.000059
5.217819,0.001286
5.290421,0.000646
5.173986,-0.000662
4.872641,0.000326
4.409440,0.000566
3.821224,0.000392
3.166137,0.001010
2.494714,0.000523
1.848272,0.002291
1.306052,0.000870
0.891521,0.000166
0.642702,-0.000165
0.576744,0.000810
0.703561,0.001304
1.002304,-0.001601
1.463143,-0.001111
2.030838,-0.000371
2.685036,-0.000798
3.348013,-0.000037
3.989055,-0.000929
4.548111,-0.000464
4.952004,0.000588
5.213553,0.001962
5.289616,0.000150
5.183558,-0.001323
4.899786,-0.000504
4.451066,0.000118
3.888407,0.000039
3.258882,0.000687
2.580475,-0.000743
1.944740,-0.001967
1.387601,0.000022
0.958530,0.000765
0.679116,0.001149
0.575043,0.000740
0.649149,-0.000216
0.911108,0.000178
1.328619,0.000833
1.880497,0.001336
2.501884,-0.000086
3.152677,-0.000226
3.789846,-0.000123
4.365897,-0.000203
4.823455,-0.000049
5.139705,0.000638
5.284315,-0.001454
5.246005,0.000569
5.034368,0.000937
4.662673,0.001784
4.162473,0.000379
3.557192,0.001058
2.915117,0.001530
2.268512,0.000493
1.683717,0.000150
1.185712,0.000769
0.818150,0.000312
0.613814,0.000361
0.584326,0.000119
0.731597,0.000720
1.044840,0.000297
1.488967,0.001225
2.035591,0.000542
2.662709,0.000502
3.304710,0.000348
3.909910,-0.000740
4.449858,0.000516
4.876570,-0.001499
5.165644,0.000319
5.289049,-0.001336
5.241396,-0.001031
5.023812,-0.000378
4.663544,-0.000056
4.171641,0.000590
3.589328,0.001247
2.957828,0.000557
2.320266,0.000651
1.750718,-0.000811
1.250866,-0.000445
0.868641,-0.001252
0.641144,-0.001055
0.575475,-0.000658
0.683393,-0.000767
0.947010,-0.002206
1.353598,-0.001675
1.887284,-0.000262
2.473443,-0.000160
3.096087,0.000501
3.726645,0.001680
4.282480,0.001868
4.748328,0.002344
5.082752,0.000794
5.262372,0.002177
5.280478,0.002110
5.135996,0.001934
4.838101,0.001746
4.419970,0.000690
3.876426,-0.000847
3.289648,0.001645
2.659467,0.001384
2.067323,0.003454
1.522815,0.002171
1.080722,0.001317
0.761985,0.001486
0.597127,0.002066
0.589236,0.000763
0.735224,0.000176
1.027981,0.000267
1.443886,-0.001209
1.966375,-0.000772
2.544810,-0.000240
3.146693,0.000026
3.743003,0.000387
4.276184,0.000704
4.724110,0.001572
5.055111,0.000484
5.248378,0.001765
5.289308,0.000784
5.182761,-0.000111
4.933837,-0.001176
4.549209,-0.001868
4.065169,-0.001743
3.509822,-0.001420
2.912672,-0.001051
2.323115,-0.001066
1.774382,-0.000532
1.296222,-0.000560
0.920866,-0.000089
0.677656,0.000957
0.576027,-0.000178
0.623666,0.000424
0.819580,0.000065
1.143703,0.000535
1.579525,-0.002261
2.098221,-0.001947
2.673894,0.000579
3.260057,-0.000961
3.829393,0.000397
4.337985,-0.001132
4.768140,0.000622
5.073192,0.000163
5.252383,0.001290
5.289712,-0.001568
5.184224,0.000656
4.942268,-0.000228
4.580189,-0.000253
4.108513,-0.000361
3.580623,-0.000510
3.006906,-0.000982
2.425559,-0.000598
1.885941,-0.001761
1.399503,-0.000728
1.021096,0.000271
0.737539,-0.000296
0.596491,-0.000111
0.586175,0.000091
0.716445,-0.000030
0.973996,-0.000429
1.352093,0.000398
1.825622,0.000299
2.358734,-0.001168
2.918747,-0.001434
3.490657,-0.000529
4.021134,0.000033
4.489734,-0.001517
4.865882,-0.002675
5.135273,-0.000953
5.274581,0.000190
5.279585,-0.001017
5.150393,0.000069
4.892028,0.000804
4.527302,0.000501
4.064305,0.001591
3.524489,0.001197
2.957493,-0.000205
2.390089,0.000537
1.851752,0.000987
1.375335,0.001950
0.996934,0.000971
0.730930,0.001245
0.589626,0.002297
0.591887,0.002195
0.732644,0.002737
0.999834,0.001392
1.383002,0.000725
1.862609,0.002156
2.410680,-0.000257
2.973109,0.002033
3.560375,0.001915
4.094129,-0.001115
4.554449,0.001049
4.925678,0.001452
5.171667,0.000972
5.287796,0.001143
5.260798,-0.000292
5.088901,0.000426
4.788702,-0.001092
4.380144,-0.001835
3.880638,-0.000650
3.325289,-0.001255
2.756962,-0.001241
2.180655,-0.001475
1.652828,0.000071
1.204830,-0.001885
0.859483,-0.000491
0.645966,0.000355
0.572957,0.000827
0.646087,0.000056
0.857852,0.001088
1.192436,0.002258
1.644443,0.001618
2.165262,0.000752
2.742770,0.001243
3.337259,0.001115
3.887127,0.001510
4.397878,0.001766
4.811623,0.001787
5.107745,0.000775
5.268661,0.001055
5.281409,0.002460
5.145266,0.002103
4.865162,0.002304
4.475458,0.001992
3.977281,0.001761
3.412731,0.001293
2.824639,0.001375
2.231211,0.000088
1.683177,-0.000770
1.229795,-0.000075
0.867611,-0.001511
0.645651,0.000511
0.572864,-0.000220
0.658083,0.000196
0.892697,0.000350
1.262394,-0.000199
1.728282,-0.000415
2.290751,-0.000942
2.893122,0.000102
3.504573,-0.000881
4.085155,-0.000829
4.565478,-0.001207
4.951579,-0.002255
5.198945,-0.002221
5.293861,-0.002278
5.228084,-0.000089
5.009273,0.000704
4.649504,-0.000575
4.172853,-0.000287
3.616647,-0.000390
3.023419,0.000439
2.400406,-0.000483
1.825031,-0.000276
1.322227,-0.000701
0.933918,0.000176
0.681995,0.000638
0.575902,-0.000277
0.630232,0.000780
0.846824,0.002358
1.207220,0.001031
1.680748,0.002383
2.237207,0.002245
2.840629,0.001987
3.462970,0.001666
4.023651,0.000441
4.533812,0.000045
4.928819,0.000976
5.180403,0.000911
5.289770,0.000880
5.243693,0.001957
5.034110,0.000796
4.685879,0.001876
4.210564,0.000852
3.636707,0.001319
3.035763,0.002181
2.427171,0.000574
1.837067,0.001190
1.328279,0.000245
0.929964,0.000598
0.674130,-0.000360
0.574851,-0.000018
0.640596,-0.001115
0.863117,-0.001045
1.222931,-0.001406
1.711160,-0.001041
2.288516,-0.000505
2.910624,-0.000362
3.525729,0.000361
4.100172,-0.000586
4.599301,-0.001726
4.979608,-0.001405
5.212958,-0.001910
5.293422,-0.001400
5.210018,-0.001162
4.969832,-0.001592
4.599601,-0.001795
4.101073,-0.001968
3.530596,-0.000477
2.910960,-0.000128
2.304295,0.001210
1.738457,-0.000087
1.252211,-0.000338
0.881157,-0.000334
0.649038,-0.000482
0.573686,0.001735
0.655170,0.000368
0.893439,-0.000781
1.262668,0.001026
1.743727,0.000511
2.298812,0.002359
2.904440,0.002153
3.506769,0.001970
4.074787,0.000933
4.572324,0.000793
4.950344,0.001100
5.198172,0.001265
5.293890,-0.001388
5.230156,0.000761
5.001791,-0.001281
4.647263,-0.000122
4.179983,-0.001143
3.629459,-0.000281
3.023397,0.000244
2.412966,-0.001538
1.836234,0.000358
1.335587,0.001270
0.941249,0.000943
0.684578,0.001362
0.575257,0.000584
0.628303,0.000142
0.837432,-0.000563
1.186952,-0.000987
1.659999,-0.000576
2.218550,-0.001029
2.826349,-0.001418
3.439271,-0.000555
4.024748,-0.000600
4.526091,0.000910
4.926859,0.000844
5.188088,0.001259
5.293163,-0.000442
5.234788,0.000143
5.014125,-0.000481
4.661777,0.000863
4.182291,-0.000556
3.632017,0.000018
3.014839,0.000306
2.409582,-0.000124
1.836360,0.000238
1.332600,0.000891
0.938037,0.000280
0.682327,0.000843
0.576178,0.001286
0.628411,0.000810
0.836751,-0.001254
1.183204,0.000646
1.665546,0.001872
2.218455,0.000232
2.821139,-0.000526
3.436309,0.001088
4.006960,-0.000428
4.513372,-0.000361
4.910967,0.000791
5.179271,0.000527
5.290847,0.001238
5.244059,0.000376
5.041838,0.000150
4.698698,-0.001105
4.228793,-0.000966
3.677348,-0.000071
3.074903,-0.001063
2.460262,-0.000486
1.882160,-0.001517
1.381236,-0.000707
0.971038,-0.001906
0.700731,-0.000690
0.579441,0.000106
0.620864,-0.000218
0.823403,-0.000160
1.172614,0.000139
1.636772,-0.000109
2.204907,0.000212
2.811222,0.001156
3.426284,0.001849
4.009781,0.000366
4.523575,0.000367
4.925053,0.002001
5.182672,0.001042
5.291453,0.001333
5.236873,0.000763
5.030546,0.002071
4.677239,0.002778
4.197381,0.000704
3.634725,0.002195
3.026426,0.001759
2.406312,0.001432
1.834019,0.001704
1.334356,0.001200
0.940203,0.000444
0.679181,0.001006
0.575226,-0.000426
0.630812,-0.000672
0.842206,0.000091
1.199808,0.002034
1.680005,0.001440
2.237363,-0.000256
2.841588,-0.000249
3.463445,-0.000617
4.033073,0.001680
4.532523,0.000471
4.921551,0.000563
5.182775,0.001027
5.291399,-0.000092
5.238596,0.000798
5.030116,0.001693
4.679818,0.000714
4.208230,0.000800
3.645927,0.001714
3.036171,0.001176
2.425319,0.000402
1.853272,0.001028
1.348583,-0.002000
0.950936,-0.000222
0.688211,-0.000083
0.576589,0.000051
0.623217,0.001040
0.828034,-0.001619
1.174311,-0.000061
1.645003,0.000671
2.199757,0.000632
2.811372,0.000108
3.434876,0.001426
4.011213,0.001841
4.515045,0.000532
4.921124,-0.000122
5.179172,-0.000591
5.290005,0.000217
5.244072,-0.000565
5.036919,-0.003018
4.683488,-0.000273
4.214977,-0.001859
3.667315,-0.001632
3.061203,-0.000603
2.433219,0.000856
1.856524,0.000062
1.358369,-0.000683
0.955600,0.001854
0.690563,-0.000703
0.577547,-0.000726
0.628308,-0.001967
0.839061,-0.000909
1.183047,-0.000114
1.653669,-0.000318
2.201669,-0.000943
2.819808,-0.000117
3.418584,-0.000541
3.992144,-0.000899
4.506404,0.000139
4.904526,-0.000085
5.177105,-0.000299
5.292288,-0.000317
5.241693,-0.001455
5.035992,-0.000567
4.686056,-0.001146
4.204613,-0.000457
3.650149,0.000050
3.040467,-0.001390
2.432190,-0.000772
1.844280,0.000477
1.332803,0.000902
0.937380,0.000448
0.676461,0.000886
0.575158,0.001336
0.634290,-0.001011
0.850364,0.000601
1.217802,-0.000337
1.712949,0.001099
2.281070,0.000492
2.909472,-0.001250
3.536326,0.000752
4.134464,0.001775
4.621007,0.002246
5.007603,0.002869
5.233587,0.001645
5.290862,0.000177
5.176811,-0.000383
4.893272,0.000970
4.469594,0.001678
3.940807,-0.000836
3.324869,0.000338
2.694781,0.000349
2.080339,-0.000175
1.509343,-0.000433
1.055592,-0.001454
0.738905,-0.000490
0.586438,0.001666
0.608971,0.001390
0.805924,0.001357
1.154993,0.000981
1.644609,0.000940
2.232117,0.001374
2.865052,0.000180
3.502441,0.001196
4.110803,-0.000182
4.621063,-0.001122
5.002104,0.001135
5.232162,0.001608
5.290320,0.001423
5.170657,0.000778
4.882953,0.001329
4.447955,-0.000722
3.902386,0.000617
3.280836,-0.000169
2.629489,0.000605
1.996181,0.000452
1.436649,-0.000031
1.001821,-0.001147
0.703140,-0.001497
0.578184,-0.001354
0.633613,-0.001006
0.866300,0.000036
1.261716,0.000348
1.782421,-0.001854
2.400968,-0.000718
3.060923,-0.000090
3.709760,-0.000320
4.291620,-0.000460
4.771767,0.000329
5.111417,-0.000113
5.279164,-0.001321
5.261183,0.000486
5.061616,0.000249
4.700113,-0.001652
4.193187,0.000484
3.591928,0.000401
2.924705,0.000283
2.260478,0.001127
1.666432,0.000364
1.162836,-0.001174
0.798639,0.000085
0.604338,-0.000311
0.591784,-0.000016
0.760334,-0.000953
1.099872,-0.000120
1.588019,0.001302
2.173677,0.001328
2.823194,0.000967
3.476543,0.000703
4.091915,0.001544
4.617754,0.001566
5.001175,0.002338
5.234881,0.001481
5.289722,0.001722
5.154212,0.000769
4.857203,-0.001097
4.408641,0.000029
3.833926,-0.000412
3.194477,-0.000952
2.543908,-0.000296
1.907993,-0.001502
1.361241,-0.000035
0.941181,0.000769
0.670719,0.000276
0.574598,0.001900
0.660771,0.000913
0.925405,-0.000149
1.342931,-0.000487
1.889025,0.001356
2.504788,-0.000878
3.148741,-0.001854
3.778150,-0.001169
4.348919,0.001021
4.807063,0.001122
5.134686,0.000907
5.284221,-0.000002
5.249666,0.000402
5.045900,0.001040
4.672306,-0.000851
4.173962,0.000330
3.573118,0.000711
2.932676,0.000193
2.279354,-0.001675
1.682777,-0.001624
1.171589,-0.000699
0.812341,-0.000381
0.610831,0.000316
0.586087,0.000722
0.740828,-0.000231
1.058558,0.000179
1.533973,0.000468
2.094327,0.001550
2.741266,0.000306
3.385267,-0.000183
3.995043,-0.000947
4.533452,-0.001458
4.939377,-0.001781
5.203876,-0.001396
5.293022,-0.000174
5.206826,0.000711
4.941183,-0.000690
4.534050,-0.000144
4.004102,-0.000345
3.399994,0.000400
2.753384,-0.000051
2.124189,0.000094
1.545262,0.000314
1.088280,-0.000314
0.759143,-0.000516
0.592234,-0.001501
0.600911,-0.000536
0.788626,-0.000808
1.132107,0.001301
1.603056,0.001106
2.169832,0.001747
2.811600,0.001840
3.452122,-0.000756
4.052896,0.000643
4.585281,0.000613
4.976566,0.000309
5.216967,0.000688
5.293806,0.001005
5.196485,0.001183
4.928494,0.001890
4.520487,0.001239
3.975546,0.001018
3.368447,0.000605
2.728217,0.002077
2.104159,0.002918
1.533950,0.001708
1.074185,0.001759
0.752117,0.000058
0.589150,-0.000136
0.600628,0.001231
0.786674,0.000130
1.138338,-0.000279
1.626091,-0.000907
2.213043,-0.000383
2.839628,-0.000376
3.492504,-0.000238
4.097301,-0.000146
4.608108,-0.000882
4.996225,-0.000301
5.227501,0.000135
5.290259,-0.000370
5.181479,-0.000311
4.897817,-0.000597
4.471987,0.000127
3.929615,-0.001819
3.312546,-0.000743
2.662551,-0.000508
2.037199,0.000532
1.498598,-0.001219
1.029562,0.000280
0.728053,0.000136
0.583604,-0.000291
0.614219,0.000821
0.820142,0.000526
1.181499,0.000201
1.657434,-0.000694
2.253095,0.001390
2.876956,0.001042
3.509639,0.001241
4.124666,-0.000171
4.632334,-0.000182
5.014411,0.000458
5.233463,0.001166
5.289966,-0.000038
5.172205,-0.000021
4.887393,0.000317
4.453162,-0.000232
3.909133,-0.000962
3.295814,0.000040
2.653035,-0.001384
2.032063,0.000190
1.472143,0.000240
1.020199,-0.000506
0.721551,-0.001077
0.581089,-0.000820
0.618300,-0.000558
0.818536,0.000492
1.179994,0.000022
1.672055,0.001233
2.253834,0.002748
2.899344,0.001747
3.534699,0.000478
4.135304,0.000690
4.648056,0.000859
5.015874,0.000780
5.238088,0.001436
5.290686,0.001390
5.169053,0.001354
4.881056,0.000813
4.451972,0.001698
3.909534,0.000386
3.287743,0.000936
2.646551,0.001729
2.025961,0.000249
1.474267,0.001583
1.033204,0.001480
0.724002,0.001064
0.582227,0.000401
0.615449,0.001195
0.815778,0.001718
1.168964,-0.000365
1.649688,0.001954
2.207082,0.001412
2.834639,0.000233
3.466394,-0.001057
4.063667,0.000123
4.579246,0.000167
4.963933,-0.000282
5.211026,-0.000913
5.293661,0.000780
5.209327,0.000207
4.963758,0.000002
4.567494,0.000981
4.054672,0.000873
3.469839,0.001791
2.831717,0.001247
2.206872,0.001705
1.649518,0.001288
1.167925,-0.000257
0.819899,0.000254
0.614081,-0.001431
0.581720,-0.000566
0.716197,0.000395
1.013751,0.000464
1.449078,0.000397
1.999456,0.001033
2.610695,0.001257
3.248451,0.001085
3.863101,0.001537
4.401471,0.000055
4.839491,-0.000667
5.140667,-0.000854
5.284163,-0.001821
5.258419,-0.001442
5.070424,-0.000636
4.732303,-0.000510
4.266335,-0.000344
3.697598,-0.000857
3.082094,-0.000357
2.446850,0.001189
1.859092,0.000508
1.336969,0.002001
0.933710,0.001616
0.672402,-0.000044
0.574428,-0.000803
0.646067,0.000404
0.875723,-0.000398
1.245910,-0.001345
1.749801,-0.000180
2.330092,-0.001090
2.955033,0.000019
3.571305,-0.001830
4.157066,-0.000642
4.643443,-0.000045
5.013634,0.000020
5.236728,-0.000549
5.292316,0.000149
5.187638,-0.001416
4.924016,-0.001272
4.515016,-0.001579
4.001674,-0.001077
3.406587,-0.000878
2.782996,-0.001875
2.173322,-0.000287
1.615097,0.000744
1.143910,0.001037
0.802960,0.001181
0.610502,0.002564
0.584780,0.001639
0.727791,0.001145
1.028841,0.000807
1.463588,0.000240
2.003231,-0.000328
2.612565,-0.001015
3.243544,-0.001245
3.851108,-0.001910
4.400085,-0.000621
4.833090,-0.000903
5.134680,0.000621
5.283752,0.001014
5.260591,0.000521
5.069237,0.001441
4.727132,0.001522
4.249979,0.001397
3.682306,0.001794
3.058380,0.001375
2.415446,0.000423
1.827703,0.001425
1.315091,0.000572
0.920158,-0.000994
0.665320,0.000510
0.574201,0.001285
0.655779,0.001737
0.905597,0.001588
1.289790,0.001199
1.817655,0.000837
2.396690,0.002118
3.035064,0.002222
3.653912,0.001502
4.235918,-0.000273
4.706481,0.000129
5.055467,0.000710
5.255259,0.000962
5.288508,-0.000282
5.158788,-0.000331
4.863471,0.000830
4.436806,0.001807
3.902117,-0.000493
3.297807,0.000185
2.667460,-0.000891
2.043292,-0.000739
1.500808,-0.001510
1.055613,0.001868
0.743293,0.000862
0.588741,-0.000138
0.603881,0.000915
0.785999,0.001166
1.125681,0.000199
1.591392,0.000147
2.173872,0.001156
2.793426,0.000350
3.428383,0.001179
4.037255,-0.000105
4.559506,-0.000096
4.957404,0.000270
5.207173,-0.001002
5.294272,0.001165
5.215495,0.000035
4.962794,-0.001058
4.566947,-0.000557
4.053133,-0.000865
3.451258,0.000642
2.812356,0.002697
2.191079,0.000613
1.622046,-0.000160
1.150187,0.000027
0.801383,-0.000008
0.605900,-0.000605
0.585415,-0.000057
0.733869,-0.001817
1.041005,-0.001058
1.488391,-0.000710
2.045017,-0.000363
2.659391,-0.001572
3.302826,0.001275
3.902361,0.001188
4.438545,0.000621
4.863050,0.000109
5.153728,-0.000019
5.288461,-0.002144
5.254887,-0.002356
5.062725,0.000177
4.718440,-0.000202
4.246727,-0.000114
3.693005,0.000101
3.070545,-0.000438
2.449961,-0.000281
1.860040,-0.000184
1.347715,0.002478
0.945000,0.001460
0.682335,0.001071
0.574940,-0.000392
0.634625,0.000174
0.854956,0.000515
1.222681,-0.000158
1.699960,-0.000495
2.272609,0.000191
2.894930,0.001761
3.512055,-0.000108
4.092240,-0.000965
4.592400,-0.000169
4.971775,0.000690
5.212883,0.001350
5.295336,-0.000135
5.213505,-0.000404
4.967370,0.001328
4.590163,-0.000061
4.085633,0.000978
3.506071,-0.000248
2.886362,0.001834
2.273098,-0.000068
1.703714,0.000101
1.221807,-0.000242
0.861839,0.000288
0.638307,0.001753
0.573874,0.000993
0.670975,0.000260
0.917975,0.001634
1.311239,0.001241
1.807594,0.001524
2.384918,-0.000253
2.996834,-0.000284
3.608603,0.000938
4.166346,-0.000412
4.637462,0.001230
5.001784,0.000577
5.226544,0.002738
5.295705,0.001400
5.205525,0.001977
4.965008,0.001834
4.583389,-0.000389
4.088708,0.001126
3.535683,0.000290
2.935031,0.000448
2.339571,0.000142
1.781052,-0.000510
1.289603,0.000608
0.911034,0.000484
0.666026,0.000165
0.574076,0.000524
0.634944,0.001894
0.857941,0.001177
1.216532,0.003303
1.689844,0.002195
2.236750,0.002274
2.826857,0.001708
3.431074,0.000853
4.016488,0.001989
4.512187,-0.000709
4.913341,0.001990
5.178305,0.002002
5.291317,0.001150
5.248578,0.001489
5.045939,0.002364
4.710408,0.001921
4.241191,0.000466
3.680563,0.001257
